Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index
0,39628039910326773,162.50530791292192,10.509328978830856,main,bright,27506,4539224,1.0387599468231201,0.44112073405144964,189.07578,0.9161685961379594,1.0175730433755656,0.16208348080205892,4.458687331983603e-05,3002
1,39628040648526807,207.32968340789387,10.606909913066238,main,dark,26482,3498246,1.2153199911117554,0.5160988813885277,128.94415,0.9546501543207044,0.9551193861614347,0.0,2.4865042416962243e-05,3003
2,39628041093120259,234.08568215461105,10.53082392485988,main,bright,8285,3583512,1.1046199798583984,0.4690889149637252,208.72916,1.4430334680732004,1.7809492617404565,0.15925495745657114,6.498209803564985e-05,3005
3,39628041093120259,234.08568215461105,10.53082392485988,main,dark,8285,3583512,1.1046199798583984,0.4690889149637252,208.72916,1.4430334680732004,1.7809492617404565,0.15925495745657114,6.498209803564985e-05,3006
4,39628041223145167,242.02563562663155,10.582654875385025,main,dark,31664,3594602,0.9842680096626282,0.41798013896628433,178.82352,1.0864313542286583,1.1414999697851176,0.08690608214927587,9.246984683654823e-05,3007
5,39628041244118003,243.34973835182063,10.572342352574555,main,bright,31643,3594599,1.1844199895858765,0.5029768589260967,160.4254,2.300533064035352,3.2212426133514107,0.37939299486361866,0.00279339434685409,3008
6,39628041311226806,247.39579339076,10.5801907930611,main,bright,31680,3594102,1.0491700172424316,0.445541483926277,154.97485,3.3358053302287276,3.337444952941128,0.0,0.0001947938838194326,3009
7,39628041353171715,249.9992749260637,10.484384912353804,main,bright,31596,3594302,1.065845012664795,0.4526227024922351,151.7719,0.8095341141358595,0.856488121844128,0.10632140533893719,4.737232605991097e-05,3010
8,39628041369949842,251.055295412696,10.498955027745268,main,bright,31597,3594300,0.9575424790382385,0.40663085107450475,182.37404,0.9209903735243297,0.958958919652319,0.07531976913498706,5.451654950842431e-05,3011
9,39628041386724111,251.94860868659305,10.544448090374328,main,bright,31591,3594298,1.07771497964859,0.45766341335625316,150.2105,0.9360268332781151,0.9364869113412296,0.0,5.579094329100026e-05,3012
10,39628041453833850,256.04438933584277,10.55243177139408,main,dark,31580,3599298,0.9562259912490845,0.406071790184934,233.53793,1.526659347736035,1.627011461988043,0.12282143314665483,7.931203590741441e-05,3013
11,39628041453834252,256.05648476363444,10.552898987072597,main,dark,31580,3599297,0.9573850035667419,0.4065639773990284,212.21404,1.8080877319963744,1.8089764474392476,0.0,0.0001192183557795475,3014
