Index,processing_index,original_index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,fits_downloaded,panstarrs_success,galaxy_size_success,fully_processed,failure_reason
60,3059,3059,39628053248216395,250.81897364628503,11.01498282236241,main,bright,31597,True,True,True,True,
61,3060,3060,39628053252410900,251.07888204568533,11.117381158519612,main,bright,31597,True,True,True,True,
62,3061,3061,39628053252410900,251.07888204568533,11.117381158519612,main,dark,31597,True,True,True,True,
63,3062,3062,39628053260796913,251.4779202204,10.893020865251405,main,bright,31597,True,True,True,True,
64,3063,3063,39628053260796913,251.4779202204,10.893020865251405,main,dark,31597,True,True,True,True,
65,3064,3064,39628053273381449,252.29460468731523,11.004814837743348,main,bright,31602,True,False,True,True,
66,3065,3065,39628053273382597,252.33500751175623,11.060999744556506,main,bright,31602,True,True,True,True,
67,3066,3066,39628053273386028,252.4532329369554,11.098472554376366,main,bright,31602,True,True,True,True,
68,3067,3067,39628053290157669,253.2806983104192,10.896099258536326,main,bright,31601,True,True,True,True,
69,3068,3068,39628053340490083,256.3433205133949,10.875306190111582,main,dark,31581,True,False,True,True,
70,3069,3069,39628054347126161,317.4696976372501,11.057115002884196,main,bright,12398,True,True,True,True,
71,3070,3070,39628054351320047,317.7095071175635,11.01549389283264,main,bright,12399,True,True,False,False,Galaxy size processing returned None
72,3071,3071,39628055068542907,1.1490036599804718,11.276365981129404,main,bright,19652,True,True,True,True,
73,3072,3072,39628055068542907,1.1490036599804718,11.276365981129404,main,dark,19652,True,True,True,True,
74,3073,3073,39628055223731525,10.519952202136995,11.182213049298786,main,bright,19714,True,True,True,True,
75,3074,3074,39628055467005018,25.44798926879305,11.364723767495851,main,dark,18287,True,True,True,True,
76,3075,3075,39628055693493436,39.01120870166528,11.30084604925726,main,dark,179,True,False,True,True,
77,3076,3076,39628057035674071,120.62022638915724,11.223436372768742,main,bright,22367,True,True,False,False,Galaxy size processing returned None
78,3077,3077,39628057086004545,123.62295269997924,11.322118273271297,main,bright,4611,True,True,True,True,
79,3078,3078,39628057220221506,131.7680755088656,11.164109272647048,main,dark,4254,True,True,False,False,Galaxy size processing returned None
80,3079,3079,39628057232803438,132.48117382864226,11.352535585073626,main,bright,4255,True,True,True,True,
81,3080,3080,39628057257970057,134.05008789528256,11.278866419352015,main,dark,4296,True,True,True,True,
82,3081,3081,39628057463492542,146.6117954332038,11.278007434494802,main,dark,4355,True,True,True,True,
83,3082,3082,39628057736122801,163.146815177984,11.342458676867794,main,bright,27507,True,True,True,True,
84,3083,3083,39628058084250029,184.3228663498801,11.307706192499204,main,bright,27768,True,True,True,True,
85,3084,3084,39628058386239141,202.5922421116992,11.158621749908692,main,bright,26563,True,True,True,True,
86,3085,3085,39628058432373152,205.22610445527863,11.139804899459538,main,bright,26479,True,False,True,True,
87,3086,3086,39628058960858450,237.42564626018748,11.332478129633838,main,bright,8452,True,True,True,True,
88,3087,3087,39628059061521905,243.5831947026454,11.320257130336024,main,dark,31668,True,True,True,True,
89,3088,3088,39628059149605829,248.98223655116485,11.242051488239824,main,dark,31684,True,True,True,True,
90,3089,3089,39628059241878519,254.5173305362506,11.19089919789574,main,bright,31604,True,True,True,True,
91,3090,3090,39628059325765930,259.63550205552815,11.330737398001911,main,dark,32260,True,False,True,True,
92,3091,3091,39628060454032533,328.1494468438285,11.33923783531874,main,bright,12548,True,True,True,True,
93,3092,3092,39628060563082510,334.69459685611787,11.31132023882485,main,dark,19359,True,True,True,True,
94,3093,3093,39628060793768059,348.6453151605395,11.206371022210911,main,dark,19971,True,True,True,True,
95,3094,3094,39628060890238545,354.6073851949061,11.32187393235359,main,bright,19635,True,True,True,True,
96,3095,3095,39628061322249109,20.70232384163123,11.383240994845616,main,dark,18376,True,True,True,True,
97,3096,3096,39628061439691331,27.96748916834559,11.57916679945312,main,dark,18291,True,True,True,True,
98,3097,3097,39628061544548798,34.285152399760264,11.422988036422025,main,bright,515,True,True,True,True,
99,3098,3098,39628061586493700,36.9170404359086,11.413460450258215,main,dark,175,True,True,True,True,
100,3099,3099,39628062991583066,122.21209013500776,11.536781172875155,main,bright,4616,True,True,True,True,
101,3100,3100,39628063092244527,128.244353565118,11.427753042978686,main,dark,4280,True,True,False,False,Galaxy size processing returned None
102,3101,3101,39628063159354636,132.39386591674076,11.523193469094211,main,bright,4255,True,True,True,True,
103,3102,3102,39628063511675939,153.78492661710183,11.520372100667236,main,dark,27572,True,True,True,True,
104,3103,3103,39628063515871481,154.14910115812484,11.385302424248042,main,dark,27551,True,True,False,False,Galaxy size processing returned None
105,3104,3104,39628063591367912,158.640366593452,11.528497117922791,main,dark,27588,True,True,True,True,
106,3105,3105,39628063603953973,159.5865468585111,11.55854332241718,main,bright,27589,True,True,True,True,
107,3106,3106,39628064014994687,184.51030123965063,11.450782508063572,main,bright,27768,True,True,True,True,
108,3107,3107,39628064509921691,214.5479908292807,11.458265197661602,main,bright,8708,True,True,True,True,
109,3108,3108,39628064602196059,220.11940434445975,11.527148101088596,main,bright,8374,True,True,True,True,
110,3109,3109,39628064761577799,229.7296851659773,11.577601132968674,main,bright,8312,True,True,True,True,
111,3110,3110,39628064761577799,229.7296851659773,11.577601132968674,main,dark,8312,True,True,True,True,
112,3111,3111,39628064866435655,236.11571794573612,11.42234039263162,main,bright,8451,True,True,True,True,
113,3112,3112,39628064866439391,236.3034117154336,11.570536067202392,main,bright,8451,True,True,True,True,
114,3113,3113,39628064996459991,244.07154016576865,11.549356994137524,main,bright,31669,True,True,True,True,
115,3114,3114,39628065046792641,247.16078142118093,11.584464607897536,main,bright,31683,True,True,True,True,
116,3115,3115,39628065151648628,253.46048357580503,11.576580791297223,main,bright,31603,True,True,False,False,Galaxy size processing returned None
117,3116,3116,39628065185205905,255.6041011781251,11.584994536456923,main,bright,31583,True,True,True,True,
118,3117,3117,39628065185208647,255.70109947892493,11.55684116508868,main,bright,31583,True,True,False,False,Galaxy size processing returned None
119,3118,3118,39628065243925438,259.11341743921963,11.566555823970376,main,bright,32259,True,True,True,True,
120,3119,3119,39628066229586031,319.0109284105704,11.476745597328344,main,bright,12408,True,True,True,True,
121,3120,3120,39628066418330353,330.5522235954424,11.562307544951206,main,bright,19384,True,True,False,False,Galaxy size processing returned None
122,3121,3121,39628066623853881,343.1621431829026,11.602545084854032,main,bright,19315,True,True,True,True,
123,3122,3122,39628066921647443,1.2177797303157012,11.712179189317975,main,bright,19652,True,True,True,True,
124,3123,3123,39628067462709702,33.92800893346403,11.71569558348718,main,dark,515,True,True,True,True,
125,3124,3124,39628068871998653,119.70749522507516,11.820987968177253,main,bright,22388,True,True,True,True,
126,3125,3125,39628069094296382,133.21644216961317,11.797796591679337,main,bright,4298,True,True,True,True,
127,3126,3126,39628069459201198,155.45473486573766,11.672527211333904,main,dark,27594,True,True,True,True,
128,3127,3127,39628069513724782,158.62606576961184,11.826914735413578,main,bright,27590,True,True,True,True,
129,3128,3128,39628070298063287,206.49658230864836,11.649180857816065,main,bright,26488,True,True,True,True,
130,3129,3129,39628070302253224,206.5223975222615,11.838626868718844,main,bright,26488,True,True,True,True,
131,3130,3130,39628070553913423,221.9004014063219,11.720162722311825,main,bright,8351,True,True,True,True,
132,3131,3131,39628070851710257,240.05799399217824,11.86189757401858,main,bright,31674,True,True,True,True,
133,3132,3132,39628070918819404,244.165431107422,11.745369084249592,main,bright,31669,True,True,True,True,
134,3133,3133,39628070952372446,246.1530043811752,11.792504463528076,main,bright,31688,True,True,True,True,
135,3134,3134,39628072135165063,317.9657777003524,11.847280847353687,main,bright,12399,True,True,True,True,
136,3135,3135,39628072332298742,330.00292934873085,11.686279809169724,main,bright,19386,True,True,True,True,
137,3136,3136,39628072344881756,330.79344807282115,11.812890869898244,main,bright,19385,True,False,True,True,
138,3137,3137,39628072697200743,352.1011794369719,11.659749037692476,main,dark,19642,True,True,True,True,
139,3138,3138,39628072948864339,7.642316908722386,11.944060247050189,main,dark,19573,True,True,True,True,
140,3139,3139,39628073317960328,30.018608816704127,11.973162254485608,main,dark,18293,True,True,True,True,
141,3140,3140,39628074764998018,118.14960563485158,12.11214680061816,main,bright,22396,True,True,True,True,
142,3141,3141,39628074840490336,122.56380981181633,11.879219467179247,main,bright,4617,True,True,True,True,
143,3142,3142,39628075452861075,159.94557655290365,12.083125038799198,main,bright,27589,True,True,True,True,
144,3143,3143,39628075587077733,168.08592377856047,11.92586506904988,main,bright,28169,True,True,True,True,
145,3144,3144,39628076501438729,223.86057293653116,12.078555382548585,main,bright,8393,True,True,True,True,
146,3145,3145,39628076698572202,235.9108200878929,11.991702408092896,main,bright,8457,True,True,True,True,
147,3146,3146,39628076698572202,235.9108200878929,11.991702408092896,main,dark,8457,True,True,True,True,
148,3147,3147,39628076761484150,239.6413795250982,11.928429392953731,main,bright,31674,True,True,True,True,
149,3148,3148,39628076862146774,245.72293192081293,12.1104092258713,main,bright,31690,True,True,True,True,
150,3149,3149,39628078174966991,325.72503153273334,11.937671475071731,main,bright,12553,True,True,True,True,
151,3150,3150,39628078212711530,327.8677303340273,11.950094956810986,main,bright,12549,True,True,True,True,
152,3151,3151,39628078414037911,340.1245073385437,12.009510100127544,main,bright,19397,True,True,True,True,
153,3152,3152,39628078451790161,342.61650053741005,11.918887191813583,main,bright,19321,True,True,True,True,
154,3153,3153,39628078841859981,6.3599928660557286,12.312625957105125,main,dark,19574,True,True,True,True,
155,3154,3154,39628078883800643,8.769943910665624,12.227691867723822,main,dark,19722,True,True,True,True,
156,3155,3155,39628079399699704,40.21055002796271,12.207763263433645,main,dark,182,True,True,True,True,
157,3156,3156,39628080746071804,122.2939258375476,12.235241043272982,main,bright,4619,True,True,True,True,
158,3157,3157,39628081131947401,145.81078677987114,12.159525960935984,main,bright,4361,True,True,True,True,
159,3158,3158,39628081580738159,173.1707325230128,12.21197595426677,main,bright,27835,True,True,True,True,
160,3159,3159,39628082415405249,224.08814742037887,12.364507950582365,main,bright,8393,True,True,True,True,
161,3160,3160,39628082553817801,232.5393288974692,12.208512373528595,main,dark,8309,True,False,True,True,
162,3161,3161,39628082889364738,253.04762657649164,12.272206788971964,main,bright,31612,True,True,True,True,
163,3162,3162,39628082952274109,256.7097457607739,12.24965835426324,main,dark,32266,True,True,True,True,
164,3163,3163,39628084105710393,327.12509374152654,12.178162481476626,main,bright,12550,True,True,True,True,
165,3164,3164,39628084206374221,333.29848423781056,12.262779185923051,main,dark,19383,True,True,True,True,
166,3165,3165,39628084235733388,335.0480427580458,12.283990828117126,main,dark,19402,True,True,True,True,
167,3166,3166,39628084311231912,339.73429039038825,12.179874122393608,main,bright,19397,True,True,True,True,
168,3167,3167,39628084365755819,342.9494768318471,12.280512068138329,main,bright,19324,True,True,True,True,
169,3168,3168,39628084495778903,350.8375190335701,12.343268357307302,main,dark,19973,True,True,True,True,
170,3169,3169,39628084655161993,0.5529965269367016,12.56426600347895,main,dark,19660,True,True,True,True,
171,3170,3170,39628084936181372,17.724460955055328,12.53893251849203,main,dark,18359,True,True,True,True,
172,3171,3171,39628085166867032,31.741696439341492,12.509290046403809,main,dark,522,True,True,True,True,
173,3172,3172,39628086735537504,127.3826648209799,12.43061841261644,main,dark,4282,True,True,True,True,
174,3173,3173,39628086987199562,142.88700804636858,12.486486793229489,main,dark,4213,True,True,True,True,
175,3174,3174,39628087083665719,148.66041423946388,12.453227763436107,main,bright,4368,True,True,True,True,
176,3175,3175,39628087276605353,160.53949376764857,12.404409103500742,main,bright,27600,True,True,True,True,
177,3176,3176,39628088513921909,235.7783037455152,12.399244794006124,main,bright,8457,True,True,True,True,
178,3177,3177,39628088631362506,242.9406997967675,12.544045921538476,main,bright,31671,True,True,True,True,
179,3178,3178,39628088677501212,245.79870650915512,12.573197175487332,main,bright,31691,True,True,True,True,
180,3179,3179,39628088677501212,245.79870650915512,12.573197175487332,main,dark,31691,True,True,True,True,
181,3180,3180,39628088757197066,250.82235521783932,12.60985623611228,main,bright,31696,True,True,True,True,
182,3181,3181,39628088778167704,252.05211069184745,12.448294274579988,main,bright,31611,True,True,True,True,
183,3182,3182,39628088815916258,254.3403219562529,12.510013443971676,main,bright,31607,True,True,True,True,
184,3183,3183,39628088895608018,259.16167571278,12.46057938154516,main,bright,32268,True,True,True,True,
185,3184,3184,39628088975295109,263.88137122326316,12.424304623433349,main,bright,31929,True,True,True,True,
186,3185,3185,39628088975295109,263.88137122326316,12.424304623433349,main,dark,31929,True,True,True,True,
187,3186,3186,39628089910626446,320.95475755504526,12.60558981308454,main,bright,12412,True,True,True,True,
188,3187,3187,39628090011293216,327.25875476856027,12.50392475705439,main,bright,12551,True,True,True,True,
189,3188,3188,39628090187453412,337.99926163662184,12.544208331284606,main,bright,19404,True,True,True,True,
190,3189,3189,39628090283918318,343.6782074405684,12.540090477137875,main,bright,19324,True,True,True,True,
191,3190,3190,39628090950812627,24.37604314498899,12.856641610806346,main,bright,18386,True,True,True,True,
192,3191,3191,39628090988562945,26.788372879407543,12.672603481808313,main,dark,18299,True,True,True,True,
193,3192,3192,39628091085033529,32.739668817426555,12.767115870893438,main,bright,523,True,True,True,True,
194,3193,3193,39628092523678062,120.43313879312774,12.759023038315418,main,bright,4640,True,True,True,True,
195,3194,3194,39628092561427825,122.82221271245584,12.66957676318665,main,dark,4619,True,True,True,True,
196,3195,3195,39628092590789097,124.67616253443414,12.725981994666869,main,bright,4615,True,True,True,True,
197,3196,3196,39628092645316833,128.0204995069784,12.75919433216684,main,bright,4283,True,True,True,True,
198,3197,3197,39628092880192451,142.14455677220883,12.675385658990884,main,dark,4215,True,True,True,True,
199,3198,3198,39628092917943101,144.5490480993752,12.668470006836568,main,bright,4363,True,True,True,True,
200,3199,3199,39628093895216196,204.20190765293964,12.706632250456206,main,bright,26567,True,True,True,True,
201,3200,3200,39628094767630721,257.422453213236,12.710254530155536,main,bright,32267,True,True,True,True,
202,3201,3201,39628094801185612,259.4681889271035,12.708733993135674,main,bright,32269,True,True,True,True,
203,3202,3202,39628094801185612,259.4681889271035,12.708733993135674,main,dark,32269,True,True,True,True,
204,3203,3203,39628095946231815,329.4230246821887,12.70136345240032,main,bright,12560,True,True,True,True,
205,3204,3204,39628096042701938,335.4166297797729,12.8586815346021,main,bright,19425,True,True,True,True,
206,3205,3205,39628096160137909,342.35747415643596,12.822722740010096,main,bright,19326,True,True,True,True,
207,3206,3206,39628096231445983,346.91939590584224,12.807227707135922,main,dark,19979,True,True,True,True,
208,3207,3207,39628098588639783,130.79209906829843,13.03887817923074,main,bright,4279,True,True,True,True,
209,3208,3208,39628098701886177,137.72245839808798,13.042015456463094,main,dark,4304,True,True,True,True,
210,3209,3209,39628098823520549,145.14111061346136,12.889361975221314,main,bright,4363,True,False,True,True,
211,3210,3210,39628098831910111,145.70335740927572,13.042251376074924,main,dark,4366,True,False,True,True,
212,3211,3211,39628100174090642,227.92736877685215,12.990016040172858,main,bright,8400,True,True,False,False,Galaxy size processing returned None
213,3212,3212,39628100333471398,237.53213353143124,12.909781081799444,main,dark,8455,True,True,True,True,
214,3213,3213,39628100413166260,242.52691101765228,13.060057012970544,main,bright,31677,True,True,True,True,
215,3214,3214,39628100555772443,251.21195260344268,13.124631970091468,main,dark,31697,True,False,True,True,
216,3215,3215,39628100589322543,253.08573491759057,13.112234493124054,main,bright,31612,True,True,True,True,
217,3216,3216,39628100589329238,253.31143807199103,13.096923651739411,main,bright,31613,True,True,True,True,
218,3217,3217,39628100694184836,259.6422697570911,12.878933394760969,main,bright,32269,True,True,True,True,
219,3218,3218,39628100706769807,260.4582433541658,13.03668213693608,main,bright,32274,True,True,True,True,
220,3219,3219,39628101625317167,316.46491241859906,12.893618877331114,main,bright,12487,True,True,True,True,
221,3220,3220,39628101788894224,326.43865406754975,13.065219796786971,main,bright,12556,True,True,True,True,
222,3221,3221,39628101851811606,330.4176273326125,12.934767540390078,main,bright,19387,True,True,True,True,
223,3222,3222,39628101868590696,331.50457243610674,12.92935006525709,main,bright,19390,True,True,True,True,
224,3223,3223,39628102522900128,11.531320715637715,13.16042013205044,main,bright,19725,True,True,True,True,
225,3224,3224,39628102745198679,25.09334469469921,13.15490264224603,main,dark,18386,True,True,True,True,
226,3225,3225,39628102761973570,25.9998492146475,13.208500774724577,main,dark,18385,True,True,True,True,
227,3226,3226,39628102896189726,34.123699197075126,13.315260840690536,main,bright,525,True,True,True,True,
228,3227,3227,39628102896189726,34.123699197075126,13.315260840690536,main,dark,525,True,True,True,True,
229,3228,3228,39628104297092065,119.96530523109254,13.232247049668992,main,bright,4642,True,True,True,True,
230,3229,3229,39628104305480470,120.45740964536849,13.288420773648117,main,bright,4642,True,True,True,True,
231,3230,3230,39628104485832613,131.36170076834745,13.24324812223111,main,dark,4322,True,True,True,True,
232,3231,3231,39628104519390057,133.5468904643064,13.34221229487406,main,dark,4324,True,True,True,True,
233,3232,3232,39628104578110805,137.1448704438458,13.298148217846968,main,dark,4306,True,True,True,True,
234,3233,3233,39628104582305149,137.4032688032467,13.372181319691496,main,dark,4306,True,True,True,True,
235,3234,3234,39628106146778336,232.9666475426444,13.269940960488022,main,bright,8482,True,True,True,True,
236,3235,3235,39628106218082536,237.39218805606671,13.131635962494965,main,bright,8461,True,True,True,True,
237,3236,3236,39628106272607682,240.6872924387865,13.349820133878726,main,bright,31678,True,True,True,True,
238,3237,3237,39628106280994967,241.12972272479183,13.327665434225707,main,bright,31678,True,True,True,True,
239,3238,3238,39628106411020631,249.17559105010713,13.214820831035956,main,bright,31698,True,True,True,True,
240,3239,3239,39628106478125647,253.09794045191177,13.176036534492804,main,bright,31612,True,True,False,False,Galaxy size processing returned None
241,3240,3240,39628106524268493,256.1294483337897,13.264828848486568,main,bright,32289,True,True,False,False,Galaxy size processing returned None
242,3241,3241,39628106528460801,256.30166131516097,13.213177878322751,main,bright,32289,True,True,True,True,
243,3242,3242,39628106553628612,257.8988989187488,13.203691568127969,main,bright,32270,True,True,False,False,Galaxy size processing returned None
244,3243,3243,39628106641705190,263.13437188337775,13.253588623524973,main,dark,31934,True,False,True,True,
245,3244,3244,39628107874832422,338.6653043221072,13.194254265617934,main,bright,19405,True,True,True,True,
246,3245,3245,39628107899997534,340.1907636433679,13.259622679504568,main,bright,19410,True,True,True,True,
247,3246,3246,39628108055183783,349.50680712393427,13.287331156012794,main,dark,19981,True,True,True,True,
248,3247,3247,39628108071964255,350.71604002667414,13.170458416794544,main,bright,19986,True,True,True,True,
249,3248,3248,39628108113907351,353.2588623631425,13.200006145217106,main,bright,19646,True,True,True,True,
250,3249,3249,39628108445256651,13.558249547260957,13.404537765955704,main,bright,19730,True,True,False,False,Galaxy size processing returned None
251,3250,3250,39628108650776399,26.04497286157718,13.613931671064336,main,bright,18385,True,True,True,True,
252,3251,3251,39628108793384122,34.80334564376405,13.55190268024985,main,bright,525,True,True,True,True,
253,3252,3252,39628110202669167,121.04160027573882,13.534832857498095,main,dark,4643,True,True,True,True,
254,3253,3253,39628110244611743,123.5857172927865,13.523457572082778,main,dark,4623,True,True,True,True,
255,3254,3254,39628110693400833,150.9973715296821,13.543873634330264,main,dark,27582,True,True,True,True,
256,3255,3255,39628111351910495,191.4799670531791,13.55781419351117,main,bright,27919,True,True,True,True,
257,3256,3256,39628111968473706,229.2876242084496,13.454631152266872,main,dark,8404,True,True,True,True,
258,3257,3257,39628112329186155,251.37922848487744,13.608067976463165,main,bright,31700,True,True,True,True,
259,3258,3258,39628112459205122,259.16730690414096,13.503874232863753,main,bright,32269,True,True,True,True,
260,3259,3259,39628112522118454,262.9680226123253,13.383041923182336,main,dark,32276,True,True,True,True,
261,3260,3260,39628113453252965,319.9520436988921,13.539358527395702,main,bright,12414,True,True,True,True,
262,3261,3261,39628116145996466,125.001730242015,13.751102108604568,main,bright,4632,True,True,True,True,
263,3262,3262,39628116145996466,125.001730242015,13.751102108604568,main,dark,4632,True,True,True,True,
264,3263,3263,39628116208915257,129.05440550909896,13.66635209836002,main,bright,4287,True,True,True,True,
265,3264,3264,39628117488177626,207.4902263465823,13.847737934294166,main,bright,26495,True,True,True,True,
266,3265,3265,39628118259927831,254.6849086902973,13.637204321422924,main,bright,32296,True,True,False,False,Galaxy size processing returned None
267,3266,3266,39628118322844157,258.5825611923501,13.670250135640837,main,bright,32271,True,True,False,False,Galaxy size processing returned None
268,3267,3267,39628118348007686,260.0289405451931,13.872641877918133,main,bright,32280,True,True,True,True,
269,3268,3268,39628118415121248,264.24303721277505,13.835719675054738,main,bright,31935,True,True,True,True,
270,3269,3269,39628119304308774,318.66321681335495,13.666000034861511,main,bright,12497,True,True,True,True,
271,3270,3270,39628119417558690,325.72502164743634,13.8505187248549,main,dark,12559,True,True,True,True,
272,3271,3271,39628119430140768,326.48961316929325,13.843121464502998,main,dark,12559,True,True,True,True,
273,3272,3272,39628119446918591,327.52585482198526,13.67192868126393,main,bright,12568,True,True,True,True,
274,3273,3273,39628119493055261,330.39610158853793,13.838285940686374,main,bright,12564,True,True,True,True,
275,3274,3274,39628119614687591,337.7303334765011,13.813844077051254,main,bright,19407,True,True,True,True,
276,3275,3275,39628119946036744,358.0168889012124,13.840098849068884,main,dark,19684,True,True,True,True,
277,3276,3276,39628121963496014,121.82549073167928,14.08409363942683,main,dark,4646,True,False,True,True,
278,3277,3277,39628122034802437,126.34561063037056,13.880945279997489,main,bright,4627,True,True,True,True,
279,3278,3278,39628122437454361,151.06841445961615,13.968460465535443,main,dark,4373,True,True,True,True,
280,3279,3279,39628123624445182,224.0279387769132,14.047772857702157,main,bright,8420,True,True,True,True,
281,3280,3280,39628123704132505,228.713141048123,14.112370760054777,main,bright,8406,True,True,True,True,
282,3281,3281,39628123754464221,231.80406887443473,14.056832547527602,main,bright,8488,True,True,True,True,
