Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index
43,39627751447070307,176.32780553658202,-1.5628088714200152,sv1,bright,26962,4413429,1.1374000310897827,0.48300932102641153,194.36977,0.9089476829120019,0.9371145998364215,0.056726973105853395,2.2439733170867706e-05,1046
44,39627751673561662,189.77601777130172,-1.5581681790656148,main,dark,26171,3444625,1.1834499835968018,0.5025649353096312,111.04567,1.1388326754007623,1.1678313093090793,0.048871181598233004,2.708076557438932e-05,1047
45,39627751799395613,197.49381473408627,-1.3935015672053064,main,bright,26189,3502535,1.0098600387573242,0.42884807307814965,222.22972,1.1908494976570578,1.191434826742576,1.1102230246251565e-16,3.4197551773716146e-05,1048
46,39627751799395613,197.49381473408627,-1.3935015672053064,main,dark,26189,3502535,1.0098600387573242,0.42884807307814965,222.22972,1.1908494976570578,1.191434826742576,1.1102230246251565e-16,3.4197551773716146e-05,1049
47,39627751908446359,203.9472811177888,-1.3755781886659155,main,bright,25847,3502252,1.12465500831604,0.4775970081829581,138.25385,0.8831241570543933,0.8835582322723488,1.1102230246251565e-16,1.59188189656323e-05,1050
48,39627751958775281,206.82014912721877,-1.4090417536257454,main,bright,25995,3860221,0.9972204864025116,0.4234805493977376,167.49905,1.6499220780363661,2.0454861009404817,0.30183646785421303,4.047193275167455e-05,1051
49,39627752013305176,210.2341978564535,-1.5588732936575642,main,bright,26002,3515216,1.1720150113105774,0.4977089496854413,261.65494,0.8784863063534523,0.8789181019643583,0.0,2.7413286360497743e-05,1052
50,39627752088802599,214.7209109837764,-1.5755799456045292,main,bright,25911,3860303,1.049880027770996,0.4458429976364489,201.07939,3.0261952779855195,3.0276827204525545,0.0,0.00015260026470383342,1053
51,39627752160104962,218.94886143542828,-1.4263076533173953,main,bright,25934,3521983,1.0692399740219116,0.45406440983810237,168.14606,0.8718560181314016,0.8722845548077829,0.0,4.743117977175522e-05,1054
52,39627752197849848,221.0251778488496,-1.567643577984409,sv3,bright,25927,3521978,0.99252849817276,0.4214880454526262,180.24611,1.0828766466273525,1.083408904648661,1.1102230246251565e-16,0.0001822501606413381,1055
53,39627752197849848,221.0251778488496,-1.567643577984409,sv3,dark,25927,3521978,0.99252849817276,0.4214880454526262,180.24611,1.0828766466273525,1.083408904648661,1.1102230246251565e-16,0.0001822501606413381,1056
54,39627752290127688,226.67042591549227,-1.4649440741049833,main,bright,45047,3860409,0.951304018497467,0.40398162080574784,302.38483,1.0074231406448695,1.007918311585281,1.1102230246251565e-16,5.448525404815124e-05,1058
55,39627752298512461,227.00208889494667,-1.5112512670843925,main,bright,31394,3860408,0.8887709975242615,0.37742629183054216,159.33148,0.942441269987244,1.1217997982910544,0.27562923912657333,4.0019268415557505e-05,1059
56,39627752298512461,227.00208889494667,-1.5112512670843925,main,dark,31394,3860408,0.8887709975242615,0.37742629183054216,159.33148,0.942441269987244,1.1217997982910544,0.27562923912657333,4.0019268415557505e-05,1060
57,39627752357235835,230.65003163817076,-1.4401622193738617,main,bright,31372,3578620,0.9954469799995422,0.42272741057224145,187.47583,0.8913372230910306,0.8917753352141046,1.1102230246251565e-16,2.394962841084678e-05,1061
58,39627753665863978,308.74402907974047,-1.5808428335375224,main,bright,30030,3718699,1.0317699909210205,0.4381523730860971,155.07019,0.687959191520212,0.6879835174292541,8.666563008352668e-06,0.0022531823835749386,1062
59,39627753779106894,315.4149052047509,-1.3977909207234214,main,bright,49149,3744795,0.9451950192451477,0.40138736768427885,163.07893,0.8361876590446486,0.8420931364703621,0.013167895628583559,3.704424989973823e-05,1063
60,39627753837826112,318.86392956643886,-1.5857044246839354,main,bright,19083,3744896,0.963589996099472,0.40919899511336444,149.7568,0.9552945123024174,0.9561566696912287,0.005316438879362173,4.754780658814487e-05,1064
61,39627753900742540,322.6951492530531,-1.5636676860376095,main,bright,19090,3745097,1.0376399755477905,0.4406451260415328,143.7933,0.8787871535850327,0.9372538283189612,0.11988286529930292,6.442630011667078e-05,1065
62,39627753934292864,324.5473164737477,-1.3933234959334295,main,bright,19089,3745092,1.0622999668121338,0.4511172601293922,141.45769,0.9004374352865128,0.9833602155893996,0.1450848889098686,7.733889581443169e-05,1066
63,39627754760575119,13.913855406429343,-1.341890817502557,main,bright,18016,3972744,1.1368950009346008,0.48279485446611214,149.49696,0.6822026736651812,0.7216019367327299,0.10584723094586879,2.1455261747157125e-05,1067
64,39627754764772075,14.208701529443305,-1.1721609304082856,main,bright,18017,4047664,1.1785600185394287,0.5004883583466944,141.12743,0.6905442424130405,0.7158766789787449,0.06399052297522145,2.236014983031803e-05,1068
65,39627754852851368,19.47404604232575,-1.2856083953497628,main,bright,18002,4047705,1.193019986152649,0.5066289412093776,134.25893,3.3263416694884254,4.441843199487052,0.4318073425522465,0.0006358180383563643,1069
66,39627754882208901,21.140869390698676,-1.2482751821933795,main,bright,17659,4047749,1.3579599857330322,0.5766725099009358,151.98184,0.8324446822425123,0.8328538473683825,0.0,4.0958831219999186e-05,1070
67,39627755037398344,30.412510288560437,-1.2161321627819055,main,bright,17810,4040358,1.0865099430084229,0.4613982904133733,134.88545,1.1620822535633373,1.1625283091424659,0.00019847088310931404,0.000498878220407351,1071
68,39627755121286119,35.46372014520104,-1.2540117038979035,main,dark,17762,4026510,1.2018200159072876,0.5103659697662766,126.09245,0.7682475114134683,0.7852390131500105,0.042518263380621035,0.00014259132322663493,1072
69,39627755377133052,50.560264026943976,-1.2384377576883667,main,bright,23182,4161553,1.0868200063705444,0.46152996219983355,174.71602,0.8902161275403726,0.9365719950931611,0.040831709145948136,4.5801418628280076e-05,1073
70,39627755461018856,55.55217280381881,-1.2115365981900856,main,bright,23102,4161652,1.1131900548934937,0.4727282907424304,248.9001,1.1935346966579807,1.2066100786869045,0.02095616535972966,0.00011667103755709748,1074
71,39627755616209564,64.86473381947442,-1.2886246795354592,main,bright,23121,4299670,1.1648199558258057,0.49465349094669203,275.7222,0.788703912318523,0.7890915778805022,1.1102230246251565e-16,3.807759119309334e-05,1075
72,39627755691706758,69.34840813458176,-1.1472072321950293,main,bright,22946,4300684,1.228879988193512,0.5218572819552166,225.14067,0.907605618781593,0.9960040590049279,0.17275580648305966,3.1137838680373885e-05,1076
73,39627755708482292,70.27822197312109,-1.312639018204234,main,bright,22944,4301275,1.1456499695777893,0.48651274733086114,264.0941,0.9879117307302316,1.0598274688921396,0.13041167487658123,8.696827412840418e-05,1077
74,39627755733652818,71.9533762529468,-1.2784165296659251,main,bright,22926,4301271,1.2182300090789795,0.5173346522379243,227.87769,0.6014137210232015,0.6017480630223087,0.00018788817489667764,7.947165006288052e-05,1078
75,39627755758815440,73.34744178435223,-1.269605583382165,special,bright,22925,4301267,1.2391999959945679,0.5262397857575062,181.47289,0.7868629896300559,0.7872497503374789,0.0,2.8524899670511646e-05,1079
76,39627756648008557,126.35156144590034,-1.3186736380547888,main,bright,21858,4543395,1.2457250356674194,0.5290107149784548,155.47244,1.065901322621669,1.066425236892658,0.0,2.7750358391732456e-05,1080
77,39627756648008557,126.35156144590034,-1.3186736380547888,main,dark,21858,4543395,1.2457250356674194,0.5290107149784548,155.47244,1.065901322621669,1.066425236892658,0.0,2.7750358391732456e-05,1081
78,39627756673173873,127.84442628756364,-1.1756192959699254,main,bright,21857,4543440,1.2154899835586548,0.5161710705340457,183.78752,0.962668696411314,0.9759480573828336,0.025943915124831185,3.621622931288711e-05,1082
79,39627756710921406,130.0512263883837,-1.2544967919419117,main,bright,21837,4550199,1.164080023765564,0.4943392707319444,137.39532,0.9904549405666752,1.0123231628147733,0.04310304499642048,2.4452167232088728e-05,1083
80,39627756710921406,130.0512263883837,-1.2544967919419117,main,dark,21837,4550199,1.164080023765564,0.4943392707319444,137.39532,0.9904549405666752,1.0123231628147733,0.04310304499642048,2.4452167232088728e-05,1084
81,39627756710924629,130.19121764577795,-1.2096983199337,main,bright,21837,4550199,1.1498600244522095,0.4883005930234881,130.14034,0.8856705246647189,0.8861058514791419,0.0,1.8008425450365287e-05,1085
82,39627756744476691,132.10981710167695,-1.3454887879744888,main,bright,21840,4550233,1.2234599590301514,0.5195556074918971,134.63342,0.7861031927026977,0.8445046943767437,0.09482178551982634,2.169142496663434e-05,1086
83,39627756807393228,135.90601795661115,-1.2336853794304612,main,bright,40957,4608548,1.149049997329712,0.4879566061765072,162.54964,1.0675128724665692,1.1144842056362356,0.08238132000673692,6.452199550754489e-05,1087
84,39627756899667704,141.441254963944,-1.1528659029608657,main,bright,27277,4553428,1.2762500047683716,0.5419734758337331,159.0569,0.9299781277988788,0.9304352327883566,0.0,3.146129821353751e-05,1090
85,39627757105190119,153.74153620714696,-1.2204563956088712,main,bright,27218,4536361,1.265845000743866,0.5375548774586846,132.61414,0.9965152123347195,1.0967887604433972,0.1739419020814882,6.695347767787384e-05,1091
86,39627757214236924,160.0118021152787,-1.2853885726492422,main,dark,27042,4536732,1.3093349933624268,0.5560233768713388,153.30212,1.0099723491036614,1.0126517166417839,0.004497128458785582,1.4553159295578604e-05,1092
87,39627757319098527,166.43098159976398,-1.131983082309261,main,bright,27025,4457888,1.1733499765396118,0.498275857221264,126.901085,1.1551643933956839,1.157102892174563,0.002830065666312165,6.685319362121248e-05,1093
88,39627757323292828,166.6860028188723,-1.1274080607513297,main,bright,27025,4457888,1.137719988822937,0.4831451945653809,113.16068,0.9465452772627924,0.9723977798191598,0.052357847681002045,2.739310047512105e-05,1094
89,39627757344264040,167.92642693042498,-1.2003265489816863,main,bright,26942,4457847,1.1888949871063232,0.5048772154012718,166.87689,1.0695323442684024,1.1536568917194563,0.09161255624035658,2.939784467212546e-05,1095
90,39627757356845613,168.62902520088585,-1.2767659627070298,main,dark,26942,4457845,1.0623700022697449,0.4511470014498633,124.20892,1.2978218991339818,1.6500845293234974,0.17413359035177967,9.704944015282514e-06,1096
91,39627757382014523,170.2469232256023,-1.27708467726614,main,bright,26935,4413320,1.2295700311660767,0.522150316225084,151.9608,0.8517057334628684,0.8521243658249589,1.1102230246251565e-16,2.455892533434405e-05,1097
92,39627757411372379,171.92108834801795,-1.261633334456852,main,bright,26977,4413318,1.0804150104522705,0.4588100108677607,130.96173,1.192758859163233,1.1967605251799522,0.006203264248366924,4.727569610848048e-05,1098
93,39627757428149262,172.91546804707778,-1.2666127874545243,main,bright,26955,4413284,1.0122650265693665,0.4298693773672469,122.74337,1.1016293179456764,1.1405825834410324,0.06851717836835736,1.8169631978612967e-05,1099
94,39627757461705657,174.99494272480229,-1.2155216003687823,sv1,bright,26957,4413397,1.179550051689148,0.5009087867152265,151.46144,2.215411419090146,2.2449740634462945,0.01927072662419993,0.00013499626075000082,1100
95,39627757482675212,176.1488925652962,-1.341336800854486,main,bright,26962,4413429,1.1741549968719482,0.49861771788022824,197.73315,1.298741890520241,1.3845110814476693,0.1223788772963248,5.71473111307387e-05,1101
96,39627757486868389,176.33767459868193,-1.3689313622028478,main,bright,26962,4413429,1.163040041923523,0.4938976311067698,168.65117,0.7922895893389021,0.8726366923614404,0.13282342539434133,2.5049007998101242e-05,1102
97,39627757541395815,179.66749645426933,-1.3411007598147533,main,bright,25598,3444430,1.0495200157165527,0.4456901145933463,96.95446,0.9324475791506357,0.9329058979305248,0.0,5.1531132384651545e-05,1103
98,39627757541395815,179.66749645426933,-1.3411007598147533,sv3,bright,25598,3444430,1.0495200157165527,0.4456901145933463,96.95446,0.9324475791506357,0.9329058979305248,0.0,5.1531132384651545e-05,1104
99,39627757654639963,186.32296766114035,-1.3500517384903703,main,bright,26253,3444634,1.1754900217056274,0.49918465072781304,122.498825,0.8863976790479248,0.8868333632749437,0.0,3.195828451325849e-05,1105
100,39627757675614018,187.7091891937975,-1.324774358153044,main,bright,26258,3444630,1.1802200078964233,0.5011932909212652,92.096535,2.3054108344318736,2.450162377931593,0.10651921279492238,0.00035765527396294284,1106
101,39627757700777779,189.09891496577,-1.130450436969121,main,bright,26257,3444637,1.2147799730300903,0.5158695568238738,117.40246,0.9302620007024416,1.0048182737981173,0.1305967674604781,2.1352647957488034e-05,1107
102,39627757721749913,190.40393045506963,-1.247378305662132,main,bright,26174,3444733,1.130115032196045,0.4799156668386487,134.36589,1.1403454212299289,1.235518901810606,0.15092577740207913,8.588533902764567e-05,1108
103,39627757721750713,190.44854227737417,-1.263172566394901,main,dark,26174,3444733,1.1538200378417969,0.4899822558740926,135.49348,1.0707113151604997,1.0712375936500902,0.0,4.057856028885038e-05,1109
104,39627757730137148,190.79739649673033,-1.3551269357810083,main,bright,26174,3444733,1.1918200254440308,0.5061193648147184,155.02124,0.7010229023262264,0.7282244277335299,0.07365343128939261,3.509310615267306e-05,1110
105,39627757730139182,190.8950761244459,-1.233545285072289,main,bright,26174,3444732,1.2483099699020386,0.5301084354773411,158.20213,1.3144266793148565,1.3150727493410836,1.1102230246251565e-16,3.5815648828966786e-05,1111
106,39627757767886611,193.07496135349277,-1.2865773525400368,main,bright,26210,3444727,1.2115000486373901,0.5144767011788655,102.068886,0.8454696204562194,0.9098931152302444,0.12910633663936855,2.980599157999091e-05,1112
107,39627757767888603,193.1636113856282,-1.161888799114526,main,bright,26210,3444737,1.209434986114502,0.5135997498690421,123.8406,0.8244794742672824,0.9212004973000789,0.15015225331090976,1.7122949973757197e-05,1113
108,39627757801443827,195.20950392973435,-1.2873857905626875,main,bright,26209,3502538,1.2704299688339233,0.5395019341349399,129.209,0.9017892440597505,0.9161520898025567,0.027128489376541665,2.1618765042526876e-05,1114
109,39627757965020439,204.92011144581548,-1.14341251826269,main,bright,26018,3502259,1.0615100264549255,0.4507818033462401,161.8437,1.1657562525652714,1.1663292477612164,0.0,2.6666233503697476e-05,1115
110,39627757969212370,205.04174192699188,-1.252215938225889,main,bright,26018,3502249,0.9661644995212555,0.41029228605388285,162.49934,1.0893595150541806,1.089894959549897,0.0,2.5861372509477425e-05,1116
111,39627758019544576,208.06412940540977,-1.279892580202975,main,bright,25996,3860218,1.055340051651001,0.4481616562921396,139.4477,0.7711866606135496,0.8644650227635,0.20432359059097593,2.3162659809796385e-05,1117
112,39627758036324745,209.200314524522,-1.3046717878963725,main,bright,25997,3507642,0.9531950056552887,0.40478464911434914,204.01675,0.8302938831936746,0.8519409028127924,0.04990846799435289,3.467542022721376e-05,1118
113,39627758086653362,212.07385386152984,-1.157819810188374,main,dark,26001,3860278,0.996442973613739,0.4231503701169839,149.0109,0.8775255775434144,0.9737675297374364,0.17483926879616174,4.706751278453216e-05,1119
114,39627758086653362,212.07385386152984,-1.157819810188374,sv3,bright,26001,3860278,0.996442973613739,0.4231503701169839,149.0109,0.8775255775434144,0.9737675297374364,0.17483926879616174,4.706751278453216e-05,1120
115,39627758107623767,213.26528436136968,-1.2713139369616573,sv3,bright,25918,3860270,1.1075550317764282,0.4703353167532051,203.73596,0.9580379930899595,1.0210133806411925,0.11363793315014947,8.934003830601307e-05,1121
116,39627758162152583,216.64721952929875,-1.2536372822013513,main,dark,25953,3515379,1.104420006275177,0.4690039940018693,184.48996,0.9075426594751442,1.0100183935574096,0.0789084345639246,3.333892318762837e-05,1122
117,39627758162152583,216.64721952929875,-1.2536372822013513,sv3,dark,25953,3515379,1.104420006275177,0.4690039940018693,184.48996,0.9075426594751442,1.0100183935574096,0.0789084345639246,3.333892318762837e-05,1123
118,39627758170541440,217.15241257126883,-1.26083772274273,sv3,bright,25953,3515378,1.1477500200271606,0.487404556645039,154.4434,0.8086934844937944,0.8258327270545452,0.039937886178195825,4.619405142106576e-05,1124
119,39627758191515205,218.49626558352705,-1.1606506603904347,sv1,other,25934,3521994,0.9349284768104553,0.3970275685325957,164.71997,0.6480832212500371,0.7506139022167188,0.25786574309363686,1.394535514142898e-05,1125
120,39627758258624112,222.4806479064258,-1.1729333615373745,main,bright,25937,3523794,1.0263100266456604,0.43583373974216855,211.42746,0.6912515080756197,0.6933843498898206,0.005941016436800006,3.174277785435429e-05,1126
121,39627758304756440,225.02638976399285,-1.1949656188610218,main,dark,45053,3860348,1.0096100568771362,0.4287419155478893,235.67163,0.9289470495525501,0.9851022395181799,0.11375624398964979,4.064890218440304e-05,1127
122,39627758321539063,226.2447120505983,-1.154322744141782,main,bright,45053,3860419,0.8433430194854736,0.3581348057848682,220.83139,0.8523807739254726,0.9355078216771093,0.17132994955524494,2.522346183868013e-05,1128
123,39627758334118369,226.8665579693372,-1.2248630081461744,main,bright,31394,3860408,0.906853973865509,0.38510542484089916,168.21295,0.9656739622197766,0.9801554009221682,0.024000355324744538,2.1462441819361426e-05,1129
124,39627758371870626,229.2248076323531,-1.1951918438027715,main,bright,31374,3860411,0.936726987361908,0.3977913256422941,275.47812,0.8833559981659918,0.9167570786428781,0.07405047088910832,3.012313120122761e-05,1130
125,39627758409615548,231.4085029306313,-1.2895806204476623,main,bright,31373,3860480,1.0362699627876282,0.44006333518959345,242.86635,1.067702212219258,1.0682270116676464,0.0,4.506310100985152e-05,1132
126,39627759714049900,309.21145921528114,-1.3040281415408532,main,bright,30030,3718697,1.0298399925231934,0.43733277822919936,164.20535,0.7209965437912207,0.7436699673927414,0.06079181874720152,0.0051132862979294735,1133
127,39627759747602042,311.14927356091647,-1.283998224976614,main,bright,30034,3722497,1.1396900415420532,0.48398179892641197,165.00706,0.9432778765550554,0.9437349399684619,0.0,3.430254168556185e-05,1134
128,39627759894404560,319.9585845227051,-1.1298006392804387,main,bright,19086,3744904,0.967197984457016,0.41073116669698817,156.04903,1.0125690841196926,1.087483950033714,0.13021988727295697,5.6545113668532765e-05,1135
129,39627759953118651,323.28586217242906,-1.3722424500738954,main,bright,19088,3745095,1.107954978942871,0.4705051586769168,172.37685,1.2429003596148362,1.2435112728598052,0.0,0.00012228678262440489,1136
130,39627760204782431,338.4668329621897,-1.3067157643363865,main,bright,18685,3874294,1.088515043258667,0.462249778090521,148.37836,0.9444009708186507,0.948620155886457,0.007636259552016189,3.3559575634440764e-05,1138
131,39627760221557881,339.39680095856954,-1.2614506772731346,main,bright,18850,3874292,1.2291500568389893,0.5219719695493057,210.0926,0.7325891674508035,0.7329492513642519,0.0,3.1569322640896586e-05,1139
132,39627760963948413,23.607247342060305,-0.9995584862166776,main,bright,17661,4047864,1.0775099992752075,0.4575763662063807,157.59811,2.6528343136000223,2.967992165066015,0.22268950269355792,0.0005110950348419865,1140
133,39627760963948413,23.607247342060305,-0.9995584862166776,main,dark,17661,4047864,1.0775099992752075,0.4575763662063807,157.59811,2.6528343136000223,2.967992165066015,0.22268950269355792,0.0005110950348419865,1141
134,39627760980727649,24.66998686199281,-0.9880953668142358,main,dark,17826,4047794,1.179955005645752,0.5010807548269549,143.11972,0.7861463441523607,0.8871809540370524,0.2189075108789007,8.660943695948412e-06,1142
