Index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,objName,gPSFMag,rPSFMag,iPSFMag,zPSFMag,yPSFMag,gPSFMagErr,rPSFMagErr,iPSFMagErr,zPSFMagErr,yPSFMagErr,gKronMag,rKronMag,iKronMag,zKronMag,yKronMag,gKronMagErr,rKronMagErr,iKronMagErr,zKronMagErr,yKronMagErr,gKronRad,rKronRad,iKronRad,zKronRad,yKronRad,gexpTime,rexpTime,iexpTime,zexpTime,yexpTime,distance,Index
10,39627863451765375,12.34150684243997,3.2397221822375504,main,dark,18119,PSO J012.3415+03.2397,22.08209991455078,20.509899139404297,19.641199111938477,19.259899139404297,19.103200912475586,0.0709490031003952,0.017612000927329063,0.008471000008285046,0.01674499921500683,0.027952000498771667,21.61590003967285,20.13800048828125,19.357999801635742,18.952699661254883,18.840599060058594,0.08324699848890305,0.023832999169826508,0.011668999679386616,0.022577999159693718,0.03772899881005287,2.6566200256347656,3.011229991912842,3.140889883041382,3.0827999114990234,2.687469959259033,688.0,1520.0,1935.0,780.0,900.0,0.013895172841819514,2010
11,39627863451771332,12.495966834066891,3.3582399840860844,main,bright,18119,PSO J012.4960+03.3582,21.29170036315918,19.862899780273438,19.15089988708496,18.841999053955078,18.71430015563965,0.039191000163555145,0.009425999596714973,0.006136999931186438,0.010134999640285969,0.018147999420762062,20.86090087890625,19.568199157714844,18.86370086669922,18.545900344848633,18.38759994506836,0.04676400125026703,0.013128000311553478,0.009197000414133072,0.01433200016617775,0.025211000815033913,2.860450029373169,3.071150064468384,3.4967598915100098,3.4458398818969727,3.0868899822235107,602.0,1040.0,1665.0,690.0,780.0,0.009512244016475458,2011
12,39627863455961739,12.63475693445955,3.3686363619828055,main,bright,18119,PSO J012.6348+03.3686,22.114500045776367,20.59670066833496,19.7814998626709,19.420299530029297,19.264999389648438,0.0764399990439415,0.017116999253630638,0.009743000380694866,0.01413000002503395,0.031867001205682755,22.123899459838867,20.24139976501465,19.348400115966797,19.08009910583496,19.090299606323242,0.11695700138807297,0.023056000471115112,0.013735000044107437,0.020123999565839767,0.04306500032544136,2.3240199089050293,2.747189998626709,3.5492498874664307,3.1640000343322754,2.5486199855804443,602.0,1040.0,1665.0,690.0,780.0,0.026129282028313477,2012
13,39627863518877903,16.438882041719054,3.254919865315837,main,dark,18046,PSO J016.4389+03.2549,21.87380027770996,20.44890022277832,19.496700286865234,19.43079948425293,19.17639923095703,0.08991000056266785,0.015452000312507153,0.007476000115275383,0.02302899956703186,0.033934999257326126,21.591800689697266,20.005199432373047,19.350900650024414,,18.76729965209961,0.11290399730205536,0.020927999168634415,0.011575999669730663,,0.041776999831199646,2.717629909515381,2.846129894256592,3.3500900268554688,,2.5260000228881836,817.0,1560.0,2340.0,660.0,640.0,0.009010077749316538,2013
14,39627863804085575,33.32839538492643,3.337038228684103,main,dark,17870,PSO J033.3284+03.3370,21.47879981994629,19.97130012512207,19.456100463867188,19.090499877929688,18.97260093688965,0.04869600012898445,0.01422099955379963,0.006043999921530485,0.009885000064969063,0.020353000611066818,21.03219985961914,19.660499572753906,18.966100692749023,18.707599639892578,18.53380012512207,0.05825699865818024,0.018890999257564545,0.007949000224471092,0.013288999907672405,0.026311000809073448,3.0139400959014893,2.9839799404144287,3.1962199211120605,3.2069499492645264,2.877340078353882,602.0,480.0,1530.0,540.0,600.0,0.010838542752494107,2014
15,39627863825061737,34.72549868213035,3.2993858862143024,main,bright,17869,PSO J034.7255+03.2994,22.3572998046875,20.656400680541992,19.954700469970703,19.65559959411621,19.46179962158203,0.07887200266122818,0.02027600072324276,0.008179999887943268,0.01631299965083599,0.03344300016760826,22.212200164794922,20.543399810791016,19.635900497436523,19.309600830078125,18.953899383544922,0.08846800029277802,0.027854999527335167,0.012525999918580055,0.021927999332547188,0.04420600086450577,2.328119993209839,2.514309883117676,2.8081700801849365,2.954090118408203,2.9899399280548096,774.0,880.0,1350.0,780.0,1020.0,0.01269585481261776,2015
16,39627865309842254,123.30063271384051,3.140287575508119,main,dark,21964,PSO J123.3006+03.1403,23.063499450683594,21.146499633789062,20.19809913635254,19.877500534057617,19.70330047607422,0.13160200417041779,0.029788000509142876,0.018363000825047493,0.02301100082695484,0.09552499651908875,23.287900924682617,21.28179931640625,20.093399047851562,19.678199768066406,19.575700759887695,0.21132700145244598,0.044151000678539276,0.02609200030565262,0.031098000705242157,0.12753599882125854,2.0627899169921875,2.315850019454956,2.6823599338531494,2.4846301078796387,2.157320022583008,774.0,1116.0,1365.0,870.0,740.0,0.012401775827507988,2016
17,39627865351788111,125.89755841096616,3.2927180560745404,main,bright,21970,PSO J125.8976+03.2927,20.93470001220703,19.51849937438965,18.9689998626709,18.822599411010742,18.81220054626465,0.028571000322699547,0.007261999882757664,0.005903999786823988,0.008394000120460987,0.02230300009250641,20.640899658203125,19.23430061340332,18.583900451660156,18.36910057067871,,0.03508099913597107,0.009434999898076057,0.008504999801516533,0.011842000298202038,,2.5039401054382324,3.3531100749969482,3.6326301097869873,3.326159954071045,,430.0,892.0,900.0,810.0,640.0,0.01915482032925594,2017
18,39627865355981101,126.09953722611958,3.288815054207162,main,dark,21970,PSO J126.0995+03.2888,26.16189956665039,22.093000411987305,21.672199249267578,21.12179946899414,21.244699478149414,2.826859951019287,0.09909799695014954,0.047970000654459,0.07206100225448608,0.21509799361228943,,21.436899185180664,21.91230010986328,21.298599243164062,,,0.0904420018196106,0.08078700304031372,0.11965800076723099,,,3.1024200916290283,1.9463499784469604,2.0679800510406494,,387.0,736.0,900.0,690.0,640.0,0.013156199409098129,2018
19,39627865498584088,134.4765523472285,3.1769119699165076,main,bright,4110,PSO J134.4765+03.1769,20.451099395751953,19.50040054321289,19.09950065612793,18.6742000579834,18.361600875854492,0.014986000023782253,0.006947999820113182,0.004984000232070684,0.007120000198483467,0.014794999733567238,20.175399780273438,18.936399459838867,18.281099319458008,18.597400665283203,17.950199127197266,0.02105800062417984,0.008429000154137611,0.005508999805897474,0.011528999544680119,0.023787999525666237,3.3316800594329834,4.049230098724365,4.337180137634277,2.504970073699951,3.44215989112854,835.0,840.0,1395.0,660.0,640.0,0.06321237069571509,2019
20,39627865599248049,140.51661120754483,3.228810262683678,main,bright,27324,PSO J140.5166+03.2288,21.732999801635742,20.182899475097656,19.67020034790039,19.339399337768555,19.164400100708008,0.04339199885725975,0.013667000457644463,0.01143100019544363,0.021088000386953354,0.02913600020110607,21.710100173950195,19.999500274658203,19.412799835205078,19.25079917907715,18.87820053100586,0.059324000030756,0.018790999427437782,0.015811000019311905,0.03221600130200386,0.037980999797582626,2.4212100505828857,2.8908801078796387,3.055959939956665,2.250920057296753,2.585669994354248,810.0,1064.0,803.0,720.0,560.0,0.035500610677876215,2020
21,39627865607635458,140.9706507289147,3.317161185798906,main,dark,27325,PSO J140.9707+03.3172,22.14229965209961,20.346399307250977,19.7460994720459,19.438800811767578,19.18160057067871,0.08096600323915482,0.014716999605298042,0.017098000273108482,0.013357000425457954,0.03020399995148182,,20.21500015258789,19.487899780273438,18.52560043334961,18.81679916381836,,0.022106999531388283,0.02725199982523918,0.01729300059378147,0.03946800157427788,,2.8877499103546143,3.139270067214966,4.390089988708496,2.771790027618408,810.0,912.0,784.0,690.0,590.0,0.014869796755664886,2021
22,39627865691524577,146.13445565745218,3.3213169183911693,main,dark,27340,PSO J146.1344+03.3213,22.563600540161133,21.021799087524414,20.251100540161133,19.938600540161133,19.80500030517578,0.08921299874782562,0.021888000890612602,0.01994900032877922,0.024271000176668167,0.055163998156785965,22.391300201416016,20.871599197387695,19.9960994720459,19.632099151611328,19.60740089416504,0.1225460022687912,0.02826800011098385,0.02574099972844124,0.03141900151968002,0.07490400224924088,2.4226601123809814,2.509769916534424,2.756890058517456,2.630000114440918,2.351530075073242,620.0,1652.0,784.0,570.0,590.0,0.01739664840270053,2023
23,39627865842521235,155.19674465372628,3.3282921357073727,main,bright,27425,PSO J155.1967+03.3283,21.289400100708008,20.001100540161133,19.37150001525879,19.122800827026367,18.900400161743164,0.035006001591682434,0.01323499996215105,0.012411000207066536,0.009820999577641487,0.025011999532580376,21.198200225830078,19.73539924621582,18.909900665283203,18.855300903320312,18.820499420166016,0.046886999160051346,0.017503999173641205,0.01785700023174286,0.014671999961137772,0.03589000180363655,2.6291399002075195,3.1982100009918213,3.9911000728607178,3.1090500354766846,2.4530301094055176,826.0,912.0,1594.0,676.0,890.0,0.015059093900670775,2024
24,39627865842521235,155.19674465372628,3.3282921357073727,main,bright,27425,PSO J155.1967+03.3283,21.265600204467773,19.992599487304688,19.338600158691406,19.148700714111328,18.91819953918457,0.03291099891066551,0.01307000033557415,0.012412999756634235,0.010021000169217587,0.02402999997138977,21.222900390625,19.712600708007812,18.922399520874023,18.851499557495117,18.822200775146484,0.04580499976873398,0.017734000459313393,0.017434999346733093,0.01488099992275238,0.03471999987959862,2.528599977493286,3.309149980545044,3.913640022277832,3.200439929962158,2.365880012512207,758.0,744.0,1388.0,676.0,810.0,0.015059093900670775,2024
25,39627865892849619,158.06390034601523,3.226904439873148,main,bright,27405,PSO J158.0639+03.2269,21.704299926757812,20.22480010986328,19.67799949645996,19.4153995513916,19.261699676513672,0.03963800147175789,0.01437199953943491,0.008791999891400337,0.011957000009715557,0.02472599968314171,21.729299545288086,20.143400192260742,19.55660057067871,19.24850082397461,19.132299423217773,0.05625300109386444,0.020131999626755714,0.013478999957442284,0.017576999962329865,0.03548299893736839,2.3739399909973145,2.9228999614715576,2.9248900413513184,2.617300033569336,2.5093801021575928,776.0,896.0,1452.0,676.0,870.0,0.017367030979583847,2025
26,39627865909625950,159.00985066054145,3.1442742297964297,main,bright,27399,PSO J159.0099+03.1443,21.712299346923828,20.32830047607422,19.75279998779297,19.622699737548828,19.312999725341797,0.05519799888134003,0.018201999366283417,0.010428999550640583,0.017497999593615532,0.03149399906396866,21.700000762939453,20.368499755859375,19.739700317382812,19.528400421142578,19.384700775146484,0.07896900177001953,0.02648800052702427,0.01500099990516901,0.025381000712513924,0.0504320003092289,2.2870500087738037,2.3849000930786133,2.381740093231201,2.2943100929260254,2.211019992828369,860.0,832.0,1504.0,768.0,960.0,0.0262395958893108,2026
27,39627866224199623,177.82851753001148,3.2342487071380406,main,bright,27681,PSO J177.8285+03.2342,21.86680030822754,20.562299728393555,19.56209945678711,19.41069984436035,19.147499084472656,0.07189899682998657,0.0220320001244545,0.0060629998333752155,0.01927500031888485,0.027977000921964645,21.563899993896484,20.28030014038086,19.159299850463867,19.026399612426758,18.740400314331055,0.08262000232934952,0.02714500017464161,0.009171999990940094,0.0242490004748106,0.03501399978995323,2.5846800804138184,2.972480058670044,3.7444798946380615,2.8626298904418945,2.657939910888672,638.0,472.0,1864.0,690.0,700.0,0.037307100218569235,2027
28,39627866228394156,178.09181221426084,3.2556943727312,main,bright,27681,PSO J178.0918+03.2557,21.8710994720459,20.46660041809082,19.915599822998047,19.718299865722656,19.332000732421875,0.05866000056266785,0.02000799961388111,0.014303999952971935,0.021662000566720963,0.036802999675273895,21.69569969177246,20.372699737548828,19.858699798583984,19.535400390625,18.92639923095703,0.07614900171756744,0.027248000726103783,0.02035900019109249,0.03022100031375885,0.0486299991607666,2.7008399963378906,2.8232600688934326,2.786400079727173,2.5633199214935303,2.8441100120544434,681.0,672.0,1144.0,720.0,770.0,0.03898129114350816,2028
29,39627866240977218,178.85327391269914,3.348499099294582,main,dark,27659,PSO J178.8533+03.3485,21.311599731445312,19.58989906311035,18.982500076293945,18.684999465942383,18.51740074157715,0.030710000544786453,0.009538999758660793,0.005125000141561031,0.008798999711871147,0.012923000380396843,21.20050048828125,19.341100692749023,18.694499969482422,18.436199188232422,18.315099716186523,0.04006899893283844,0.013263000175356865,0.007933000102639198,0.012222999706864357,0.019381999969482422,2.580970048904419,3.4255199432373047,3.9848999977111816,3.3944900035858154,2.874160051345825,844.0,824.0,1388.0,660.0,760.0,0.011001355185158223,2029
30,39627866484245917,193.3305531013982,3.296506182492005,main,bright,26322,PSO J193.3305+03.2965,20.056299209594727,18.908000946044922,18.430099487304688,18.29210090637207,18.081199645996094,0.012136000208556652,0.005710999947041273,0.0038040000945329666,0.005923999939113855,0.009460000321269035,19.82080078125,18.79010009765625,18.29050064086914,18.108800888061523,17.795799255371094,0.015150000341236591,0.007067999802529812,0.005142999812960625,0.008256999775767326,0.014732000418007374,2.9631199836730957,2.883009910583496,2.904860019683838,2.8875200748443604,3.163290023803711,706.0,748.0,1324.0,810.0,910.0,0.008626812784815448,2030
31,39627866530382408,196.0471322351428,3.2984472674190988,main,bright,26238,PSO J196.0471+03.2984,20.726699829101562,19.607900619506836,19.10610008239746,18.935800552368164,18.77429962158203,0.01779399998486042,0.008678999729454517,0.0053090001456439495,0.009425000287592411,0.013881999999284744,20.554899215698242,19.424699783325195,18.99959945678711,18.774599075317383,18.546899795532227,0.02298399992287159,0.012361999601125717,0.00747800013050437,0.013333000242710114,0.02006700076162815,2.549999952316284,3.208899974822998,2.9020400047302246,2.8487799167633057,2.6236801147460938,982.0,944.0,1260.0,930.0,1140.0,0.014054596379844355,2031
32,39627866706543425,206.5708737396626,3.1578997799852666,main,dark,26043,PSO J206.5709+03.1579,22.27790069580078,20.747100830078125,19.935699462890625,19.507999420166016,19.268999099731445,0.08501199632883072,0.022881999611854553,0.013364999555051327,0.019007999449968338,0.038743000477552414,21.684099197387695,20.417499542236328,19.63629913330078,19.27239990234375,18.945899963378906,0.08558399975299835,0.030213000252842903,0.018069999292492867,0.026312999427318573,0.05013100057840347,2.9006600379943848,2.6372900009155273,3.14382004737854,2.887850046157837,2.82463002204895,964.0,712.0,1080.0,780.0,960.0,0.01860482269733246,2032
33,39627866832374634,214.17632338632347,3.284863340647155,main,dark,26061,PSO J214.1763+03.2849,21.825700759887695,20.328500747680664,19.54949951171875,19.15690040588379,19.077600479125977,0.050214000046253204,0.015165000222623348,0.009970000013709068,0.010780000127851963,0.027264999225735664,21.401399612426758,19.862699508666992,19.11680030822754,18.73419952392578,18.450700759887695,0.05973700061440468,0.02169799990952015,0.015131999738514423,0.014891000464558601,0.03780699893832207,3.2622299194335938,3.3273301124572754,3.3599300384521484,3.3922500610351562,3.411679983139038,878.0,632.0,1009.0,840.0,870.0,0.013289628673886448,2033
34,39627866899484680,218.24657615702003,3.1464905985772766,sv3,bright,25979,PSO J218.2466+03.1465,22.17449951171875,20.625099182128906,19.98579978942871,19.53420066833496,19.31170082092285,0.07915999740362167,0.019713999703526497,0.013811999931931496,0.01690099947154522,0.02960900031030178,21.935699462890625,20.371599197387695,19.519800186157227,19.211200714111328,18.957799911499023,0.10429999977350235,0.026427999138832092,0.018518000841140747,0.025661999359726906,0.03991299867630005,2.834160089492798,2.412630081176758,3.123039960861206,2.841670036315918,2.498070001602173,792.0,712.0,964.0,750.0,860.0,0.05515165007410644,2034
35,39627866903676602,218.36346205584965,3.24577252138976,sv3,dark,25979,PSO J218.3635+03.2458,21.92889976501465,20.50860023498535,19.840299606323242,19.366600036621094,19.18779945373535,0.060499999672174454,0.01656999997794628,0.012860000133514404,0.014492000453174114,0.027045000344514847,21.95400047302246,20.1835994720459,19.519100189208984,19.136199951171875,18.97439956665039,0.08123499900102615,0.021415000781416893,0.01744600012898445,0.021199999377131462,0.03675200045108795,2.2673699855804443,2.78016996383667,2.918879985809326,2.6824400424957275,2.363140106201172,620.0,552.0,784.0,570.0,600.0,0.025108210686227938,2035
36,39627866937233632,220.48811216244664,3.2510806199594926,main,bright,25975,PSO J220.4881+03.2511,21.88319969177246,20.502099990844727,20.084299087524414,19.61039924621582,19.488300323486328,0.05067500099539757,0.015961000695824623,0.015075000002980232,0.020011000335216522,0.030959000810980797,21.83209991455078,20.505399703979492,19.841999053955078,19.621000289916992,19.434200286865234,0.06807799637317657,0.023719999939203262,0.021973000839352608,0.028488999232649803,0.04475000128149986,2.772739887237549,2.2225100994110107,2.735759973526001,2.1582601070404053,2.1321299076080322,939.0,704.0,938.0,690.0,640.0,0.02037037661208219,2036
37,39627866970788052,222.48282765754456,3.1794892542241753,main,bright,8224,PSO J222.4828+03.1795,21.32979965209961,20.027799606323242,19.242799758911133,18.914499282836914,18.725799560546875,0.034168001264333725,0.016905000433325768,0.009069000370800495,0.008519000373780727,0.016228999942541122,21.21139907836914,19.491199493408203,18.818700790405273,18.49180030822754,18.47279930114746,0.04373199865221977,0.020654000341892242,0.012920999899506569,0.012655000202357769,0.02355000004172325,2.8871400356292725,3.324970006942749,3.5652101039886475,3.315340042114258,2.549109935760498,878.0,864.0,1234.0,810.0,700.0,0.011616853340743806,2037
38,39627867100809659,230.1684633436984,3.363577144995644,main,dark,31422,PSO J230.1684+03.3636,,21.963600158691406,20.545400619506836,20.03700065612793,19.690000534057617,0.5169320106506348,0.07385499775409698,0.01767200045287609,0.019571000710129738,0.039771001785993576,,,,,,,,,,,,,,,,853.0,704.0,1350.0,720.0,730.0,0.14418330327171242,2038
39,39627867151143852,233.28631480095467,3.320806330496807,main,bright,31456,PSO J233.2863+03.3208,22.117799758911133,20.453800201416016,19.848499298095703,19.565900802612305,19.28070068359375,0.07007099688053131,0.016711000353097916,0.008806999772787094,0.01648700051009655,0.02754100039601326,22.16629981994629,20.14389991760254,19.43280029296875,19.060400009155273,19.017900466918945,0.10360799729824066,0.02197599969804287,0.012768000364303589,0.024126000702381134,0.03681899979710579,2.438040018081665,2.9193100929260254,3.1496798992156982,2.7442901134490967,2.5410399436950684,792.0,632.0,1620.0,570.0,760.0,0.019666063774804773,2039
40,39627867184694419,235.12047027048965,3.366429105032652,main,bright,31438,PSO J235.1205+03.3664,22.292999267578125,20.733299255371094,20.114999771118164,19.803199768066406,19.628400802612305,0.07024700194597244,0.017813000828027725,0.010888000018894672,0.016964999958872795,0.036743998527526855,21.873300552368164,20.495399475097656,19.88920021057129,19.48259925842285,19.443599700927734,0.08039200305938721,0.023319000378251076,0.016885999590158463,0.02398799918591976,0.0532200001180172,3.0889699459075928,2.7184600830078125,2.616420030593872,2.473249912261963,2.3838798999786377,688.0,720.0,1575.0,420.0,700.0,0.02701506715981328,2040
41,39627867369246939,246.23870568739335,3.2432791674552317,main,bright,31499,PSO J246.2387+03.2433,20.851999282836914,19.48699951171875,18.999099731445312,18.700899124145508,18.534500122070312,0.021770000457763672,0.006082000210881233,0.004126000218093395,0.006978999823331833,0.01344200037419796,20.6117000579834,19.122299194335938,18.618200302124023,18.405799865722656,18.218599319458008,0.028124000877141953,0.008995000272989273,0.006415000185370445,0.010692000389099121,0.01910500042140484,2.8671300411224365,3.7249701023101807,3.607759952545166,2.8348500728607178,2.997570037841797,903.0,952.0,1710.0,720.0,750.0,0.015634006071708364,2041
42,39627867406998051,248.52815393660913,3.2796020523101586,main,bright,31501,PSO J248.5282+03.2796,22.152799606323242,20.517200469970703,19.994600296020508,19.52560043334961,19.32309913635254,0.061590999364852905,0.016896000131964684,0.02038699947297573,0.013636000454425812,0.039615001529455185,21.93429946899414,20.424699783325195,19.783700942993164,19.407899856567383,19.266700744628906,0.0813400000333786,0.023075999692082405,0.02859799936413765,0.020263999700546265,0.05089699849486351,2.7678399085998535,2.630239963531494,2.5922300815582275,2.3354499340057373,2.147550106048584,1032.0,992.0,1800.0,900.0,660.0,0.02362709118159884,2042
43,39627868531065870,315.4688370617334,3.2788875285756043,main,bright,12301,PSO J315.4688+03.2789,21.049999237060547,19.749500274658203,19.11199951171875,18.848499298095703,18.690099716186523,0.025064000859856606,0.011114000342786312,0.005985999945551157,0.008778000250458717,0.0211970005184412,,,18.746200561523438,,18.408300399780273,,,0.00877199973911047,,0.029603000730276108,,,3.8139100074768066,,2.618880033493042,1066.0,956.0,2520.0,870.0,1010.0,0.03891748888392601,2043
44,39627868564620757,317.4877212603821,3.3606542574915137,main,bright,12306,PSO J317.4877+03.3606,21.40920066833496,20.013500213623047,19.320499420166016,19.06439971923828,18.921499252319336,0.03338000178337097,0.014167999848723412,0.006194999907165766,0.012403000146150589,0.02681400068104267,20.743200302124023,19.40399932861328,18.966699600219727,18.54010009765625,18.57900047302246,0.036841001361608505,0.016455000266432762,0.0077599999494850636,0.016301000490784645,0.03449700027704239,3.3837199211120605,3.5562899112701416,2.915070056915283,3.3495399951934814,2.6440699100494385,1161.0,960.0,1980.0,780.0,880.0,0.02792031378112417,2044
45,39627868581401701,318.62521940844766,3.3007604852067645,main,bright,12305,PSO J318.6252+03.3008,21.873300552368164,20.210800170898438,19.549400329589844,19.18950080871582,18.910900115966797,0.03893199935555458,0.014306999742984772,0.007007999811321497,0.013423999771475792,0.03213899955153465,21.564899444580078,19.808399200439453,19.201499938964844,18.80190086364746,18.615400314331055,0.05180500075221062,0.019891999661922455,0.009910999797284603,0.019189000129699707,0.040341999381780624,2.6025500297546387,3.2053399085998535,3.199389934539795,2.8978099822998047,2.823199987411499,1075.0,1040.0,2385.0,780.0,790.0,0.00863411105835096,2045
46,39627868862416913,335.2957878302332,3.1482614290959847,main,dark,19233,PSO J335.2958+03.1483,22.629499435424805,20.608800888061523,19.960500717163086,19.624500274658203,19.280399322509766,0.11568699777126312,0.02094000019133091,0.00848000030964613,0.02938999980688095,0.030093999579548836,,,19.378700256347656,19.1289005279541,18.62299919128418,,0.06596600264310837,0.010774999856948853,0.03255999833345413,0.032586999237537384,,10.291899681091309,3.4664299488067627,2.647510051727295,2.7611401081085205,1290.0,1000.0,2325.0,600.0,700.0,0.06163172393163443,2046
