RA,DEC,Target ID,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity
352.22671599495413,0.3423421284861291,39627796674256996,3956606,1.0234299898147583,0.4346107007091098,87.51871,1.4430932463206476,1.6509751178650574,0.2175133552768207,0.00012958439651397492
143.07395154684045,0.474964918698668,39627799207609792,4544618,1.1899499893188477,0.5053252335904964,110.95447,1.3427420352171429,1.523964715443305,0.20942940836011859,0.00017601808953089166
180.07516757836808,0.5436073295937539,39627799828367167,3434543,1.174459993839264,0.4987472381669097,64.52251,1.5070551155018697,1.5318655824849579,0.027996978725855937,0.00015523725155876727
195.4681248903399,0.4589721951641047,39627800084222817,3516130,1.1303900480270386,0.48003245530899236,83.51927,1.192771538526448,1.2409475661021137,0.06816582965007523,6.279285839621944e-05
216.4996383697532,0.5228495619512169,39627800436545057,3515127,1.0918400287628174,0.4636617694276793,120.24358,1.5759383445843123,1.6094397008980363,0.03252666543651306,0.0002017348814773166
358.55032994099747,0.3770127153105218,39627802823100388,3957211,1.0863699913024902,0.4613388583959553,190.39642,3.39595530950225,4.221294036666276,0.3019933333511283,0.007634338282040616
30.7326684345595,0.7407002374194389,39627803359977209,4035401,1.168155014514923,0.49606975997164576,85.09786,1.7950926501674236,2.3600098670454135,0.35927520551200076,0.0007297465020542956
148.81865301476213,0.8734757949031542,39627805343876510,4552691,1.1788699626922607,0.5006199795096303,231.62311,1.2264060728911772,1.4184715686990028,0.23179373699321715,0.0007969720182927851
164.837990316834,0.8076846249349049,39627805612313067,4535879,1.235550045967102,0.5246897946933619,77.729866,2.203519145310842,2.3807537308946944,0.1267431192486269,0.0007563218603144369
168.38442124408382,0.7419672656089845,39627805671033736,4419723,1.1972099542617798,0.5084082568381759,95.46437,1.0621871698023297,1.062709258484378,0.0,1.6164358272141016e-05
175.62159144709642,0.7408149083971031,39627805792668440,4412854,1.1262800097465515,0.4782870827531744,83.23539,0.7747458434204179,0.8129946330279897,0.09214521762832972,1.7770225421098825e-05
176.08534197458889,0.8035949474597999,39627805801056244,4412863,1.1609300374984741,0.4930015947283208,95.34668,1.172582038558903,1.2528303456650214,0.12260637503544813,9.825475313226414e-05
178.9289373191072,0.7986734197963018,39627805847195436,3434546,1.0693299770355225,0.454102630598878,71.30707,0.9186353642429719,0.9215920984622856,0.006050015168258649,3.862234294233914e-05
216.43710284041737,0.8359194971888454,39627806476341525,3515137,0.9544429779052734,0.40531461413338243,119.76622,1.2093880409301612,1.358336952268822,0.20758138624693911,0.00014276269751579973
347.3280338790145,0.7646041659801256,39627808674154981,3948513,1.0693399906158447,0.4541068829749113,115.04566,0.8296062076094692,0.8430915395730436,0.03065397675841053,3.649489479022815e-05
132.48966566894902,1.077665195337708,39627811106854789,4525780,1.2081199884414673,0.5130413217735239,60.97598,0.9916667970558314,1.0174100874937666,0.04315002035436766,5.0729483295305856e-05
141.49858411938698,0.8938178364379323,39627811257848897,4511602,1.2166099548339844,0.5166466785439626,87.923836,1.3075563547987743,1.4723024322254115,0.16669125257760742,0.0001578903035360829
199.59249085966135,0.9792247687708308,39627812235119064,3895765,1.1829400062561035,0.5023483678730772,66.288414,1.3754946424803702,1.467575169150517,0.11255536855186066,0.00011173812022627241
218.6756704097209,0.9138493877101184,39627812553887147,3521636,1.0124800205230713,0.4299606768931527,128.06085,1.7324288533874925,2.087507120971035,0.30644349027794016,0.0007648542607700641
38.52998371638966,1.211701049239075,39627815573783661,4035614,1.145110011100769,0.4862834480779693,114.08214,1.2837281161714256,1.495889330990846,0.2583679919331613,0.0003848979448195744
133.08854448221572,1.2142229156643118,39627817159231624,4525788,1.308014988899231,0.5554628225878041,82.27949,1.156375557299686,1.3009837925010965,0.2048301903085481,0.00012117391325992186
150.0814065702872,1.3197035004935356,39627817444444059,4551933,1.1758999824523926,0.49935874502755806,107.11298,0.9322885176854,1.148314251869907,0.33247977523249905,2.2625687652535907e-05
169.23386168485877,1.1598869435870478,39627817763213266,4419729,1.185829997062683,0.5035756339704072,73.41301,1.2555521871836044,1.5138755033389426,0.298288046612479,0.0001246209825174331
249.44566296567191,1.2107666107909114,39627819109586351,3584459,1.1035249829292297,0.46862391258212943,103.28679,1.1837941808506527,1.2307509381849655,0.08466437909520108,9.45015236757507e-05
322.2862365172218,1.1456034338151622,39627820334319181,3739753,1.1124299764633179,0.4724055151520919,117.69999,1.0917264101415693,1.1476140199475064,0.08274748875795124,0.0001163653038674325
22.10817117146927,1.4236009287446838,39627821336760403,4007566,1.1972299814224243,0.5084167615902425,143.94608,1.163097623886411,1.2546698650127095,0.14346880325721922,0.00012573175095542506
18.840063240490487,1.6724122049780534,39627827322031611,4007447,1.0157599449157715,0.43135353253816106,143.64061,1.4563682656616492,1.66313394658044,0.1787328595565767,0.0006790183498219806
188.09290104518428,1.6337131492796984,39627830161573880,3434173,1.048930048942566,0.44543957877205004,77.0999,1.2956883080749664,1.5836475997850612,0.28725303629445376,0.00011698157191580181
199.0268245167727,1.8103715340867816,39627830346121836,3895781,1.1036499738693237,0.4686769913472596,143.74443,1.340923052690781,1.5762325422677672,0.2792567520412157,0.00014755387518493237
214.2538872848543,1.6631654665697877,39627830601973880,3515163,0.9946209788322449,0.42237664017301696,91.23912,1.8738156120820926,2.616814094514563,0.42741536572818206,0.0008396515379917508
247.7773460900952,1.7854478681909558,39627831164011584,3584469,1.0407600402832031,0.44197009554058064,97.14008,1.3937859839298696,1.4179386492644173,0.02153384723746321,2.4371198623416743e-05
310.8339987921446,1.7621050551891906,39627832220978265,3750053,1.1008000373840332,0.46746673475406286,73.01034,1.0925661147115255,1.1601348431814014,0.09242960176254145,9.929311630788997e-05
147.12243299096056,1.9523466223621824,39627835513506793,4552705,1.2371050119400024,0.5253501279431071,151.5225,1.1142964226862733,1.1148441242282148,0.0,1.9731554468503007e-05
252.2632204585707,1.9797342602203771,39627837279306243,3582777,1.0482699871063232,0.4451592763185205,86.829575,1.249121408091392,1.316913979765484,0.07538200706150044,0.00017808410058486396
320.1868067220914,1.9812082698479017,39627838415968270,3745820,1.0091599822044373,0.428550786432249,118.47883,1.6215717758732269,1.9364776931047827,0.3008878462145499,0.0009980740690014034
353.99251069840506,2.1043403843583084,39627838982199615,3956645,1.0081000328063965,0.4281006673667699,140.653,1.5232516809543934,1.8874891428311467,0.3131847744897144,0.0002841498333414791
160.14652508456712,2.287128245637528,39627841771408562,4535709,1.286579966545105,0.546360206700294,95.2477,0.8825741919541106,0.8836001838537807,0.001973400253934665,0.002053690778806471
33.671466516738796,2.89035179317175,39627857768486453,4035453,1.1739200353622437,0.4985179389140179,77.762856,1.025882053991806,1.0538315723061744,0.04589820755249485,6.138757910349754e-05
170.34031088448677,2.961289359482518,39627860062766900,4412815,1.1636500358581543,0.4941566716801328,60.818394,1.6420004926043905,1.6804399840976025,0.03386472480642899,0.00026513786286826174
207.22189347622344,3.0563946558718444,39627860679333668,3895914,1.0779100060462952,0.45774623344185444,95.57517,0.9287353060747983,1.0291830135435638,0.18821682075074087,1.3324927086571479e-05
346.8053032096537,3.0889155093019696,39627863023944788,3948562,1.1746400594711304,0.4988237050002231,100.44414,1.3615309543257461,1.4410899504219437,0.10274525586628569,0.00020756725495245322
8.455339360888278,3.3389659830100253,39627863384660600,3957410,1.2458200454711914,0.529051061927247,124.07258,1.046630233589396,1.0471446756903566,0.0,0.00010614349335081165
128.5147341418432,3.273095135570035,39627865397921808,4498749,1.215019941329956,0.5159714619781008,80.1293,1.9671625315066037,2.366745269577,0.2545201837331853,0.0010320294883333061
322.47407876830687,3.2026028598843945,39627868648506132,3739798,1.0067149996757507,0.42751249795078056,90.2286,1.8097366076692574,1.9067350149023354,0.0794090698492208,0.00041562296518840407
331.0040877545358,3.2900836711428996,39627868791112609,3858571,1.0105899572372437,0.429158040916864,108.48187,1.7928912964531292,1.87207012182567,0.07881464741971955,0.0006754902244132743
354.73163218029003,3.229376738846707,39627869185381661,3957828,1.1265300512313843,0.4783932655951968,102.617424,1.4254913220356307,1.512888348101696,0.11158150513765808,0.00019243919973076224
168.74820738167955,3.587098554588782,39627872104612161,4419791,1.1040300130844116,0.4688383791424289,83.55547,1.6212629480727971,1.9459893306330782,0.2947221666586708,0.0008879822743946896
201.9989044008475,3.425459954152545,39627872658266266,3516094,1.238040030002594,0.5257471935552182,88.15762,1.6749011889583822,1.8073247443516012,0.1291120029018662,0.0003629559300253948
207.02805846248185,3.4644415141081693,39627872742152224,3895923,1.0406700372695923,0.441931874779805,87.17208,1.2790531056062127,1.445488500470411,0.2052733118494644,3.166901159684916e-05
220.14399839604343,3.4704667545200514,39627872964446410,3895975,0.9141259789466858,0.3881935610645235,86.68319,1.2010898702882324,1.2551787899684828,0.08574685595547404,0.0004398887964256535
220.21953746515695,3.4183074134468105,39627872964448592,3895975,0.903823971748352,0.383818701414389,87.37393,3.0197018722779942,3.504766471809032,0.2238086770209221,0.002153888871910887
359.46824746350956,3.4024145037987026,39627875296483101,3957288,1.049340009689331,0.445613673071795,190.826,1.4702798554039158,1.5333326035327504,0.08875880862600594,0.0004371947516718477
160.47802224371964,3.833909507002144,39627877997609157,4535746,1.221690058708191,0.5188040000280082,61.98227,1.853147023740307,2.3734752809202138,0.37844036537790726,0.000656145830476574
332.51646677319894,3.6895038200286816,39627880879096962,3858573,0.8998384773731232,0.38212621778548544,114.77054,3.313445718308919,3.8179668179909183,0.22972073888365618,0.00240912480547502
44.775952634207776,4.069839699927634,39627882087058941,4036184,1.1669299602508545,0.4955495273251411,116.1093,1.067745057862649,1.0743164752776018,0.01891086260276631,4.48707112385379e-05
133.0412530396845,3.9509909577431257,39627883567647314,4525836,1.2099900245666504,0.5138354529977459,96.43819,1.607754841963572,1.7219597606897423,0.11330158068338503,0.00020201830788542586
163.51597335303737,4.078197195195283,39627884079350362,4546257,1.1704100370407104,0.4970273798672916,82.8954,1.3222276567237088,1.3441848239247804,0.03266853851909812,2.986515229228886e-05
205.04643297896968,4.071985172496365,39627884775604523,3482873,1.0309249758720398,0.43779352823476175,87.00421,1.1842905890121407,1.4205299385443624,0.27117493159180595,4.0300637514480866e-05
333.3509042382022,4.010598920387815,39627886923090977,3873026,0.9385989904403687,0.39858629215466557,129.58727,0.9007757119074483,0.9540859519977747,0.10269874521091149,0.00013480650481495585
32.40251894604501,4.206060717267613,39627887912947438,4035789,1.1148800253868103,0.47344595513333904,68.34811,1.1833966038613855,1.4424642108832644,0.3135302987006947,0.00010315109211675186
146.98382677779588,4.292572887521848,39627889833935501,4607885,1.2006200551986694,0.5098563933716174,104.15734,1.357598460557825,1.514960293009446,0.14724922548565966,0.000182676135390502
216.6748472506088,4.286085790805982,39627890999953529,3566755,1.1145000457763672,0.4732845926499319,94.54853,0.966248974712819,1.0338453337886264,0.1281895112709487,2.1195879785223988e-05
37.21726443380617,4.401361705492168,39627894024049063,4035896,1.2235499620437622,0.5195938282526728,72.5464,1.1189742222934038,1.1600704955223895,0.07466493592038748,8.269663240181875e-05
123.09553576768062,4.5813546185749345,39627895462690966,4482305,1.2130399942398071,0.5151306558645606,94.39706,4.0337038303511505,4.808563803997358,0.24943024228599897,0.0010035348226997477
169.09783482635177,4.55026185081006,39627896230250955,4421727,1.129699945449829,0.4797393957273629,91.4536,2.3208761977890213,2.581880476866399,0.17841965046637298,0.0003535165746058897
229.5506000523469,4.5219849821026665,39627897241079811,3595251,1.1346700191497803,0.48184999169856624,117.6489,1.3705026260629225,1.4609405992115068,0.11852833571936772,0.0004904326476610905
130.3757907843392,4.715620341432039,39627901607346463,4525864,1.324180006980896,0.5623274737172081,87.66415,2.884447008348225,3.030832296055372,0.09134506656843733,0.0003257594970498427
198.5459493075457,4.715148807102678,39627902744007882,3482979,1.186669945716858,0.5039323273219638,107.00151,1.5788910651696033,1.858999511386121,0.25043636924474766,0.00039090544517827465
234.51046128308576,4.7642689896111765,39627903347984921,3595412,1.115630030632019,0.47376445303588216,144.36966,1.3400158235080715,1.349171941144677,0.0113302809317396,0.0001464193561015937
195.72312865320336,5.097450643177487,39627908720890545,3896419,1.09266996383667,0.46401421040320256,104.619774,1.076698396615978,1.1791128801346469,0.16363033306483754,3.327190744334776e-05
242.58604504146513,4.8982306087711045,39627909505225209,3896705,1.0640400052070618,0.45185618640046743,104.68248,0.9039048375742592,0.9052898958648716,0.003073834927415864,0.0014842750865656238
333.1077283978076,5.110126665335452,39627911019368713,3873082,0.936226487159729,0.3975787827759145,134.45686,1.2847779306712415,1.4737035780545933,0.24120094515208756,0.0002564347319351745
