Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index,original_index
303,39627627098544018,309.4019473978042,-6.711409480490113,main,dark,49084,3718972,1.1324800252914429,0.4809199869353748,144.82698,0.7380483162794497,0.7414099806307348,0.009190800495197715,0.002290931213333584,313,313
304,39627627207593518,315.8957392506549,-6.818402476832531,main,bright,49094,3731753,0.9760950207710266,0.41450939014670984,167.7917,2.0020410251521827,3.107546686857652,0.443365517579403,9.93084165733684e-05,314,314
305,39627627350196735,324.3180191155246,-6.831794675223977,main,bright,18954,3740452,1.0828199982643127,0.4598313151568579,192.62936,0.824233031786945,0.8285022156856204,0.008764551027577894,5.865227717914609e-05,315,315
306,39627627362779197,325.05616689182426,-6.713212631479821,main,bright,18955,3740460,1.091509997844696,0.46352161820091453,198.8426,0.8596226622057085,0.956832747768555,0.1782691835863266,4.9661312615777806e-05,316,316
307,39627627459250813,330.97976463751564,-6.75983569004435,main,bright,18617,3858871,1.0867300033569336,0.4614917414390579,172.94897,1.5180325949007585,1.5187787417751604,0.0,5.924406522108711e-05,317,317
308,39627627719295957,346.47252401477067,-6.865609614399751,main,bright,18698,3941742,1.115049958229065,0.47351811896709495,177.17105,0.7227939560136664,0.7234820930073637,0.002064498665003467,0.00020345536261350575,318,318
309,39627627748658275,348.3189111177295,-6.683571529867066,main,bright,18700,3941747,1.0611650347709656,0.4506352988671874,164.30644,0.8797560718235121,0.8958397677043547,0.03404670897798101,4.0925386205998394e-05,319,319
310,39627627878679075,356.0077755502203,-6.650406994877615,main,bright,17335,3964812,1.0634900331497192,0.4516226347715423,204.7661,0.7244766845063803,0.731004588198301,0.017428027639499022,3.319357872348842e-05,320,320
311,39627628415554775,28.271736712190823,-6.395638884120326,main,bright,17532,4047536,1.2242000102996826,0.519869878330169,131.98607,0.7944010036489586,0.7944706840931405,0.0003315255400809791,8.532370266729831e-05,321,321
312,39627628541379327,35.71910465018778,-6.537371145654632,main,bright,17671,4040192,1.2450300455093384,0.5287155798323327,115.30648,0.7684013025466587,0.7687789889231618,0.0,2.656566005426077e-05,322,322
313,39627629040507218,65.86044127366495,-6.528984924590997,main,bright,22731,4299242,1.106249988079071,0.46978111572195813,140.8669,0.8564046651596051,0.8828495590574958,0.05736394947386003,4.397869648575752e-05,323,323
314,39627629044700292,66.09243340157536,-6.413645275961284,main,dark,22731,4299241,1.1837400197982788,0.5026881023440247,175.96172,2.303712844180284,3.201941719302974,0.45986851212716084,7.878643329275371e-05,324,324
315,39627629044700292,66.09243340157536,-6.413645275961284,sv1,bright,22731,4299241,1.1837400197982788,0.5026881023440247,175.96172,2.303712844180284,3.201941719302974,0.45986851212716084,7.878643329275371e-05,325,325
316,39627629048892322,66.24489112794373,-6.483194539028623,main,bright,22731,4299241,1.0943800210952759,0.46474040485794,205.12488,0.856580413992997,0.9028968505484078,0.10229777222746905,2.4436372459581675e-05,326,326
317,39627629048892322,66.24489112794373,-6.483194539028623,sv1,bright,22731,4299241,1.0943800210952759,0.46474040485794,205.12488,0.856580413992997,0.9028968505484078,0.10229777222746905,2.4436372459581675e-05,327,327
318,39627629183112558,74.3863404340954,-6.50941612103162,main,bright,22647,4299553,1.2023900151252747,0.5106080261472684,211.53604,0.8222138565926864,0.8226179930395897,0.0,2.9428883774053428e-05,330,330
319,39627630311376814,141.86218758715333,-6.574671314615604,main,bright,40823,4511818,1.1465200185775757,0.4868822231222798,153.88193,2.1353307752155977,2.4626116755936995,0.16313302013822994,0.0005082473394835637,331,331
320,39627630370096676,145.37816915511675,-6.519655046421985,main,bright,27147,4509419,1.1811500191688538,0.5015882303453596,160.89334,0.9630468288388281,0.9665925875808871,0.007356719226533026,4.857779474969097e-05,332,332
