Index,processing_index,original_index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,fits_downloaded,panstarrs_success,galaxy_size_success,fully_processed,failure_reason
285,285,285,39627621339759347,324.02575917377294,-7.035459012064225,main,dark,18954,True,True,True,True,
286,286,286,39627621356536684,325.0360625463839,-7.043193043892813,main,bright,18953,True,True,True,True,
287,287,287,39627621377510208,326.39066318126237,-7.053499336499467,main,bright,18956,True,True,True,True,
288,288,288,39627621406873383,328.2762623800435,-7.124963243605827,main,bright,18949,True,True,True,True,
289,289,289,39627621432040248,329.7825777177681,-7.079532391513474,main,dark,18618,True,True,True,True,
290,290,290,39627621595613755,339.4674093674009,-7.089921334659681,main,bright,18629,True,True,True,True,
291,291,291,39627621943742209,0.3843087294547008,-6.695915130599636,main,bright,17356,True,True,True,True,
292,292,292,39627621956324726,1.1199486763723068,-6.662509784930291,main,bright,17351,True,True,True,True,
293,293,293,39627622493193968,33.232612091989836,-6.747558308717575,main,bright,17673,True,False,True,True,
294,294,294,39627622539333267,36.05795104247557,-6.707559407686901,main,bright,17680,True,True,True,True,
295,295,295,39627622904236468,57.9332469492621,-6.642144490821796,main,bright,23047,True,True,True,True,
296,296,296,39627623013289333,64.5145326929361,-6.810897406261499,main,dark,22752,True,True,True,True,
297,297,297,39627623038455172,66.03013096150187,-6.709739861352381,main,dark,22731,True,True,True,True,
298,298,298,39627623101366781,69.64945003568494,-6.818093876638694,main,bright,22725,True,True,True,True,
299,299,299,39627624158334735,133.14667276975368,-6.664514855372362,main,bright,40907,True,True,True,True,
300,300,300,39627624279970310,140.49517329302952,-6.853274200161592,main,dark,40828,True,True,True,True,
301,301,301,39627624397408846,147.45405014738049,-6.7202067220848445,main,bright,27143,True,False,True,True,
302,302,302,39627624456130712,151.06541353394786,-6.8309439818673985,main,bright,26809,True,True,True,True,
303,303,303,39627624581959295,158.53014698535955,-6.847444033338198,main,bright,26823,True,True,True,True,
304,304,304,39627624594541434,159.28008458614448,-6.703499324308438,main,bright,26823,True,True,True,True,
305,305,305,39627624821031708,172.74679044598574,-6.8053076385186175,main,bright,25531,True,True,True,True,
306,306,306,39627624837809732,173.81339753386894,-6.697114434172358,main,bright,25532,True,True,True,True,
307,307,307,39627624917504681,178.7159309714311,-6.648327067142085,main,bright,25547,True,True,True,True,
308,308,308,39627625127215466,191.0767998708091,-6.728106732657197,main,bright,26124,True,True,True,True,
309,309,309,39627625500509374,213.48298018256224,-6.867252477060877,main,bright,25868,True,True,True,True,
310,310,310,39627625521479705,214.6928528034231,-6.803844898415928,main,bright,25862,True,True,True,True,
311,311,311,39627625521483172,214.86058841913928,-6.800524716561635,main,bright,25863,True,True,True,True,
312,312,312,39627625680865813,224.32750240832692,-6.670262041042691,main,bright,45001,True,True,False,False,Galaxy size processing returned None
313,313,313,39627627098544018,309.4019473978042,-6.711409480490113,main,dark,49084,True,True,True,True,
314,314,314,39627627207593518,315.8957392506549,-6.818402476832531,main,bright,49094,True,True,True,True,
315,315,315,39627627350196735,324.3180191155246,-6.831794675223977,main,bright,18954,True,True,True,True,
316,316,316,39627627362779197,325.05616689182426,-6.713212631479821,main,bright,18955,True,True,True,True,
317,317,317,39627627459250813,330.97976463751564,-6.75983569004435,main,bright,18617,True,False,True,True,
318,318,318,39627627719295957,346.47252401477067,-6.865609614399751,main,bright,18698,True,True,True,True,
319,319,319,39627627748658275,348.3189111177295,-6.683571529867066,main,bright,18700,True,True,True,True,
320,320,320,39627627878679075,356.0077755502203,-6.650406994877615,main,bright,17335,True,True,True,True,
321,321,321,39627628415554775,28.271736712190823,-6.395638884120326,main,bright,17532,True,True,True,True,
322,322,322,39627628541379327,35.71910465018778,-6.537371145654632,main,bright,17671,True,True,True,True,
323,323,323,39627629040507218,65.86044127366495,-6.528984924590997,main,bright,22731,True,True,True,True,
324,324,324,39627629044700292,66.09243340157536,-6.413645275961284,main,dark,22731,True,True,True,True,
325,325,325,39627629044700292,66.09243340157536,-6.413645275961284,sv1,bright,22731,True,True,True,True,
326,326,326,39627629048892322,66.24489112794373,-6.483194539028623,main,bright,22731,True,True,True,True,
327,327,327,39627629048892322,66.24489112794373,-6.483194539028623,sv1,bright,22731,True,True,True,True,
328,328,328,39627629069864820,67.53546961489774,-6.587498149746032,main,dark,22732,True,True,False,False,Galaxy size processing returned None
329,329,329,39627629069864820,67.53546961489774,-6.587498149746032,sv1,bright,22732,True,True,False,False,Galaxy size processing returned None
330,330,330,39627629183112558,74.3863404340954,-6.50941612103162,main,bright,22647,True,True,True,True,
331,331,331,39627630311376814,141.86218758715333,-6.574671314615604,main,bright,40823,True,True,True,True,
332,332,332,39627630370096676,145.37816915511675,-6.519655046421985,main,bright,27147,True,True,True,True,
333,333,333,39627630554645557,156.41405088878932,-6.375124627958634,main,bright,26827,True,True,True,True,
334,334,334,39627630642729023,161.83658909416044,-6.548397277045114,main,bright,26747,True,True,True,True,
335,335,335,39627630823083636,172.61943516013596,-6.505759560449369,main,bright,25531,True,True,True,True,
336,336,336,39627630948911858,180.12126902858944,-6.527296045560623,main,bright,25548,True,True,True,True,
337,337,337,39627630986662728,182.47569809411627,-6.441575716137303,main,dark,25552,True,True,True,True,
338,338,338,39627631137654588,191.3954638553781,-6.465578119804046,main,bright,26124,True,True,True,True,
339,339,339,39627631171212211,193.48036998238132,-6.448105416755202,main,bright,26130,True,True,True,True,
340,340,340,39627631263483727,198.93162142649996,-6.39642773419136,main,bright,25826,True,True,True,True,
341,341,341,39627631326401147,202.86162583232712,-6.579532435384214,main,dark,25804,True,True,True,True,
342,342,342,39627631330594423,203.0675636000631,-6.385510647047965,main,bright,25805,True,True,True,True,
343,343,343,39627633473883549,331.5120034848119,-6.592147192383087,main,bright,18620,True,True,False,False,Galaxy size processing returned None
344,344,344,39627633742317874,347.54460881235156,-6.601105728702686,main,bright,18699,True,True,True,True,
345,345,345,39627633750704197,347.9345906876279,-6.4326303712307675,main,bright,18702,True,True,True,True,
346,346,346,39627633809428522,351.6418577774533,-6.570799565975168,main,bright,18704,True,True,True,True,
347,347,347,39627635063527841,66.86908936037337,-6.264390468357842,main,dark,22734,True,True,False,False,Galaxy size processing returned None
348,348,348,39627635109665562,69.61774382246873,-6.153608217028243,main,dark,22738,True,True,True,True,
349,349,349,39627636099517286,128.84369766080965,-6.189017890557855,main,bright,40894,True,True,True,True,
350,350,350,39627636112099088,129.54804305318473,-6.262259717525052,main,dark,40892,True,True,True,True,
351,351,351,39627636229539574,136.5777607849902,-6.197594423878627,main,bright,40903,True,True,True,True,
352,352,352,39627636380534048,145.62455598714064,-6.348490024456407,main,bright,27150,True,True,True,True,
353,353,353,39627636439256628,149.2540373195663,-6.1768346145138,main,bright,27152,True,True,True,True,
354,354,354,39627636518947027,153.98115491509242,-6.181349112255751,main,bright,26850,True,True,True,True,
355,355,355,39627636527335291,154.457148101026,-6.346104516781017,main,bright,26848,True,True,False,False,Galaxy size processing returned None
356,356,356,39627636535724872,154.9894201716207,-6.142063574280198,main,bright,26849,True,True,True,True,
357,357,357,39627636783186165,169.701012742505,-6.142241032100543,main,bright,26893,True,True,True,True,
358,358,358,39627636846100895,173.48326693769937,-6.152914635610321,main,bright,25534,True,True,True,True,
359,359,359,39627636867076271,174.89670750015642,-6.341984601079313,main,bright,25533,True,True,True,True,
360,360,360,39627636875465682,175.44826479138626,-6.2189203989067225,main,dark,25533,True,True,True,True,
361,361,361,39627636980320638,181.59193681624143,-6.210463820901221,main,bright,25543,True,True,True,True,
362,362,362,39627637202617452,194.8744855881277,-6.265474421291225,main,bright,26129,True,True,True,True,
363,363,363,39627637399750623,206.7394373554332,-6.346880446351799,main,bright,25723,True,True,True,True,
364,364,364,39627637554943239,216.16039177759197,-6.236084559885155,main,bright,25874,True,True,True,True,
365,365,365,39627639274608592,319.2430523418888,-6.1692030806964455,main,bright,49019,True,True,True,True,
366,366,366,39627639383657408,325.68291572127026,-6.1301312173921065,main,bright,18958,True,True,True,True,
367,367,367,39627639450768747,329.773873680169,-6.2172461081612935,main,bright,18961,True,True,True,True,
368,368,368,39627639656286137,342.00835392854395,-6.217339131994625,main,bright,18558,True,True,True,True,
369,369,369,39627639731785154,346.61722718491376,-6.186013184289744,main,bright,18721,True,True,True,True,
370,370,370,39627639752754188,347.73536577768687,-6.134601106513181,main,bright,18702,True,True,True,True,
371,371,371,39627639954083219,359.8539011915073,-6.230153547606303,main,bright,17356,True,True,True,True,
372,372,372,39627640008612422,3.1950501435937704,-5.949874586693926,main,bright,17361,True,True,True,True,
373,373,373,39627640113465734,9.371548512495972,-5.955615393841008,main,dark,17953,True,True,True,True,
374,374,374,39627640298020039,20.55162687749659,-5.919349686971024,main,bright,17633,True,True,True,True,
375,375,375,39627640872635645,54.880038327891256,-6.057829998348874,main,dark,23051,True,True,True,True,
376,376,376,39627640981688835,61.47339840203413,-5.9448328279405125,main,bright,22718,True,True,True,True,
377,377,377,39627641015242891,63.42196219293994,-6.1166708476846035,main,bright,22711,True,True,True,True,
378,378,378,39627641187205847,73.58195946279332,-5.905161112257042,main,dark,22653,True,False,True,True,
379,379,379,39627641199792389,74.48456728371475,-5.978322552810443,main,dark,22653,True,True,True,True,
380,380,380,39627641216568672,75.54644547851998,-6.004006404375668,main,dark,22818,True,True,True,True,
381,381,381,39627642143509835,130.94486920414386,-5.959177859166181,main,dark,40930,True,True,False,False,Galaxy size processing returned None
382,382,382,39627642336444734,142.35516133752688,-5.924773040703337,main,bright,27170,True,True,True,True,
383,383,383,39627642357417664,143.670976343127,-5.891084767321431,main,bright,27169,True,True,True,True,
384,384,384,39627642567132137,156.19083424628977,-6.097087662038496,main,bright,26827,True,True,True,True,
385,385,385,39627642588106994,157.6110927881687,-6.0981702980579175,main,dark,26828,True,False,True,True,
386,386,386,39627642667795714,162.24655325622928,-5.9240297779045985,main,bright,26750,True,True,True,True,
387,387,387,39627642697158932,164.11915201428985,-5.895731665908184,main,bright,26749,True,True,True,True,
388,388,388,39627642697158932,164.11915201428985,-5.895731665908184,main,dark,26749,True,True,True,True,
389,389,389,39627642856542690,173.69314616875184,-6.087380708628387,main,bright,25534,True,True,True,True,
390,390,390,39627643078837089,186.8299397616709,-5.99750371076343,main,bright,25469,True,True,True,True,
391,391,391,39627643104003209,188.3342854677637,-5.920858629957587,main,bright,26146,True,True,True,True,
392,392,392,39627643145947900,190.94263481187335,-5.923204187394585,main,bright,26126,True,True,True,True,
393,393,393,39627643322107975,201.437702430072,-6.057286510799952,main,bright,25806,True,True,True,True,
394,394,394,39627643619906985,219.40470131997805,-6.082163293477168,main,bright,44988,True,True,False,False,Galaxy size processing returned None
395,395,395,39627643720570230,225.3653876200235,-6.075519170601812,main,dark,45005,True,True,True,True,
396,396,396,39627643762511457,227.8638851617551,-6.110370364654585,main,bright,45008,True,True,True,True,
397,397,397,39627645180186322,312.6759539573027,-5.877359466726196,main,bright,49121,True,True,True,True,
398,398,398,39627645394093568,325.4230946964916,-6.121812322517584,main,bright,18958,True,True,True,True,
399,399,399,39627645486366881,330.8841900090755,-6.06655561368361,main,bright,18622,True,True,True,True,
400,400,400,39627646123901800,9.058528768150794,-5.873908924415751,main,dark,17953,True,True,True,True,
401,401,401,39627646480423633,30.554825880939983,-5.821254857103904,main,bright,17698,True,True,True,True,
402,402,402,39627646539139606,33.968030653499405,-5.738878755418979,main,bright,17679,True,True,True,True,
403,403,403,39627646732077044,45.52173818747324,-5.733292305014241,main,dark,36813,True,True,True,True,
404,404,404,39627646866293019,53.48343660117554,-5.83455252701359,main,dark,23075,True,True,True,True,
405,405,405,39627646933404804,57.64674029110851,-5.681675662176045,main,bright,23064,True,True,True,True,
406,406,406,39627646941791515,58.05409941156015,-5.861124931757457,main,bright,23058,True,True,True,True,
407,407,407,39627647096983886,67.48683505817074,-5.7715161468774765,main,bright,22735,True,True,True,True,
408,408,408,39627647096983886,67.48683505817074,-5.7715161468774765,sv1,bright,22735,True,True,True,True,
409,409,409,39627647117951133,68.54039329175929,-5.869529770437017,main,bright,22733,True,True,True,True,
410,410,410,39627648233640703,135.5397169676097,-5.683957771229396,main,bright,40909,True,True,True,True,
411,411,411,39627648263000408,137.24349452095012,-5.750640156114288,main,dark,40914,True,True,True,True,
412,412,412,39627648334300356,141.4010171443954,-5.775241364716997,main,dark,40829,True,True,True,True,
413,413,413,39627648351079449,142.47651702287223,-5.724454012090317,main,bright,27170,True,True,True,True,
414,414,414,39627648409800233,146.01052181506,-5.637922693689893,main,dark,27151,True,True,True,True,
415,415,415,39627648430771735,147.2797433016326,-5.65050335417304,main,dark,27160,True,True,True,True,
416,416,416,39627648485296861,150.490946228553,-5.727466782769968,main,bright,27156,True,True,True,True,
417,417,417,39627648518848700,152.39168835580864,-5.799885562634363,main,dark,26813,True,True,True,True,
418,418,418,39627648531435530,153.31360379135592,-5.632048185303359,main,bright,26856,True,True,True,True,
419,419,419,39627648715982514,164.25494630220504,-5.82366403503707,main,bright,26749,True,True,True,True,
420,420,420,39627648732760883,165.33337739023955,-5.724538937710412,main,bright,26914,True,True,True,True,
421,421,421,39627648736954786,165.54595688656846,-5.639024751648729,main,bright,26915,True,True,True,True,
422,422,422,39627648875368571,173.9336930850299,-5.826258418242851,main,bright,25534,True,True,True,True,
423,423,423,39627648913115734,176.10937005114477,-5.821501789377367,main,bright,25570,True,True,True,True,
424,424,424,39627648917313357,176.48349424197616,-5.851179284980532,main,bright,25570,True,True,True,True,
425,425,425,39627648929895088,177.20968721706933,-5.751358923169154,main,bright,25571,True,True,True,True,
426,426,426,39627649001196523,181.4071361859544,-5.626427935565545,main,bright,25560,True,True,True,True,
427,427,427,39627649030555953,183.1332323553195,-5.635370651416696,main,bright,25555,True,True,True,True,
428,428,428,39627649093470373,186.9006650906912,-5.770491817319492,main,bright,26152,True,True,True,True,
429,429,429,39627649139610304,189.7679049903252,-5.741751809664442,main,bright,26148,True,True,True,True,
430,430,430,39627649194131570,192.80839243645352,-5.7835589563469485,main,bright,26136,True,True,True,True,
431,431,431,39627649265439261,197.26532394424376,-5.703880796611609,main,dark,25789,True,True,True,True,
432,432,432,39627649408043381,205.72145639038575,-5.802358961836571,main,bright,25809,True,True,True,True,
433,433,433,39627649429015298,206.96914077961435,-5.665863814368472,main,bright,25812,True,True,True,True,
434,434,434,39627649550649450,214.2298570083317,-5.743334190095777,main,dark,25869,True,True,True,True,
435,435,435,39627649689060699,222.4759566885738,-5.644770612264433,main,bright,45027,True,True,True,True,
436,436,436,39627649689060699,222.4759566885738,-5.644770612264433,main,dark,45027,True,True,True,True,
437,437,437,39627649793920136,228.82608250830123,-5.6397882756919495,main,bright,45012,True,True,True,True,
438,438,438,39627651144484375,309.58384188288863,-5.833768751637816,main,bright,49085,True,True,True,True,
439,439,439,39627651341616780,321.3861022774985,-5.672914486445853,main,bright,49021,True,True,True,True,
440,440,440,39627651417117210,326.0366268733572,-5.778136581503975,main,bright,18959,True,True,True,True,
441,441,441,39627651459056677,328.4118033216692,-5.769137383356467,main,bright,18962,True,True,True,True,
442,442,442,39627652289535664,18.32322536336389,-5.471703221115642,main,dark,17640,True,True,True,True,
443,443,443,39627652356637200,22.102694913725777,-5.435616279677739,main,dark,17615,True,True,True,True,
444,444,444,39627652360840276,22.56212080742738,-5.604578631305587,main,bright,17615,True,True,True,True,
445,445,445,39627652478276398,29.49629857334595,-5.411282727797748,main,dark,17704,True,True,True,True,
446,446,446,39627652478278798,29.564576345302093,-5.497128440830286,main,bright,17704,True,True,True,True,
447,447,447,39627652578935535,35.415936831298566,-5.4518669817382195,main,bright,17688,True,True,True,True,
448,448,448,39627652608296038,37.1872732618157,-5.470039903739171,main,bright,17681,True,True,True,True,
449,449,449,39627652797043361,48.679049218726874,-5.569434527915543,main,bright,36817,True,True,True,True,
450,450,450,39627652969005907,58.78701740216166,-5.550155040222034,main,bright,23059,True,True,True,True,
451,451,451,39627653027727046,62.331481186439945,-5.44371310003777,main,dark,22719,True,True,True,True,
452,452,452,39627653094835943,66.37053962776864,-5.412101349559835,main,bright,22756,True,True,False,False,Galaxy size processing returned None
453,453,453,39627653212275272,73.32758767442182,-5.600476925821083,main,dark,22655,True,True,True,True,
454,454,454,39627654214717273,133.48895848029846,-5.435090404796704,main,dark,40932,True,True,True,True,
455,455,455,39627654369907792,142.83712390698818,-5.511056328393772,main,dark,27170,True,True,True,True,
456,456,456,39627654374100073,143.01761872451132,-5.61278785753467,main,bright,27171,True,True,True,True,
457,457,457,39627654390874196,143.8516708514076,-5.543984668117492,main,bright,27171,True,True,True,True,
458,458,458,39627654403461185,144.79682815343742,-5.527369672155428,main,bright,27172,True,True,True,True,
459,459,459,39627654449596798,147.48271415931958,-5.562775018576208,main,bright,27160,True,True,True,True,
460,460,460,39627654449596798,147.48271415931958,-5.562775018576208,main,dark,27160,True,True,True,True,
461,461,461,39627654512509315,151.14336063421828,-5.59894540143188,main,bright,26814,True,True,True,True,
462,462,462,39627654579619427,155.22671801176068,-5.396337358772685,main,bright,26851,True,True,True,True,
463,463,463,39627654613174327,157.23650338484342,-5.4732684075980345,main,bright,26831,True,True,True,True,
464,464,464,39627654629950394,158.2046579727277,-5.522599408994126,main,bright,26829,True,True,True,True,
465,465,465,39627654629953244,158.34218219785342,-5.392567396716908,main,dark,26840,True,True,False,False,Galaxy size processing returned None
466,466,466,39627654718032645,163.54242301560097,-5.577125772363958,main,dark,26751,True,False,True,True,
467,467,467,39627654718032652,163.5428046213733,-5.574813570603248,main,dark,26751,True,True,False,False,Galaxy size processing returned None
468,468,468,39627654751585437,165.4979840217526,-5.46885095278144,main,bright,26915,True,True,True,True,
469,469,469,39627654759973178,165.95478527966665,-5.475763302074375,main,bright,26915,True,True,False,False,Galaxy size processing returned None
470,470,470,39627654797726032,168.39758591966785,-5.545194546150648,main,bright,26895,True,True,True,True,
471,471,471,39627654810309900,169.1974484021734,-5.557876061799189,main,bright,26895,True,True,True,True,
472,472,472,39627655032603713,182.30895000345816,-5.6042395806463645,main,bright,25554,True,True,True,True,
473,473,473,39627655032607263,182.4881414722161,-5.552440244907459,main,bright,25555,True,True,False,False,Galaxy size processing returned None
474,474,474,39627655032607263,182.4881414722161,-5.552440244907459,main,dark,25555,True,True,False,False,Galaxy size processing returned None
475,475,475,39627655082937440,185.4333426037328,-5.387163964168374,main,dark,25471,True,True,True,True,
476,476,476,39627655116489978,187.35035616468215,-5.40469684504792,main,bright,26152,True,True,True,True,
477,477,477,39627655284265807,197.5293386962292,-5.464857418987526,main,bright,25789,True,True,True,True,
478,478,478,39627655376537794,202.9395394498057,-5.463934827721956,main,bright,25807,True,True,True,True,
479,479,479,39627655485589159,209.44793920951727,-5.498727380188849,main,dark,25896,True,True,True,True,
480,480,480,39627655514950848,211.2584240622383,-5.550745071971926,main,bright,25891,True,True,True,True,
481,481,481,39627655523339510,211.75740682244395,-5.464265263913511,main,dark,25892,True,False,True,True,
482,482,482,39627655632390653,218.26822498969753,-5.475486196818741,main,dark,25876,True,True,True,True,
483,483,483,39627655686916048,221.48896045354465,-5.58037468921543,main,bright,45026,True,False,True,True,
484,484,484,39627655686916736,221.51177616266833,-5.429889834011165,main,bright,45026,True,True,True,True,
485,485,485,39627657343669874,320.75504888742967,-5.422881493224326,main,bright,49023,True,True,True,True,
486,486,486,39627657498853865,329.88863874127827,-5.394034200713242,main,bright,18964,True,False,True,True,
487,487,487,39627657524023348,331.5419321514313,-5.494660862662856,main,bright,18623,True,True,True,True,
488,488,488,39627658010559089,0.5251719817779421,-5.301864701942377,main,bright,17359,True,True,True,True,
489,489,489,39627658396439195,23.71013005642868,-5.303009787512165,main,bright,17624,True,True,True,True,
490,490,490,39627659092692154,65.29531045836003,-5.137683867906257,main,bright,22758,True,True,True,True,
491,491,491,39627659155607162,69.10370882510716,-5.284330098911606,main,bright,22744,True,True,True,True,
492,492,492,39627659163995546,69.6153198755543,-5.3699960076372,main,bright,22745,True,True,True,True,
493,493,493,39627660162238727,129.1940832083996,-5.157844654301459,main,dark,40895,True,False,True,True,
494,494,494,39627660195796569,131.35831208380503,-5.27580162829952,main,bright,40936,True,True,True,True,
495,495,495,39627660573282541,153.8356554618183,-5.267607602344434,main,dark,26856,True,True,True,True,
496,496,496,39627660577474298,153.99525699418928,-5.2610474278640895,main,bright,26857,True,True,True,True,
497,497,497,39627660594254756,155.16445941625386,-5.345321257920881,main,bright,26851,True,True,True,True,
498,498,498,39627660611031463,156.09207767270954,-5.164341146829203,main,bright,26852,True,True,True,True,
499,499,499,39627660611031463,156.09207767270954,-5.164341146829203,main,dark,26852,True,True,True,True,
500,500,500,39627660678137898,160.06548372803266,-5.274407280426981,main,bright,26835,True,True,True,True,
501,501,501,39627660745245854,164.00446896912706,-5.349569264414242,main,dark,26920,True,True,True,True,
502,502,502,39627660837521024,169.5455151504696,-5.148611696498133,main,bright,26906,True,True,True,True,
503,503,503,39627660967543575,177.26983331859654,-5.249723715896608,main,bright,25571,True,True,True,True,
504,504,504,39627661009487512,179.8243038589765,-5.183387325276267,main,bright,25551,True,False,True,True,
505,505,505,39627661118538341,186.3030317349669,-5.1593311960726425,main,bright,26154,True,True,True,True,
506,506,506,39627661319867098,198.4215838297871,-5.297250466912986,main,bright,25832,True,True,True,True,
507,507,507,39627661386975072,202.39739463489173,-5.332193374334855,main,bright,25807,True,True,True,True,
508,508,508,39627661496027018,208.9189062431938,-5.348418864049938,main,bright,25896,True,True,True,True,
509,509,509,39627661584109482,214.2794301207091,-5.125087416328404,main,bright,25882,True,True,True,True,
510,510,510,39627661642830941,217.8408847061743,-5.331210669429365,main,bright,25876,True,True,True,True,
511,511,511,39627663421215865,324.11054334407555,-5.363850380350469,main,bright,18979,True,True,True,True,
512,512,512,39627663488324033,328.08476212366367,-5.315229541883372,main,bright,18968,True,True,True,True,
513,513,513,39627663513486817,329.4857699672064,-5.2387496967549225,main,bright,18963,True,True,True,True,
514,514,514,39627663563822535,332.66784870543495,-5.160528881621598,main,dark,18666,True,True,True,True,
515,515,515,39627663643513444,337.3720888523196,-5.227808790734848,main,bright,18639,True,True,True,True,
516,516,516,39627663651899903,337.7938142528109,-5.2429466533092945,main,bright,18639,True,True,True,True,
517,517,517,39627664536902457,30.766712724269535,-4.894713460183579,main,bright,17705,True,True,True,True,
518,518,518,39627664956330285,55.85900780427784,-4.945303543512006,main,bright,23077,True,True,True,True,
519,519,519,39627664968910935,56.46913534954552,-4.9951886610064635,main,bright,23055,True,True,True,True,
520,520,520,39627665145073330,67.10620307055757,-4.939359073587484,main,bright,22757,True,True,True,True,
521,521,521,39627666399167026,141.92123982775556,-4.90795022418452,main,dark,27176,True,True,True,True,
522,522,522,39627666411749602,142.65348420120526,-5.097741134340793,main,bright,27177,True,True,True,True,
523,523,523,39627666453693208,145.19100102010677,-5.06230979027668,main,bright,27173,True,True,True,True,
524,524,524,39627666453695052,145.28415108287444,-5.121091330043199,main,bright,27173,True,True,True,True,
525,525,525,39627666529192367,149.78677211324867,-5.024411195480673,main,bright,27158,True,True,True,True,
526,526,526,39627666671797429,158.2405859860042,-5.0520278277662785,main,dark,26842,True,True,True,True,
527,527,527,39627666713739649,160.71655314081374,-5.01583960386489,main,bright,26838,True,True,True,True,
528,528,528,39627666923458942,173.41852577154194,-5.002258311857113,main,bright,26901,True,True,True,True,
529,529,529,39627666936039117,174.0568609299189,-5.054047788316399,main,bright,25535,True,True,True,True,
530,530,530,39627666940234076,174.34292190426845,-5.044403286454468,main,bright,25535,True,True,True,True,
531,531,531,39627667217057198,190.83951675984383,-4.96996690411131,main,dark,26149,True,True,True,True,
532,532,532,39627667271584720,194.13949249589916,-4.886251421088101,main,bright,26131,True,True,False,False,Galaxy size processing returned None
533,533,533,39627667368053732,199.95014422820944,-4.8950668488354045,main,bright,25830,True,True,True,True,
534,534,534,39627667384832338,201.0404557131897,-4.940244194698053,main,bright,25828,True,True,True,True,
535,535,535,39627667384832338,201.0404557131897,-4.940244194698053,main,dark,25828,True,True,True,True,
536,536,536,39627667460326861,205.3915975555871,-5.0065434401721225,main,bright,25811,True,True,True,True,
537,537,537,39627667506465434,208.1908080151639,-4.940747261093718,main,dark,25727,True,True,True,True,
538,538,538,39627667514852484,208.6260002850135,-5.018195363877784,main,bright,25898,True,True,True,True,
539,539,539,39627667514855848,208.78094075080512,-5.0766644159286,main,dark,25898,True,False,True,True,
540,540,540,39627667527439150,209.53223978206995,-5.090177222758707,main,bright,25896,True,True,True,True,
541,541,541,39627667732955970,221.646470305828,-4.899219202770571,main,bright,45033,True,True,True,True,
542,542,542,39627667737151059,221.92090193094452,-4.927632099202825,main,bright,45033,True,True,True,True,
543,543,543,39627667774900634,224.2191218115846,-4.9222239152206235,main,bright,45029,True,True,True,True,
544,544,544,39627669364539962,319.15348553735595,-4.910414694690652,main,bright,49108,True,True,True,True,
545,545,545,39627669414871553,322.16383418054494,-4.928357984782844,main,dark,18984,True,True,True,True,
546,546,546,39627669603616807,333.50513430274304,-4.885683313218065,main,bright,18665,True,True,True,True,
547,547,547,39627669788166114,344.5495818035167,-5.083698382015197,main,bright,18728,True,True,True,True,
548,548,548,39627669825914156,346.7823449957603,-4.957301312117304,main,bright,18726,True,True,True,True,
549,549,549,39627670018851136,358.25890910034343,-4.9245106747959975,main,bright,17382,True,True,True,True,
550,550,550,39627670178236529,7.8300114513602095,-4.643324771302788,main,dark,17961,True,True,True,True,
551,551,551,39627670559920030,30.70426419872449,-4.7761770633342016,sv1,bright,17705,True,True,True,True,
552,552,552,39627670585088528,32.27489514501736,-4.627638901270835,main,bright,17703,True,True,True,True,
553,553,553,39627670601859302,33.095547879306,-4.780954467929183,main,bright,17701,True,True,True,True,
554,554,554,39627671046456576,59.71223750230403,-4.794642743637594,main,bright,23062,True,True,True,True,
555,555,555,39627671172286936,67.28508848660354,-4.812489754175058,main,bright,22757,True,True,True,True,
556,556,556,39627671239396214,71.32454355987755,-4.629882730041799,main,bright,22742,True,True,True,True,
557,557,557,39627672183114592,127.70655802295404,-4.7991531786714186,main,bright,21782,True,True,True,True,
558,558,558,39627672208280041,129.20746741212875,-4.660159897372409,main,bright,21781,True,True,True,True,
559,559,559,39627672271197968,133.10022489507537,-4.758876591794466,main,bright,40934,True,True,True,True,
560,560,560,39627672443158770,143.16162938774914,-4.872906465566016,main,bright,27177,True,True,True,True,
561,561,561,39627672443158770,143.16162938774914,-4.872906465566016,main,dark,27177,True,True,True,True,
562,562,562,39627672539632548,149.09774668249426,-4.684079644007726,main,dark,27164,True,True,True,True,
563,563,563,39627672564797937,150.61983433773366,-4.679218533222408,main,bright,27157,True,True,True,True,
564,564,564,39627672573185899,151.10451163446916,-4.733384562328226,main,bright,27157,True,True,True,True,
565,565,565,39627672623514337,153.9544366336454,-4.815323544108437,main,bright,26857,True,True,True,True,
566,566,566,39627672669655637,156.92740611986423,-4.654925238977601,main,bright,26853,True,True,True,True,
567,567,567,39627672732565619,160.4505804688265,-4.663630046011104,main,bright,26838,True,True,True,True,
568,568,568,39627672870980915,168.90307517832605,-4.648240259359647,main,bright,26928,True,True,True,True,
569,569,569,39627672875172793,169.01492834711365,-4.813491106652976,main,bright,26906,True,True,True,True,
570,570,570,39627672938090021,172.91407865983038,-4.730528213887239,main,bright,26903,True,True,True,True,
571,571,571,39627672950669798,173.5028032710028,-4.831274630733524,main,bright,26901,True,False,True,True,
572,572,572,39627673017779329,177.5387382138519,-4.725850747970866,main,bright,25574,True,True,True,True,
573,573,573,39627673407852262,200.99830143813043,-4.747223168608168,main,bright,25830,True,True,True,True,
574,574,574,39627675739882997,340.2755157503142,-4.659107317458565,main,bright,18652,True,True,True,True,
575,575,575,39627675869909257,348.1667086846243,-4.681229167539352,main,bright,18725,True,True,True,True,
