Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index
2005,39633232764864622,220.87562065870864,49.00129583852373,main,bright,11310,3559650,1.0459550023078918,0.44417619279019893,148.3299,0.9313364660070657,0.9337324051485247,0.0031502290003054823,5.772724979402812e-05,6063
2006,39633232911665678,234.18418003930617,48.94222366197508,main,bright,9964,3885162,1.2050899863243103,0.5117545983470138,256.91586,0.8933152934720473,0.9271871749495688,0.07193830685151281,6.311856789761638e-05,6064
2007,39633232915858719,234.4218153926778,48.92530859354956,main,bright,9964,3885162,1.1773200035095215,0.49996177244790185,231.16917,0.8327126521823357,0.9083154146032644,0.15942831156414738,4.8975937082598744e-05,6065
2008,39633233003942301,242.65646548483673,48.95897201702824,main,dark,9943,3633061,1.0873099565505981,0.4617380248843209,188.07484,0.9393670340815528,0.9817626371851887,0.0830899300945599,5.677446559676361e-05,6066
2009,39633233196879609,260.0898717314601,48.91765901708998,main,bright,9707,3885307,1.0683900117874146,0.45370346411051243,165.7641,0.8610166950504233,0.9466017150118938,0.1749432771472933,3.568093572788054e-05,6067
2010,39633233247209218,264.45015710249214,49.090720816204914,main,bright,9712,3669661,1.0975099802017212,0.466069576109497,197.27066,0.7659318844354929,0.9214686555242799,0.3111749424802548,3.1405809392085454e-05,6068
2011,39633233326903611,271.8462458192007,48.9513624666808,main,bright,15084,3670157,1.1175000071525574,0.4745585589483421,257.30774,0.8982153198599667,0.9391251319943875,0.08804358018015546,9.735761191612915e-05,6069
2012,39633235570853959,115.3696555028382,49.2672456299702,main,dark,6976,4453670,1.1189149618148804,0.47515943486890716,183.56122,0.9137997680751264,0.9600290479117526,0.09596389622292134,5.846596250904104e-05,6070
2013,39633235696681009,126.61134630331377,49.22231110901501,main,bright,6615,4504333,1.08024001121521,0.458735695534226,212.88835,0.9536907856038574,1.0123926845006685,0.11362161232782475,4.7019007375068206e-05,6071
2014,39633236044809493,158.40884884181744,49.21595803980103,main,bright,5932,4599454,1.1549149751663208,0.4904472329439262,241.38948,0.9342116131070737,0.9346707989489925,0.0,5.5776757542646684e-05,6072
2015,39633236187416266,171.41203284508936,49.35922871749538,sv2,bright,5612,4462238,1.0764300227165222,0.45711774238883496,272.83154,0.8665516881427414,0.9321628608611129,0.13514162706679256,7.012405025620349e-05,6073
2016,39633236199997873,172.42570049609807,49.28390651396395,main,bright,5613,4462236,1.0883100032806396,0.4621627056288864,219.51685,1.1089212178037915,1.1483908005853782,0.0602429363299718,0.00014173226912782275,6074
2017,39633236199999124,172.5687572443406,49.24031838503762,main,bright,5607,4462236,1.1295400261878967,0.47967148426964035,200.3615,1.6024001169551514,1.7145442077018174,0.08852841661170352,0.0003917429148345845,6075
2018,39633236451656773,195.35648751794585,49.17124309327343,main,bright,11052,3431168,1.1577399969100952,0.49164690922056387,364.44882,0.9098907486237849,0.9297506152295472,0.04288062138441617,0.00010058152428381705,6076
2019,39633236514571189,201.08421263185613,49.170440869896495,main,bright,11038,3884946,1.1168700456619263,0.4742910389346746,176.57838,0.8742140648183556,0.8909070059714131,0.03605254971482841,4.297115488512897e-05,6077
2020,39633236611040657,209.86410787265424,49.215470503469994,main,bright,10727,3885019,1.1598199605941772,0.49253018847091296,175.99223,0.957364013144585,0.9656940539848713,0.024328046535912917,4.499125479990462e-05,6078
2021,39633236770424677,224.42167846020791,49.282421746522296,main,bright,11314,3559616,1.126870036125183,0.4785376438862328,151.82321,1.028106638927911,1.0655514203192082,0.050341881612282036,3.244712228055803e-05,6079
2022,39633236862700724,232.9467165448631,49.140817922629594,main,bright,9963,3885164,1.1164499521255493,0.47411264163537215,193.76093,0.9353238526280945,1.010995629323788,0.10161105825871097,4.511180507566361e-05,6080
2023,39633237248574159,267.75858297853387,49.31806986743473,main,dark,9692,3670174,0.9673569798469543,0.41079868582239815,131.153,0.8821604418771364,0.9253542043296438,0.0565445134055057,4.826475229698508e-05,6081
2024,39633237273739743,270.0308881998302,49.23382781476253,main,bright,15083,3670170,1.1516900062561035,0.48907771474357686,316.17398,0.9205829211207085,0.9649880178118974,0.09103127682599776,0.00011241726800889656,6082
2025,39633237340850044,276.2278736887435,49.15222370739015,main,bright,15089,3885377,1.099120020866394,0.46675329742742544,288.41083,0.7964355827604803,0.8649423570272984,0.15179308764660182,6.179922748641463e-05,6083
2026,39633239463168120,109.95457474508956,49.39315069482795,main,bright,6939,4461330,1.0298899412155151,0.4373539894858417,187.089,0.8169847832212319,0.8309832059601293,0.03325378923266209,4.1072731686196714e-05,6084
2027,39633239672883604,129.1936680694679,49.43395912026707,main,bright,7297,4503038,1.1860299706459045,0.503660554932263,249.91414,1.0153683102143019,1.1659964652820607,0.23891721995931792,7.292159798977265e-05,6085
2028,39633239844850505,144.97523359795707,49.57800955744037,main,bright,5868,4600356,1.0820599794387817,0.4595085648782815,208.35468,0.9239656769357676,0.9990086333070695,0.14530300785623662,6.200809169722172e-05,6086
2029,39633239932930507,153.00286131910266,49.61703368309271,main,bright,5853,4599472,1.1561299562454224,0.49096318790263543,242.35443,1.1883770353845446,1.188961149199717,1.1102230246251565e-16,0.00011205583034000442,6087
2030,39633240050369737,163.63099091334047,49.40955752446922,main,bright,5918,4598995,1.1210999488830566,0.4760873134440819,386.75525,1.3010322895049762,1.4384878425624412,0.1774506919150104,0.0018179587549088088,6088
2031,39633240113283215,169.2653364611919,49.509456966896344,main,bright,5953,4462131,1.1080600023269653,0.47054975800174237,227.42496,1.1653495905344107,1.1659223858468986,0.0,8.904056511606961e-05,6089
2032,39633240302027944,186.6501643932789,49.46965899337337,main,bright,10971,3884723,1.5370500087738037,0.6527250402922412,254.52422,0.8865228123912011,0.9437309143923746,0.11551779074917445,7.369054606102533e-05,6090
2033,39633240352359621,191.2706374542639,49.5443680879863,main,bright,11138,3884801,1.225000023841858,0.5202096128011165,180.96739,1.080156521963319,1.0819506048629148,0.0033846059945593643,5.405849155587134e-05,6091
2034,39633240356555131,191.7987116140073,49.41510362635461,main,bright,11136,3483500,1.1567699909210205,0.4912349856040983,173.14642,1.0050595507709026,1.0590214980636297,0.06048062110271857,8.448341030002187e-05,6092
2035,39633240373333150,193.40406973481004,49.56223054484408,main,bright,11051,3483497,1.1177800297737122,0.47467747360670237,238.4587,0.9551573783148624,1.0033372644212395,0.09266166619840754,6.015970216826391e-05,6093
2036,39633240553685934,209.6315584087529,49.5370552332467,main,bright,10733,3885019,1.2994400262832642,0.5518213712446064,171.6423,7.894988678656214,9.674595370060704,0.322054119596909,0.0014888641418906645,6094
2037,39633240553687808,209.7885240299728,49.37628764345085,main,bright,10727,3885019,1.102910041809082,0.46836277113251196,241.7127,0.6660167941264379,0.6839446623189801,0.05083990200288113,5.6262518851408125e-05,6095
2038,39633240557883651,210.31188576558364,49.54995915972588,main,bright,10738,3885018,1.086400032043457,0.46135161552405524,158.79973,0.8426746681939598,0.8939241962523619,0.10816254123425728,3.956654849062053e-05,6096
2039,39633240570462506,211.115062208176,49.49581397473453,main,bright,10738,3885017,1.080199956893921,0.45871868603009275,138.7047,0.8336819987136206,0.8818293760263803,0.10202810096148651,4.1480349427392826e-05,6097
2040,39633240595630047,213.64390944467212,49.479213950581574,main,bright,10718,3559472,1.0119800567626953,0.42974836183263204,162.82356,0.8529790133809142,0.9990459239352568,0.27100774250847437,3.452641268670268e-05,6098
2041,39633240645960749,218.09310422977936,49.53854351459205,main,bright,11394,3559466,1.0536999702453613,0.44746517784611123,152.4129,0.656142008697492,0.6796173623506221,0.0678954196891669,2.759031421554899e-05,6099
2042,39633240654350415,218.95526751871049,49.43247584968268,main,bright,11393,3559411,1.1062500476837158,0.4697811410337202,133.95633,0.823973594678944,0.8634228497203496,0.07465422391309628,9.742110487430862e-05,6100
2043,39633240658542868,219.16881387300603,49.53117760192124,main,bright,11393,3559619,1.1011500358581543,0.4676153654211322,126.06354,1.371770527598176,1.5489996406340856,0.20606753476623296,0.00024430588824067925,6101
2044,39633240679516574,221.3394093033674,49.439681883506495,main,bright,11310,3559657,1.0230799913406372,0.43446207004204046,171.0008,0.8587772322712536,0.8591993404327114,0.0,3.669236528793539e-05,6102
2045,39633241061197352,256.11722025589796,49.54517337228924,main,dark,10013,3885323,1.1100900173187256,0.4714118259954491,162.80682,1.6641302144486734,1.9007862606879917,0.23559504551307753,7.167466380848702e-05,6103
2046,39633241304470517,278.6057422498546,49.55913812915262,main,bright,15068,3885472,1.1556999683380127,0.49078058885082376,283.1225,0.9883408742140917,1.1033311309257963,0.19340259233196,0.00011050005371202192,6104
2047,39633241308663356,278.85959253203634,49.44791502265999,main,bright,15069,3885472,1.0907750129699707,0.4632094988624214,319.55655,0.9239965663159257,0.9620708820863348,0.07880683613152661,7.189489652352683e-05,6105
2048,39633241346410591,282.2182112291487,49.49848455111152,main,bright,15233,3885506,1.1825599670410156,0.502186980077908,365.11887,0.9012659617536336,0.9017089540731833,0.0,7.557267319762492e-05,6106
2049,39633243321928204,103.490162950892,49.73599423599367,main,bright,6958,4480642,1.2445850372314453,0.5285266022164712,181.36801,0.6384675380567101,0.6396509076327411,0.005270075916728234,4.481200113474001e-05,6107
2050,39633243330318106,104.38653104012457,49.74499372988474,main,dark,6958,4480641,1.2142599821090698,0.5156487370112866,201.3471,0.9826972518246726,1.037217218912494,0.05169887843274812,3.8042934771217455e-05,6108
2051,39633243347096113,105.95914383159833,49.74851774124056,main,bright,6957,4461347,1.1999900341033936,0.5095888480461878,190.01857,0.6605474294758322,0.6717207799642959,0.03277777585711117,0.0031313056162190277,6109
2052,39633243397426967,110.56792420592082,49.870987224906195,main,bright,6942,4461339,1.0869300365447998,0.46157668771267585,209.87083,0.69241283010524,0.692753166452901,0.0,3.373935590193679e-05,6110
2053,39633243590365238,128.3353405839312,49.65917262705302,main,bright,7296,4504340,1.1080299615859985,0.4705370008736424,201.44673,1.152686233283031,1.1850074715988683,0.056060781707533924,0.0006440118239603778,6111
2054,39633243871381104,153.96545943994613,49.77872492488802,main,bright,6018,4599471,1.109690010547638,0.4712419587599754,222.30383,0.6991080495173111,0.7151514734017431,0.044132302096726916,3.963976505590086e-05,6112
2055,39633244051736151,170.50185984346493,49.75199898365707,main,bright,5614,4462139,1.2993549704551697,0.5517852513600853,351.5153,1.0384042978824144,1.0389146967525262,0.0,0.00039099612158815795,6113
2056,39633244064317911,171.56803919420082,49.75014443907845,sv2,bright,5614,4462247,1.1007800102233887,0.46745823000199627,191.70392,1.1938729482831196,1.2780159458990237,0.12627400033214597,9.602340789227647e-05,6114
2057,39633244139816208,178.5791974200881,49.83321159748513,main,bright,5599,3484313,1.2518900036811829,0.5316287358445385,192.11046,0.689729005687151,0.7182283690567082,0.07347229661357169,3.877488938963675e-05,6115
2058,39633244148204780,179.37940788519538,49.6832147167224,main,bright,5597,3484312,1.2615100145339966,0.5357139783126895,198.25656,3.4486343455758077,3.5846328589636216,0.07546646206116814,0.0009216361182824704,6116
2059,39633244345337973,197.520411252935,49.67548833621201,main,bright,11058,3884857,1.1226750016212463,0.4767561767576558,138.608,1.1058505404119636,1.156285656203718,0.0887655243565949,2.4859968076603913e-05,6117
2060,39633244345340010,197.72138137210897,49.84975163358117,main,bright,11058,3884857,1.0807650089263916,0.45895864153482996,113.32493,1.3249951044069526,1.337691239453835,0.015137424625044416,7.760854593560652e-05,6118
