Index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,objName,gPSFMag,rPSFMag,iPSFMag,zPSFMag,yPSFMag,gPSFMagErr,rPSFMagErr,iPSFMagErr,zPSFMagErr,yPSFMagErr,gKronMag,rKronMag,iKronMag,zKronMag,yKronMag,gKronMagErr,rKronMagErr,iKronMagErr,zKronMagErr,yKronMagErr,gKronRad,rKronRad,iKronRad,zKronRad,yKronRad,gexpTime,rexpTime,iexpTime,zexpTime,yexpTime,distance,Index
10,39633220366499873,185.9876981530273,48.16540344432831,main,bright,10981,PSO J185.9877+48.1654,21.876399993896484,20.21489906311035,19.40019989013672,19.123600006103516,18.768600463867188,0.02407499961555004,0.006725000217556953,0.007009000051766634,0.009178999811410904,0.021014999598264694,21.49679946899414,19.726600646972656,19.0137996673584,18.609800338745117,18.37540054321289,0.030143000185489655,0.009069000370800495,0.010948999784886837,0.013101000338792801,0.02838600054383278,3.207789897918701,4.011499881744385,3.5641400814056396,3.61011004447937,3.3564999103546143,1975.0,1744.0,1298.0,1050.0,1060.0,0.017972511452856794,6009
11,39633220454581205,193.9472019562963,48.177603172761934,main,bright,11050,PSO J193.9472+48.1776,21.816499710083008,20.235000610351562,19.57270050048828,19.31839942932129,19.22439956665039,0.04333199933171272,0.014785000123083591,0.0093560004606843,0.010091000236570835,0.02577199973165989,21.627500534057617,20.08370018005371,19.49970054626465,19.236799240112305,19.225299835205078,0.06158300116658211,0.020972000434994698,0.014845999889075756,0.014876999892294407,0.038221001625061035,2.7400500774383545,2.80679988861084,2.7833499908447266,2.5223400592803955,2.3292200565338135,909.0,840.0,1459.0,870.0,760.0,0.02633589173769675,6010
12,39633220475555073,196.04628988939,48.27683265924493,main,bright,11052,PSO J196.0463+48.2768,21.629199981689453,20.059499740600586,19.420299530029297,19.07430076599121,18.897600173950195,0.04056299850344658,0.01448499970138073,0.008034000173211098,0.00930000003427267,0.020749999210238457,21.277099609375,19.719100952148438,18.94029998779297,18.59760093688965,18.522300720214844,0.04984400048851967,0.018153000622987747,0.012105000205338001,0.012595999985933304,0.027310000732541084,2.8880701065063477,3.201620101928711,3.842400074005127,3.5989298820495605,2.948659896850586,909.0,840.0,1343.0,870.0,830.0,0.029105101663058176,6011
13,39633220509107120,198.78432219382464,48.3482584080054,main,bright,11045,PSO J198.7843+48.3483,21.582399368286133,19.958099365234375,19.307300567626953,19.122699737548828,18.8523006439209,0.03715100139379501,0.014310000464320183,0.00711899995803833,0.014551999978721142,0.023096999153494835,21.263099670410156,19.658700942993164,18.956300735473633,18.749500274658203,18.586599349975586,0.04619799926877022,0.018583999946713448,0.011288000270724297,0.020591000095009804,0.03240000084042549,2.8887600898742676,3.188469886779785,3.649509906768799,3.145169973373413,2.7637500762939453,989.0,920.0,1298.0,780.0,780.0,0.015885251021707316,6012
14,39633220551050528,202.55790431625675,48.2414846477764,main,bright,11030,PSO J202.5579+48.2415,21.82040023803711,20.343000411987305,19.78380012512207,19.479900360107422,19.351999282836914,0.04058299958705902,0.016270000487565994,0.007811000104993582,0.01409399975091219,0.02963400073349476,21.71969985961914,20.279499053955078,19.607799530029297,19.311199188232422,19.229299545288086,0.05583000183105469,0.02337699942290783,0.011944999918341637,0.020741000771522522,0.04145900160074234,2.484299898147583,2.4445900917053223,2.69707989692688,2.703589916229248,2.280250072479248,731.0,800.0,1234.0,600.0,700.0,0.003531676215794231,6013
15,39633220559438823,203.2826714854462,48.14748258813397,main,bright,11030,PSO J203.2827+48.1475,21.858299255371094,20.49489974975586,19.676300048828125,19.230899810791016,19.080799102783203,0.08285299688577652,0.018783999606966972,0.010389000177383423,0.016631999984383583,0.02865299955010414,20.948299407958984,20.06839942932129,19.13949966430664,18.71579933166504,18.765100479125977,0.06658799946308136,0.02506200037896633,0.014937000349164009,0.022058000788092613,0.03702300041913986,3.207859992980957,3.0477800369262695,3.6060099601745605,3.491420030593872,2.5711700916290283,860.0,920.0,1504.0,780.0,820.0,0.011339607719636581,6014
16,39633220584604034,205.48648039479392,48.363611090722614,main,bright,11072,PSO J205.4865+48.3636,21.32349967956543,20.03070068359375,19.525100708007812,19.193099975585938,18.896499633789062,0.02847299911081791,0.012413999997079372,0.008004999719560146,0.011858999729156494,0.02750599943101406,21.13960075378418,19.800600051879883,19.314599990844727,19.028799057006836,18.741100311279297,0.038102999329566956,0.017997000366449356,0.012811999768018723,0.01791200041770935,0.038791999220848083,2.6718599796295166,2.946470022201538,2.9372498989105225,2.8994901180267334,2.658129930496216,946.0,920.0,1530.0,900.0,740.0,0.0186190666208547,6015
17,39633220584604034,205.48648039479392,48.363611090722614,main,bright,11072,PSO J205.4865+48.3636,21.334400177001953,19.973100662231445,19.525800704956055,19.205699920654297,18.960100173950195,0.028192000463604927,0.01191799994558096,0.007934999652206898,0.012067999690771103,0.02587299980223179,21.141199111938477,19.780799865722656,19.30340003967285,19.054399490356445,18.680500030517578,0.03756200149655342,0.017349999397993088,0.012759000062942505,0.018123000860214233,0.03462199866771698,2.5469300746917725,2.952280044555664,2.9183599948883057,2.866070032119751,2.5465199947357178,903.0,1000.0,1440.0,720.0,530.0,0.0186190666208547,6015
18,39633220584606820,205.7798305591172,48.186831809613466,main,bright,10730,PSO J205.7798+48.1868,21.539400100708008,20.156999588012695,19.514400482177734,19.21579933166504,19.070899963378906,0.0548430010676384,0.01850299909710884,0.009569999761879444,0.015084000304341316,0.044461000710725784,21.37809944152832,19.750499725341797,19.1072998046875,18.90239906311035,18.729299545288086,0.07675600051879883,0.024135999381542206,0.013790000230073929,0.02135300077497959,0.05359499901533127,2.740600109100342,3.24180006980896,3.1734800338745117,2.9275500774383545,2.816390037536621,946.0,920.0,1530.0,900.0,740.0,0.022699439659984347,6016
19,39633220651714889,211.67125018935008,48.22558364493878,main,bright,10725,PSO J211.6712+48.2256,21.778900146484375,20.203899383544922,19.634599685668945,19.31130027770996,19.140399932861328,0.04684700071811676,0.01822200044989586,0.007747999858111143,0.013093999586999416,0.025715000927448273,21.269399642944336,,19.08679962158203,18.762100219726562,18.644399642944336,0.0552619993686676,,0.012277999892830849,0.01933100074529648,0.03559599816799164,3.170109987258911,,4.163099765777588,3.7272799015045166,2.945549964904785,688.0,720.0,1845.0,780.0,670.0,0.006167483128443975,6017
20,39633220714630096,217.35140979770787,48.17971548145081,main,bright,10709,PSO J217.3514+48.1797,20.591899871826172,19.217100143432617,18.663400650024414,18.320499420166016,18.043500900268555,0.014831000007689,0.005946999881416559,0.004300999920815229,0.00572599982842803,0.010529999621212482,,18.152599334716797,17.246200561523438,17.02429962158203,16.421899795532227,,0.007294000126421452,0.005967000033706427,0.006289999932050705,0.009591000154614449,,6.229459762573242,8.760729789733887,6.5258097648620605,6.918610095977783,774.0,1040.0,1125.0,900.0,840.0,0.003726892888535791,6018
21,39633221155031020,256.52457009345665,48.22999529931421,main,bright,10005,PSO J256.5246+48.2300,18.9960994720459,18.07659912109375,17.651599884033203,17.404300689697266,17.130800247192383,0.005892000161111355,0.003011999884620309,0.002351999981328845,0.0030269999988377094,0.006572000216692686,18.029199600219727,17.01059913635254,16.492799758911133,16.30780029296875,16.091899871826172,0.005628000013530254,0.0028959999326616526,0.0025289999321103096,0.003191000083461404,0.007871000096201897,5.864369869232178,6.191490173339844,7.376319885253906,6.111189842224121,5.992879867553711,860.0,880.0,1350.0,420.0,970.0,0.3658613501781053,6019
22,39633221192780942,259.9853395619474,48.23817333384392,main,dark,9705,PSO J259.9853+48.2382,22.401500701904297,20.321199417114258,19.722400665283203,19.318199157714844,19.04360008239746,0.07548300176858902,0.01498000044375658,0.009189999662339687,0.014170000329613686,0.03274700045585632,,20.3302001953125,20.029300689697266,19.625499725341797,19.462200164794922,,0.026412999257445335,0.018750999122858047,0.027357999235391617,0.06498900055885315,,2.71382999420166,2.397239923477173,2.4121899604797363,2.3434500694274902,946.0,1040.0,1740.0,1020.0,1210.0,0.19240291473312712,6020
23,39633223843579094,136.91853992375044,48.62438918184705,main,bright,7195,PSO J136.9185+48.6244,21.6737003326416,20.260000228881836,19.87380027770996,19.523799896240234,19.4242000579834,0.09290999919176102,0.01573999971151352,0.013019000180065632,0.013646000064909458,0.04183100163936615,21.9242000579834,20.054100036621094,19.588300704956055,19.216100692749023,19.171100616455078,0.1522350013256073,0.021664999425411224,0.01770400069653988,0.01981399953365326,0.05657399818301201,2.365809917449951,2.9320199489593506,3.086560010910034,2.7402400970458984,2.228410005569458,964.0,952.0,2674.0,990.0,900.0,0.010316452342569971,6022
24,39633223889716905,141.17229830673278,48.57766367528855,main,bright,7232,PSO J141.1723+48.5777,21.085100173950195,19.806699752807617,19.26110076904297,19.107500076293945,18.925100326538086,0.03691500052809715,0.01027000043541193,0.005822000093758106,0.011243999935686588,0.026348000392317772,20.6481990814209,19.478099822998047,18.91320037841797,18.671499252319336,18.58370018005371,0.042518001049757004,0.013252999633550644,0.007984000258147717,0.016207000240683556,0.03510899841785431,3.3139100074768066,3.3000500202178955,3.618030071258545,3.0111498832702637,2.639970064163208,810.0,784.0,2108.0,870.0,620.0,0.021787430890376863,6023
25,39633223902298404,142.07601190504607,48.39697140351834,main,bright,5866,PSO J142.0760+48.3970,21.349199295043945,19.887699127197266,19.33489990234375,19.07699966430664,18.918899536132812,0.04321400076150894,0.013054000213742256,0.006603999994695187,0.011722000315785408,0.024368999525904655,21.20870018005371,19.79330062866211,19.053600311279297,18.744400024414062,18.674299240112305,0.05429600179195404,0.018563000485301018,0.009751999750733376,0.016958000138401985,0.0340999998152256,2.597599983215332,2.885509967803955,3.5165200233459473,2.9716899394989014,2.5776400566101074,862.0,944.0,2198.0,960.0,820.0,0.011679570572404555,6024
26,39633224523055386,197.6885721827479,48.526916943983984,main,bright,11047,PSO J197.6886+48.5269,21.51099967956543,20.263599395751953,19.685400009155273,19.351699829101562,19.253599166870117,0.03342000022530556,0.01319700013846159,0.010654999874532223,0.015190999954938889,0.028773000463843346,21.449100494384766,20.056800842285156,19.521900177001953,19.234500885009766,19.02549934387207,0.047269999980926514,0.01838500052690506,0.015970999374985695,0.02192400023341179,0.0401340015232563,2.3989100456237793,2.7252800464630127,2.862910032272339,2.750420093536377,2.5824999809265137,774.0,600.0,803.0,660.0,680.0,0.008533832838773266,6025
27,39633224523057759,197.9073230241893,48.46626117584704,main,bright,11045,PSO J197.9073+48.4663,21.424100875854492,20.02359962463379,19.32900047302246,18.993900299072266,18.84079933166504,0.0388219989836216,0.015475999563932419,0.01243900042027235,0.010169999673962593,0.01915300078690052,21.111400604248047,19.552900314331055,18.979700088500977,18.707399368286133,18.498699188232422,0.04904299974441528,0.019517000764608383,0.01724099926650524,0.014534000307321548,0.027070999145507812,2.891550064086914,3.371809959411621,3.337239980697632,3.1072299480438232,2.806410074234009,774.0,600.0,803.0,660.0,680.0,0.018615344267650307,6026
28,39633224590167780,203.99785888156217,48.45821604921868,main,dark,11031,PSO J203.9978+48.4582,20.280500411987305,19.147600173950195,18.64590072631836,18.34819984436035,18.104299545288086,0.014132999815046787,0.0067889997735619545,0.004819000139832497,0.006808999925851822,0.016613999381661415,,,,17.946500778198242,17.361299514770508,,,,0.01126800011843443,0.01655999943614006,,,,3.866950035095215,3.6090900897979736,774.0,1000.0,1350.0,840.0,760.0,0.2494916202530675,6027
29,39633224590167780,203.99785888156217,48.45821604921868,main,dark,11031,PSO J203.9978+48.4582,20.15369987487793,19.137300491333008,18.62220001220703,18.353099822998047,18.092899322509766,0.013996999710798264,0.006852999795228243,0.004569000098854303,0.006668999791145325,0.01568000018596649,,18.627500534057617,17.998199462890625,17.97130012512207,17.131399154663086,,0.005559000186622143,0.010677999816834927,0.01696700043976307,0.013539000414311886,,2.036789894104004,5.702209949493408,5.195529937744141,3.6771399974823,774.0,840.0,1215.0,840.0,770.0,0.2494916202530675,6027
30,39633224623720927,206.92717202437208,48.414876974611104,main,bright,10730,PSO J206.9272+48.4149,20.745100021362305,19.650999069213867,19.24679946899414,18.945100784301758,18.752500534057617,0.02434699982404709,0.00861200038343668,0.007009000051766634,0.011773999780416489,0.026892999187111855,20.581199645996094,19.56559944152832,19.065200805664062,18.81049919128418,18.66349983215332,0.03081599995493889,0.0134680001065135,0.011020000092685223,0.01807500049471855,0.03750099986791611,2.5091800689697266,2.801529884338379,2.924139976501465,2.853440046310425,2.553730010986328,860.0,1040.0,1395.0,780.0,680.0,0.0055555884793578834,6028
31,39633224732773818,216.7620836639836,48.5944736841133,main,bright,10711,PSO J216.7621+48.5945,21.096200942993164,19.56909942626953,19.090499877929688,18.93899917602539,18.690799713134766,0.06562899798154831,0.012196999974548817,0.006384000182151794,0.012555000372231007,0.020760999992489815,20.72879981994629,19.464000701904297,18.806299209594727,18.62350082397461,18.428199768066406,0.08379600197076797,0.016457000747323036,0.010091000236570835,0.015776000916957855,0.030344000086188316,2.9670801162719727,2.8649001121520996,3.301650047302246,2.883389949798584,2.731909990310669,774.0,960.0,1170.0,720.0,770.0,0.01737842942161299,6029
32,39633224896350336,231.3156057604463,48.49136674689072,main,bright,11328,PSO J231.3156+48.4914,20.708799362182617,19.420799255371094,18.926000595092773,18.63960075378418,18.35409927368164,0.019909000024199486,0.006643000058829784,0.005183999892324209,0.008572000078856945,0.013070999644696712,20.243200302124023,18.906999588012695,18.367599487304688,18.11669921875,17.804100036621094,0.023082999512553215,0.008914000354707241,0.007488999981433153,0.011475999839603901,0.017757000401616096,3.3540799617767334,4.241260051727295,4.254010200500488,3.9829399585723877,3.659990072250366,903.0,1150.0,1650.0,720.0,740.0,0.0221774884927773,6030
33,39633225206729703,259.15556850137045,48.37926657886177,main,bright,9707,PSO J259.1556+48.3793,20.976499557495117,19.756999969482422,19.199600219726562,18.99489974975586,18.660999298095703,0.02696700021624565,0.009252999909222126,0.005518000107258558,0.010215000249445438,0.022717000916600227,20.589399337768555,19.456100463867188,18.947500228881836,18.65999984741211,18.55139923095703,0.03413200005888939,0.014028999954462051,0.008559999987483025,0.01489999983459711,0.03156200051307678,3.362220048904419,3.4682600498199463,3.457969903945923,3.3050498962402344,2.8018600940704346,1204.0,1040.0,1920.0,840.0,1020.0,0.01358357014065449,6031
34,39633225206729703,259.15556850137045,48.37926657886177,main,bright,9707,PSO J259.1556+48.3793,21.02630043029785,19.77039909362793,19.207300186157227,18.988000869750977,18.66990089416504,0.025745000690221786,0.009263000451028347,0.0055160000920295715,0.009414000436663628,0.02158300019800663,20.549299240112305,19.4783992767334,18.951799392700195,18.670400619506836,18.532699584960938,0.03249099850654602,0.013942000456154346,0.008617999963462353,0.014156999997794628,0.02980699948966503,3.485340118408203,3.386960029602051,3.4637200832366943,3.281290054321289,2.7454400062561035,1075.0,1120.0,1785.0,720.0,980.0,0.01358357014065449,6031
35,39633225324171164,269.74335700533106,48.476790310512065,main,bright,9685,PSO J269.7434+48.4768,21.960399627685547,20.517099380493164,19.770099639892578,19.312400817871094,19.215999603271484,0.05997199937701225,0.020145000889897346,0.009173999540507793,0.014751999638974667,0.022701000794768333,21.361299514770508,20.124300003051758,19.270999908447266,18.97960090637207,18.847299575805664,0.06610199809074402,0.024219000712037086,0.013199999928474426,0.020669000223279,0.029735000804066658,3.3844900131225586,2.7927799224853516,3.2582900524139404,3.050610065460205,2.585360050201416,1023.0,960.0,2055.0,810.0,980.0,0.006976923066305596,6032
36,39633225395474902,276.1446607478717,48.41563474565536,main,bright,15088,PSO J276.1447+48.4156,20.368799209594727,18.990800857543945,18.50909996032715,18.246700286865234,18.117700576782227,0.012443999759852886,0.005475000012665987,0.0034050000831484795,0.006486999802291393,0.010576999746263027,19.942699432373047,18.535200119018555,18.027700424194336,17.74850082397461,17.673799514770508,0.015536000020802021,0.0069989999756217,0.004631000105291605,0.009080000221729279,0.015263999812304974,3.471369981765747,3.7992899417877197,3.9735300540924072,3.815279960632324,3.2263898849487305,980.0,800.0,1695.0,690.0,760.0,0.07302908005589842,6033
37,39633227496816799,104.75819827713006,48.77023992001494,main,bright,6953,PSO J104.7582+48.7702,21.152599334716797,19.94230079650879,19.368000030517578,19.087499618530273,18.814599990844727,0.03421499952673912,0.01584799960255623,0.005284000188112259,0.011707000434398651,0.025270000100135803,20.361299514770508,20.03190040588379,19.250200271606445,18.927600860595703,18.67620086669922,0.034664999693632126,0.020997999235987663,0.006000000052154064,0.015305000357329845,0.03185199946165085,4.0698699951171875,2.1633501052856445,1.9485599994659424,2.1274900436401367,2.431999921798706,946.0,880.0,2430.0,690.0,800.0,0.010104188260034636,6034
38,39633227496816799,104.75819827713006,48.77023992001494,main,bright,6953,PSO J104.7582+48.7702,21.159099578857422,19.718299865722656,19.263999938964844,18.97570037841797,18.664600372314453,0.03358199819922447,0.0123070003464818,0.00458399998024106,0.01052400004118681,0.02389499917626381,,19.276500701904297,18.734800338745117,,18.232999801635742,,0.014844999648630619,0.006093000061810017,,0.028813999146223068,,3.311800003051758,3.4236199855804443,,3.1669299602508545,860.0,880.0,2070.0,600.0,620.0,0.010104188260034636,6034
39,39633227786223686,130.84505726201616,48.83736240124147,main,bright,7209,PSO J130.8451+48.8374,21.88450050354004,20.504499435424805,19.920900344848633,19.778200149536133,19.354799270629883,0.06417900323867798,0.026845000684261322,0.011568999849259853,0.027150999754667282,0.04655800014734268,21.447999954223633,20.166500091552734,19.56450080871582,19.294300079345703,19.327800750732422,0.0686969980597496,0.03413600102066994,0.01649400033056736,0.03351400047540665,0.07042499631643295,2.551640033721924,3.186000108718872,3.395400047302246,2.7854199409484863,2.0936999320983887,559.0,680.0,1380.0,870.0,560.0,0.024409102389269747,6035
40,39633227903666332,141.67738817136762,48.81176432273585,main,bright,7232,PSO J141.6774+48.8118,21.93199920654297,20.516599655151367,19.77680015563965,19.554800033569336,19.422700881958008,0.07839599996805191,0.025582000613212585,0.008414999581873417,0.019440000876784325,0.03942900151014328,21.999300003051758,20.431699752807617,19.72100067138672,19.52079963684082,19.105100631713867,0.1042110025882721,0.032343000173568726,0.012675000354647636,0.02940399944782257,0.05054499953985214,2.413480043411255,2.52839994430542,2.9048900604248047,2.237679958343506,2.30676007270813,706.0,792.0,2539.0,930.0,760.0,0.01533849094061502,6036
41,39633227912054429,142.37648870971412,48.6778819036603,main,bright,5866,PSO J142.3765+48.6779,20.67959976196289,19.505399703979492,19.01460075378418,18.87190055847168,18.74690055847168,0.018332000821828842,0.008227000012993813,0.0050119999796152115,0.00928799994289875,0.01933000050485134,20.59079933166504,19.38599967956543,18.950199127197266,18.75040054321289,18.688499450683594,0.025546999648213387,0.011858000420033932,0.007898000068962574,0.014279000461101532,0.0295609999448061,2.629309892654419,3.0457398891448975,3.0783400535583496,2.675260066986084,2.2111599445343018,896.0,904.0,1658.0,1020.0,940.0,0.028617769251270332,6037
42,39633227920443532,143.16090485118377,48.76642243768739,main,bright,5867,PSO J143.1609+48.7664,21.63479995727539,20.200700759887695,19.52359962463379,19.375099182128906,19.114599227905273,0.04672899842262268,0.01271700020879507,0.008271999657154083,0.02193799987435341,0.03510800004005432,21.581899642944336,19.976699829101562,19.40559959411621,19.14080047607422,19.0531005859375,0.06789100170135498,0.017146000638604164,0.0120430001989007,0.030372999608516693,0.05162400007247925,2.6298699378967285,2.9607300758361816,3.046370029449463,2.5872700214385986,2.2257399559020996,672.0,704.0,1478.0,900.0,770.0,0.00934124076243393,6038
43,39633227924636781,143.4478784531411,48.84559313964911,main,bright,5867,PSO J143.4479+48.8456,21.25119972229004,19.694900512695312,19.0531005859375,18.882400512695312,18.67729949951172,0.040445998311042786,0.008980999700725079,0.005475999787449837,0.009583000093698502,0.018177000805735588,20.923599243164062,19.279499053955078,18.605600357055664,18.375200271606445,18.08639907836914,0.053001999855041504,0.012085000053048134,0.007530000060796738,0.013857999816536903,0.0237830001860857,2.995150089263916,3.564379930496216,4.057300090789795,3.3731698989868164,3.2347400188446045,724.0,704.0,1568.0,840.0,740.0,0.008991195257158477,6039
44,39633228092410018,158.64791788828472,48.65610045390411,main,bright,5926,PSO J158.6479+48.6561,22.25469970703125,20.55769920349121,19.66510009765625,19.435699462890625,19.18829917907715,0.0682540014386177,0.018883999437093735,0.006798999849706888,0.014107000082731247,0.03599800169467926,22.11910057067871,20.318199157714844,19.520999908447266,19.138099670410156,19.09709930419922,0.09372200071811676,0.024619000032544136,0.011012000031769276,0.020410999655723572,0.04930400103330612,2.4924700260162354,2.730910062789917,3.208050012588501,2.7220499515533447,2.48796010017395,534.0,552.0,2224.0,600.0,650.0,0.005402168840953375,6040
45,39633228100797241,159.28156323455116,48.68710296209501,main,bright,5927,PSO J159.2816+48.6871,21.4143009185791,19.78499984741211,19.05150032043457,18.898399353027344,18.61709976196289,0.039514001458883286,0.01539199985563755,0.007400999777019024,0.008576000109314919,0.022180000320076942,20.858299255371094,19.25830078125,18.625499725341797,18.166099548339844,18.237199783325195,0.0458189994096756,0.021143000572919846,0.010586000047624111,0.012133000418543816,0.02877499908208847,3.232909917831421,3.6540400981903076,3.807770013809204,4.136040210723877,3.0666399002075195,534.0,552.0,2104.0,600.0,620.0,0.01585580995816805,6041
