Index,processing_index,original_index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,fits_downloaded,panstarrs_success,galaxy_size_success,fully_processed,failure_reason
21,5020,5020,39633005353895531,172.68706647893436,36.320454993064295,main,bright,5399,True,True,True,True,
22,5021,5021,39633005400035323,176.28537131170435,36.2474888856823,main,bright,28651,True,True,True,True,
23,5022,5022,39633005664273977,195.56865345220012,36.361359484667936,main,bright,10775,True,True,True,True,
24,5023,5023,39633005689440186,197.4527081732455,36.238710561737584,main,bright,10474,True,True,True,True,
25,5024,5024,39633005903351312,213.32295922677173,36.26251790697133,main,bright,10544,True,True,True,True,
26,5025,5025,39633005907543262,213.48792675966575,36.26854243155386,main,bright,10544,True,True,True,True,
27,5026,5026,39633005907543262,213.48792675966575,36.26854243155386,main,dark,10544,True,True,True,True,
28,5027,5027,39633006041760862,223.3766452098072,36.328685144335374,main,bright,9191,True,True,True,True,
29,5028,5028,39633006066929468,225.44788471786188,36.36091679679022,main,bright,9200,True,True,True,True,
30,5029,5029,39633006146618784,231.15427106458205,36.2240862248998,main,bright,9770,True,True,True,True,
31,5030,5030,39633006285029553,241.2526493645951,36.190788213014926,main,bright,9749,True,True,True,True,
32,5031,5031,39633006289224398,241.60181277657392,36.32638312086265,main,bright,9792,True,True,True,True,
33,5032,5032,39633006398280106,249.85947417588733,36.12523393287248,main,bright,9433,True,True,True,True,
34,5033,5033,39633006595411196,264.291435199494,36.24237483171309,main,bright,9536,True,True,True,True,
35,5034,5034,39633006628964427,266.7232896521706,36.27115501187048,main,bright,32748,True,True,True,True,
36,5035,5035,39633006666715753,269.62589668135706,36.331948929630954,main,bright,32752,True,True,True,True,
37,5036,5036,39633006725437782,273.9869306282559,36.23988575980387,main,bright,32727,True,True,True,True,
38,5037,5037,39633006742212362,275.11868670977964,36.34480986059505,main,bright,14976,True,True,True,True,
39,5038,5038,39633006746408573,275.5086657677092,36.344009425483335,main,bright,14976,True,True,True,True,
40,5039,5039,39633009602727667,126.59742535739014,36.583292318263,main,dark,6428,True,True,True,True,
41,5040,5040,39633009690804680,132.85493871020984,36.56519129780766,main,dark,5101,True,True,True,True,
42,5041,5041,39633009808245458,141.5730829142002,36.44444121940422,main,bright,5675,True,True,True,True,
43,5042,5042,39633010051516800,159.68803682005034,36.49990417131292,main,bright,5340,True,True,True,True,
44,5043,5043,39633010101846445,163.27451721438277,36.39837920052343,main,bright,5504,True,True,True,True,
45,5044,5044,39633010114431605,164.3819038702276,36.499863375688555,main,bright,5419,True,True,True,True,
46,5045,5045,39633010219287834,172.00852016464682,36.40049235092144,main,bright,5404,True,True,True,True,
47,5046,5046,39633010265424918,175.42544372548414,36.43690844364159,main,bright,28651,True,True,True,True,
48,5047,5047,39633010412225876,186.30731826798947,36.61220465117349,main,bright,10881,True,True,True,True,
49,5048,5048,39633010424808717,187.2545777217827,36.48647088048347,main,dark,10795,True,False,True,True,
50,5049,5049,39633010466752651,190.40575011541424,36.461679046292765,main,dark,10791,True,True,True,True,
51,5050,5050,39633010538055265,195.63478964597653,36.47746421071368,main,bright,10775,True,True,True,True,
52,5051,5051,39633010559028368,197.30759877170823,36.50823636633042,main,bright,10816,True,True,True,True,
53,5052,5052,39633010617749097,201.68682406171877,36.4860355717216,main,bright,10471,True,True,True,True,
54,5053,5053,39633010621940390,201.77100518316877,36.406832339013626,main,bright,10471,True,True,True,True,
55,5054,5054,39633010726799513,209.6868219655348,36.58700345701275,main,bright,10539,True,True,True,True,
56,5055,5055,39633010840044910,217.9674579910231,36.58368449762673,main,bright,10519,True,True,True,True,
57,5056,5056,39633010840045533,218.0198274054247,36.593262019229265,main,bright,10519,True,True,True,True,
58,5057,5057,39633010848432380,218.5013812528894,36.578964862284224,main,bright,10519,True,True,True,True,
59,5058,5058,39633010949099539,226.23132942685388,36.57440636876235,main,bright,9179,True,True,True,True,
60,5059,5059,39633010974263328,227.93303559335027,36.488075029856,main,dark,9180,True,True,True,True,
61,5060,5060,39633010999428006,229.7296485141278,36.40169715382272,main,bright,9175,True,True,True,True,
62,5061,5061,39633010999429293,229.82100903260644,36.453969084677205,main,dark,9175,True,True,True,True,
63,5062,5062,39633011020401485,231.42015765039352,36.485033620633715,main,bright,9771,True,True,True,True,
64,5063,5063,39633011058147387,234.00345891784903,36.54937069600125,main,bright,9772,True,True,True,True,
65,5064,5064,39633011070731418,234.99696446811956,36.51310921261141,main,bright,9767,True,True,True,True,
66,5065,5065,39633011079122481,235.83241043734597,36.46761976325627,main,dark,9776,True,True,True,True,
67,5066,5066,39633011217533204,245.95289175357212,36.434996766156175,main,bright,9447,True,True,True,True,
68,5067,5067,39633011246891416,247.99173810888425,36.53987511435612,main,bright,9456,True,True,True,True,
69,5068,5068,39633011284640615,250.80577952172473,36.55467237543703,main,bright,9436,True,True,True,True,
70,5069,5069,39633011339170789,255.09486987405592,36.39023023535353,main,bright,9515,True,True,True,True,
71,5070,5070,39633011595024231,273.97312936778417,36.59658544688413,main,bright,32727,True,True,True,True,
72,5071,5071,39633011615993053,275.4294607237076,36.56971547482504,main,bright,14976,True,True,True,True,
73,5072,5072,39633011636966324,277.03692074065594,36.57043683433901,special,bright,14891,True,True,True,True,
74,5073,5073,39633014291958380,113.85900082193146,36.76660926793939,main,bright,6363,True,True,True,True,
75,5074,5074,39633014652669940,140.7527629475925,36.63587014623358,main,bright,5760,True,True,True,True,
76,5075,5075,39633014782692346,150.40649830174456,36.68318164900255,main,dark,5655,True,True,True,True,
77,5076,5076,39633014816245332,152.7315596201483,36.82998784320855,main,dark,5697,True,True,True,True,
78,5077,5077,39633015105653048,174.29581153852104,36.814275779226975,main,bright,5440,True,True,True,True,
79,5078,5078,39633015277620211,187.0714500503131,36.74487701292834,main,bright,10795,True,True,True,True,
80,5079,5079,39633015281812973,187.29377938093057,36.72838410861724,main,bright,10795,True,True,True,True,
81,5080,5080,39633015374087759,194.14052439248877,36.83532247135876,main,dark,10780,True,True,True,True,
82,5081,5081,39633015445391329,199.49981368334952,36.67675234814782,main,bright,10476,True,True,True,True,
83,5082,5082,39633015734797686,220.89899185489708,36.66473598522005,main,bright,9195,True,True,True,True,
84,5083,5083,39633015831268300,228.1745858437518,36.8336332228961,main,bright,9181,True,True,True,True,
85,5084,5084,39633015835460868,228.36408674228375,36.84920218048113,main,bright,9181,True,True,True,True,
86,5085,5085,39633015885792768,232.11834806925975,36.685650931204755,main,bright,9771,True,True,True,True,
87,5086,5086,39633015889988459,232.51805084190585,36.71111544831344,main,bright,9774,True,True,True,True,
88,5087,5087,39633015906766657,233.84258294229264,36.816345551966535,main,bright,9773,True,True,True,True,
89,5088,5088,39633015915154684,234.42793278828023,36.869258739641054,main,bright,9773,True,True,True,True,
90,5089,5089,39633015915155020,234.4533156848507,36.86483503222284,main,bright,9773,True,True,True,True,
91,5090,5090,39633015973872883,238.646761358485,36.70658425324315,main,dark,9756,True,True,True,True,
92,5091,5091,39633016133255386,250.4014535923317,36.871969211282426,main,bright,9436,True,True,True,True,
93,5092,5092,39633016145839711,251.42073908245155,36.749581130440426,main,bright,9431,True,True,True,True,
94,5093,5093,39633016166810222,252.9179886096804,36.80817936664607,main,bright,9600,True,True,True,True,
95,5094,5094,39633016376526664,268.5482973451324,36.781152650540946,main,dark,32743,True,True,True,True,
96,5095,5095,39633016447829651,273.81125546693113,36.66896724077697,main,bright,32727,True,True,True,True,
97,5096,5096,39633016498163873,277.64276545487746,36.66970319594716,special,bright,14894,True,True,True,True,
98,5097,5097,39633019069271194,108.93566049332834,37.06412312478973,main,bright,6382,True,True,True,True,
99,5098,5098,39633019190903536,117.86728158672372,37.05673733605795,main,dark,6530,True,True,True,True,
100,5099,5099,39633019698416037,155.8273592056428,36.960279831367025,main,dark,5357,True,True,True,True,
101,5100,5100,39633019731969056,158.22314912867543,36.97303701832851,main,dark,5361,True,False,True,True,
102,5101,5101,39633019929101525,172.9009308209749,36.90565407366343,main,bright,5399,True,True,True,True,
103,5102,5102,39633020050735291,181.88379999689133,36.91609048989421,main,bright,28638,True,True,True,True,
104,5103,5103,39633020268843246,198.4373149215108,36.965410958967546,main,bright,10475,True,True,True,True,
105,5104,5104,39633020298200339,200.4285022593675,36.97467691085621,main,bright,10477,True,False,True,True,
106,5105,5105,39633020470166218,213.18303592118167,37.10608405548617,main,bright,10546,True,True,True,True,
107,5106,5106,39633020512111903,216.52441253537097,37.06244833662675,main,bright,10524,True,True,True,True,
108,5107,5107,39633020545663301,218.76851897658335,37.08814159042477,main,bright,10562,True,True,True,True,
109,5108,5108,39633020583412282,221.61190114769016,36.95684451774227,main,bright,9198,True,True,True,True,
110,5109,5109,39633020629549741,225.04946995297425,37.08686465212501,main,bright,9200,True,True,True,True,
111,5110,5110,39633020738601610,233.16844235119285,36.95409742055149,main,bright,9774,True,True,True,True,
112,5111,5111,39633020746992343,233.94406530612548,36.93707372769265,main,bright,9773,True,True,True,True,
113,5112,5112,39633020952515076,249.35813201135505,36.93232152641297,main,bright,9438,True,True,True,True,
114,5113,5113,39633021032203058,255.05387917977825,36.90648508910967,main,dark,9518,True,True,True,True,
115,5114,5114,39633021074150102,258.43176909182546,37.04210806147435,main,dark,9522,True,True,True,True,
116,5115,5115,39633021162228525,264.865094707046,36.91444094833846,main,bright,9537,True,True,True,True,
117,5116,5116,39633024001770671,116.53963072595684,37.32162869285994,main,bright,6365,True,True,True,True,
118,5117,5117,39633024060492034,120.98771722314856,37.35572231561369,main,dark,6447,True,True,True,True,
119,5118,5118,39633024266011000,136.1993878618282,37.17471495123292,main,dark,5105,True,True,True,True,
120,5119,5119,39633024366674453,143.72256404621933,37.20305947993478,main,bright,5677,True,True,True,True,
121,5120,5120,39633024366674453,143.72256404621933,37.20305947993478,main,dark,5677,True,True,True,True,
122,5121,5121,39633024366677767,143.99712084590178,37.28406169305777,main,bright,5677,True,True,True,True,
123,5122,5122,39633024429590247,148.53141713138092,37.28995960247042,main,dark,5662,True,True,True,True,
124,5123,5123,39633024429590247,148.53141713138092,37.28995960247042,sv1,bright,5662,True,True,True,True,
125,5124,5124,39633024739968727,171.67584794988088,37.13893129333971,main,dark,5405,True,True,True,True,
126,5125,5125,39633024773524455,174.26443787733297,37.14930480449829,main,bright,5442,True,True,True,True,
127,5126,5126,39633024798689161,176.10336125815604,37.227213222065615,main,bright,28654,True,True,True,True,
128,5127,5127,39633025062930242,195.85004715112683,37.16470300662908,main,bright,10818,True,True,True,True,
129,5128,5128,39633025142622840,201.79985512994892,37.25076360411734,main,dark,10482,True,True,True,True,
130,5129,5129,39633025322976472,215.1705937037571,37.151156341532214,main,bright,10523,True,True,True,True,
131,5130,5130,39633025348143569,217.14292125734676,37.16419504298642,main,bright,10525,True,True,True,True,
132,5131,5131,39633025373309677,219.05227644091525,37.31760958320237,main,bright,10562,True,True,True,True,
133,5132,5132,39633025402668933,221.17894277044655,37.32826588839201,main,bright,9198,True,True,True,True,
134,5133,5133,39633025419448359,222.56269079984648,37.32681618707888,main,bright,9197,True,True,True,True,
135,5134,5134,39633025444611802,224.29507705493828,37.300146801897576,main,bright,9202,True,True,True,True,
136,5135,5135,39633025448804624,224.47439373313324,37.15714047236253,main,bright,9202,True,True,True,True,
137,5136,5136,39633025452999352,224.81643667971096,37.22511073298797,main,bright,9202,True,True,True,True,
138,5137,5137,39633025478165796,226.75828271039552,37.24752667255403,main,bright,9182,True,True,True,True,
139,5138,5138,39633025482359301,226.99982318758873,37.16025863547072,main,bright,9182,True,True,True,True,
140,5139,5139,39633025612385440,236.9350609084339,37.2049968780049,main,bright,9777,True,True,True,True,
141,5140,5140,39633025633356889,238.4799331181031,37.13286705755222,main,dark,9758,True,True,True,True,
142,5141,5141,39633025738212724,246.15897891944937,37.159650145859075,main,bright,9458,True,True,True,True,
143,5142,5142,39633025956316054,262.3882453663062,37.31429098875991,main,bright,9501,True,True,True,True,
144,5143,5143,39633026019230104,267.0441113627464,37.2378365688653,main,bright,32750,True,True,True,True,
145,5144,5144,39633026094731677,272.8590560407195,37.359148421990646,main,bright,32735,True,True,True,True,
146,5145,5145,39633026103118077,273.38980216602107,37.26701525945525,main,bright,32733,True,True,True,True,
147,5146,5146,39633026103121684,273.5449444476251,37.30072101315897,main,bright,32733,True,True,True,True,
148,5147,5147,39633026157644206,277.4551372240642,37.12750995510846,special,bright,14894,True,True,True,True,
149,5148,5148,39633028770698085,113.08134105921576,37.50580774740267,main,bright,6385,True,True,True,True,
150,5149,5149,39633028770698085,113.08134105921576,37.50580774740267,main,dark,6385,True,True,True,True,
151,5150,5150,39633028984602792,128.8059130769628,37.404919589635846,main,bright,6466,True,True,True,True,
152,5151,5151,39633029001383080,130.31349042971033,37.56279996340109,main,dark,6465,True,True,True,True,
153,5152,5152,39633029269815411,150.16355821416224,37.558331272551314,sv1,bright,5704,True,True,True,True,
154,5153,5153,39633029391450470,159.30442668270945,37.39510743339121,main,bright,5342,True,True,True,True,
155,5154,5154,39633029458559748,164.34496886419365,37.55021388261147,main,bright,5508,True,True,True,True,
156,5155,5155,39633029592781198,174.6410256843615,37.48663508152109,main,bright,5443,True,True,True,True,
157,5156,5156,39633030066736101,210.11426772016063,37.386129424300535,main,bright,10542,True,True,True,True,
158,5157,5157,39633030133844871,215.13469872511345,37.41141431795617,main,dark,10548,True,True,True,True,
159,5158,5158,39633030150620926,216.27093724463268,37.53514887650908,main,bright,10527,True,True,True,True,
160,5159,5159,39633030234509605,222.71774280511167,37.535075266452,main,bright,9197,True,True,True,True,
161,5160,5160,39633030276452210,225.8589531926279,37.434550593898784,main,bright,9201,True,True,True,True,
162,5161,5161,39633030305811733,228.0079579537953,37.42679582129387,main,bright,9183,True,True,True,True,
163,5162,5162,39633030318391741,228.72961444541988,37.444919522901465,main,bright,9181,True,True,True,True,
164,5163,5163,39633030347751504,230.89488765365857,37.49845921624232,main,bright,9859,True,True,True,True,
165,5164,5164,39633030351949063,231.46659141754955,37.3944861950128,main,dark,9857,True,True,True,True,
166,5165,5165,39633030356142460,231.7028385377316,37.6158721347344,main,bright,9860,True,True,True,True,
167,5166,5166,39633030410667907,235.75790164750967,37.44400391809075,main,bright,9778,True,True,True,True,
168,5167,5167,39633030549079986,246.1184672194301,37.39532088169629,main,bright,9464,True,True,True,True,
169,5168,5168,39633030754602616,261.58751020065927,37.568873689232205,main,dark,9503,True,True,True,True,
170,5169,5169,39633030884627889,271.3638280337205,37.48844314615437,main,bright,32756,True,True,True,True,
171,5170,5170,39633030943345860,275.6267005634391,37.434167540372655,main,bright,14979,True,True,True,True,
172,5171,5171,39633033552201224,111.36285596025547,37.83351989659664,main,bright,6392,True,True,True,True,
173,5172,5172,39633033610920568,115.73254401866402,37.66585587956592,main,dark,6367,True,True,True,True,
174,5173,5173,39633033631894272,117.47328455738366,37.860182675390874,main,bright,6530,True,True,True,True,
175,5174,5174,39633033988410105,144.28942900399588,37.770662624963315,main,bright,5688,True,True,True,True,
176,5175,5175,39633034034546593,147.70652703486977,37.78225884645876,sv1,bright,5684,True,True,False,False,Galaxy size processing returned None
177,5176,5176,39633034042935067,148.3229416122712,37.713986235998235,sv1,bright,5662,True,True,True,True,
178,5177,5177,39633034214900907,161.18379645841452,37.762103693967454,main,bright,5512,True,True,True,True,
179,5178,5178,39633034340730397,170.6793132629498,37.67187633472808,main,dark,5406,True,False,True,True,
180,5179,5179,39633034386868906,174.24823237222117,37.845384358029,main,bright,5443,True,True,True,True,
181,5180,5180,39633034533667975,185.1283100157568,37.63158651355685,main,bright,10882,True,True,True,True,
182,5181,5181,39633034693050993,197.0676454722979,37.67117136115602,main,dark,10819,True,True,True,True,
183,5182,5182,39633034693051774,197.13061849798805,37.72408693232608,main,bright,10819,True,True,True,True,
184,5183,5183,39633034898575983,212.74926606005025,37.69222976523,main,bright,10552,True,True,True,True,
185,5184,5184,39633034948906170,216.51149799513976,37.83163172856622,main,bright,10527,True,True,True,True,
186,5185,5185,39633034961488547,217.47915752620705,37.75991126242993,main,bright,10568,True,True,True,True,
187,5186,5186,39633034969874933,217.8817009281913,37.695554341546455,main,bright,10568,True,True,True,True,
188,5187,5187,39633035003431947,220.5950304934284,37.714363037371754,main,dark,10564,True,True,True,True,
189,5188,5188,39633035057957915,224.67626904867956,37.735561674476,main,dark,9203,True,True,True,True,
190,5189,5189,39633035171201798,233.01112047833905,37.81323690589504,main,bright,9775,True,True,True,True,
191,5190,5190,39633035389306688,249.47444748059905,37.7720026851142,main,bright,9438,True,True,True,True,
192,5191,5191,39633035435443152,252.87577409317635,37.839866634240565,main,dark,9603,True,True,True,True,
193,5192,5192,39633035506749584,258.44187774088545,37.6937651363771,main,bright,9523,True,True,True,True,
194,5193,5193,39633035603219179,265.6944704691107,37.777523364066475,main,bright,9540,True,True,True,True,
195,5194,5194,39633035624189152,267.1965356594648,37.81963837426641,main,dark,32751,True,True,True,True,
196,5195,5195,39633035670328164,270.7060561781397,37.781691735025646,main,bright,32753,True,True,True,True,
197,5196,5196,39633035770990594,278.20816785185684,37.76082842406813,special,bright,14895,True,True,True,True,
198,5197,5197,39633038216266301,102.20758139194632,37.88570673924581,sv1,bright,6708,True,True,True,True,
199,5198,5198,39633038216266301,102.20758139194632,37.88570673924581,sv1,dark,6708,True,True,True,True,
200,5199,5199,39633038295957795,108.20414398858054,38.11085297352212,main,bright,6724,True,True,True,True,
201,5200,5200,39633038325321622,110.63575607658508,37.98608313878373,main,bright,6392,True,True,True,True,
202,5201,5201,39633038350484230,112.35196981721244,37.880060060248624,sv1,bright,6387,True,True,True,True,
203,5202,5202,39633039092877612,168.51215390753367,37.91141691680386,main,bright,5427,True,True,True,True,
204,5203,5203,39633039151597462,172.84293422837354,37.989341489295015,main,bright,5448,True,True,True,True,
205,5204,5204,39633039478755260,197.68947239175765,37.8827039750897,main,bright,10820,True,True,True,True,
206,5205,5205,39633039478755260,197.68947239175765,37.8827039750897,main,dark,10820,True,True,True,True,
207,5206,5206,39633039499725268,199.1851332136982,38.01897469372059,main,dark,10479,True,True,True,True,
208,5207,5207,39633039612971940,207.76612843133276,38.11354712143225,main,bright,10627,True,True,True,True,
209,5208,5208,39633039730410727,216.47289407775548,37.88829989795444,main,bright,10527,True,True,True,True,
210,5209,5209,39633039776549133,220.02437360400208,38.039127555846946,main,dark,10566,True,True,True,True,
211,5210,5210,39633039801714641,221.9258565833296,37.913243141532625,main,bright,9199,True,True,True,True,
212,5211,5211,39633039814297526,222.85071439967777,37.99008115532238,main,bright,9210,True,True,True,True,
213,5212,5212,39633039835269083,224.4653328449157,37.98629512883644,main,bright,9203,True,True,True,True,
214,5213,5213,39633039839462967,224.69909842207505,37.9992361581043,main,bright,9203,True,True,True,True,
215,5214,5214,39633039847851569,225.3498029476495,37.98628510322964,main,bright,9203,True,True,True,True,
216,5215,5215,39633039860433711,226.24374898229323,37.88624423001412,main,bright,9204,True,True,True,True,
217,5216,5216,39633039906573237,229.930429137457,37.92924365990352,main,bright,9859,True,True,True,True,
218,5217,5217,39633039931736231,231.57549448272897,37.96563725584614,main,dark,9860,True,True,True,True,
219,5218,5218,39633040166619769,249.46185645046037,37.89073883292417,main,bright,9460,True,True,True,True,
220,5219,5219,39633040175006641,249.98665125848845,37.88682478841959,main,bright,9439,True,True,True,True,
221,5220,5220,39633040175008128,250.1009706640349,38.10391294172915,main,bright,9439,True,True,True,True,
222,5221,5221,39633040208560176,252.44502884906663,37.95408944905537,main,dark,9609,True,True,True,True,
223,5222,5222,39633040263086824,256.60753187478423,38.08570629465291,main,bright,9530,True,True,True,True,
224,5223,5223,39633040263086824,256.60753187478423,38.08570629465291,main,dark,9530,True,True,True,True,
225,5224,5224,39633040472807750,272.67275013039136,37.91895246417836,main,bright,32735,True,True,True,True,
226,5225,5225,39633040485388458,273.5100184405633,38.0879307356368,main,dark,14986,True,False,True,True,
227,5226,5226,39633043085853562,109.89238982655036,38.19800516059218,main,bright,6383,True,True,True,True,
228,5227,5227,39633043215879709,119.89948094334078,38.23470716054245,main,dark,6532,True,True,True,True,
229,5228,5228,39633043513674844,142.52165923795,38.149658828309974,main,bright,5764,True,True,True,True,
230,5229,5229,39633043517866312,142.56945883870023,38.31154379043603,main,bright,5765,True,True,True,True,
231,5230,5230,39633043702417021,156.63604911878218,38.21614491373913,main,dark,5369,True,True,True,True,
232,5231,5231,39633043840827499,166.9911872901446,38.37345488814787,main,bright,5434,True,True,True,True,
233,5232,5232,39633043845022093,167.33339287505825,38.16498626768718,main,bright,5432,True,True,True,True,
234,5233,5233,39633043920522958,173.24979384577375,38.15745654577634,main,bright,5448,True,True,True,True,
235,5234,5234,39633043937297430,174.3554074286544,38.16015126930721,main,bright,5443,True,True,True,True,
236,5235,5235,39633043966656997,176.5479598159605,38.199883569820095,main,dark,5445,True,True,True,True,
237,5236,5236,39633043987631731,178.36703113517353,38.36087696927208,main,bright,28664,True,True,True,True,
238,5237,5237,39633044105071736,187.2360743672817,38.34731851917184,main,dark,10884,True,True,True,True,
239,5238,5238,39633044214123122,195.48404453854937,38.23069130052772,main,bright,10824,True,True,True,True,
240,5239,5239,39633044251871349,198.25141023299912,38.16681599499649,main,bright,10820,True,True,True,True,
241,5240,5240,39633044503530898,217.43665880797673,38.145161445192166,main,bright,10570,True,True,True,True,
242,5241,5241,39633044537083363,219.78208036185072,38.21159179957382,main,bright,10563,True,True,True,True,
243,5242,5242,39633044579027292,223.0742536552538,38.15931038105755,main,bright,9210,True,True,True,True,
244,5243,5243,39633044633552740,227.1251142922223,38.13230916761306,main,bright,9205,True,True,True,True,
245,5244,5244,39633044633552740,227.1251142922223,38.13230916761306,main,dark,9205,True,True,True,True,
246,5245,5245,39633044683885737,231.02688506842577,38.29273165241814,main,bright,9862,True,True,True,True,
247,5246,5246,39633044734216144,234.74095389338797,38.22008220448053,main,bright,9784,True,True,True,True,
248,5247,5247,39633044742603337,235.2882694440001,38.28252760909399,main,bright,9785,True,True,True,True,
249,5248,5248,39633044822295595,241.3470085110366,38.198316664394824,main,dark,9801,True,True,True,True,
250,5249,5249,39633045136867442,265.08404316160863,38.304528386501374,main,dark,9542,True,False,True,True,
251,5250,5250,39633045178815805,268.55050495224174,38.35420896520052,main,bright,32760,True,True,True,True,
252,5251,5251,39633047825417946,109.06103628140065,38.45090207909982,main,bright,6725,True,True,True,True,
253,5252,5252,39633047825417946,109.06103628140065,38.45090207909982,main,dark,6725,True,True,True,True,
254,5253,5253,39633047833808516,109.81718883889108,38.61977707917122,main,bright,6394,True,True,True,True,
255,5254,5254,39633047854777052,111.23215559710924,38.55903970405843,main,bright,6393,True,True,True,True,
256,5255,5255,39633047976414476,120.70101878662004,38.463004206313336,main,dark,6533,True,True,True,True,
257,5256,5256,39633047980609347,121.03722109140608,38.59425273180173,main,dark,6458,True,True,True,True,
258,5257,5257,39633048265819924,142.55541165507643,38.48651482109616,main,bright,5765,True,True,True,True,
259,5258,5258,39633048542643168,163.50488787596996,38.59558426791353,main,bright,5510,True,True,True,True,
260,5259,5259,39633048655889322,172.11043284450523,38.4519549957956,main,bright,5450,True,True,True,True,
261,5260,5260,39633048848826530,186.70009008636805,38.54526257246277,main,dark,10886,True,True,True,True,
262,5261,5261,39633049251480724,217.36145081341272,38.378326678891774,main,bright,10570,True,True,True,True,
263,5262,5262,39633049272454242,219.0995212742873,38.47388601479016,main,bright,10569,True,True,True,True,
264,5263,5263,39633049306007565,221.5581473196488,38.492419916589725,main,bright,10565,True,True,True,True,
265,5264,5264,39633049343757547,224.54346133091343,38.413151048018555,main,bright,9209,True,True,True,True,
266,5265,5265,39633049381503771,227.2078846544574,38.43667715125357,main,dark,9205,True,True,True,True,
267,5266,5266,39633049444418032,231.96719608417996,38.41853058112152,main,bright,9860,True,True,True,True,
268,5267,5267,39633049465390552,233.63915085244713,38.39957683465969,main,bright,9775,True,True,True,True,
269,5268,5268,39633049469585497,233.9898701291581,38.62195203602344,main,dark,9786,True,False,True,True,
270,5269,5269,39633049779961943,257.4204225561069,38.45238803868506,main,bright,9528,True,True,True,True,
271,5270,5270,39633049788355400,258.3664803619193,38.560212951017384,main,dark,9529,True,True,True,True,
272,5271,5271,39633049884823360,265.6188883944893,38.43380429033938,main,dark,9540,True,True,True,True,
273,5272,5272,39633049989683604,273.63775282720474,38.444464368970074,main,bright,14986,True,True,True,True,
274,5273,5273,39633052468510817,101.9914576200051,38.66018057856666,sv1,dark,6710,True,True,True,True,
275,5274,5274,39633052552397418,108.41032786987574,38.83116950277524,main,bright,6727,True,True,True,True,
276,5275,5275,39633052564980541,109.39943454624743,38.83093868708281,main,bright,6725,True,True,True,True,
277,5276,5276,39633052795667388,127.002976490668,38.70799024612809,main,dark,6474,True,True,True,True,
278,5277,5277,39633053106046686,150.7333458854333,38.676270774509035,main,dark,5705,True,True,True,True,
279,5278,5278,39633053252845848,161.7945959929831,38.85105887510519,main,bright,5515,True,True,True,True,
280,5279,5279,39633053311565969,166.2641613970244,38.72660330140823,main,bright,5434,True,True,True,True,
281,5280,5280,39633053429007981,175.3366112709784,38.675495155365184,main,bright,5446,True,True,True,True,
282,5281,5281,39633053517088780,182.07826309523892,38.64532920208048,main,bright,28661,True,True,True,True,
283,5282,5282,39633053991045729,218.27076779988528,38.68895899507648,main,bright,10569,True,True,True,True,
284,5283,5283,39633053999433723,218.8522933562782,38.71441321525882,main,bright,10569,True,True,True,True,
285,5284,5284,39633054045570758,222.37058958302717,38.79694396639798,main,bright,9210,True,True,True,True,
286,5285,5285,39633054045571948,222.47389429385575,38.737504245547086,main,bright,9210,True,True,True,True,
