Index,processing_index,original_index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,fits_downloaded,panstarrs_success,galaxy_size_success,fully_processed,failure_reason
37,6037,6037,39633227912054429,142.37648870971412,48.6778819036603,main,bright,5866,True,True,True,True,
38,6038,6038,39633227920443532,143.16090485118377,48.76642243768739,main,bright,5867,True,True,True,True,
39,6039,6039,39633227924636781,143.4478784531411,48.84559313964911,main,bright,5867,True,True,True,True,
40,6040,6040,39633228092410018,158.64791788828472,48.65610045390411,main,bright,5926,True,True,True,True,
41,6041,6041,39633228100797241,159.28156323455116,48.68710296209501,main,bright,5927,True,True,True,True,
42,6042,6042,39633228184682694,166.78472372218118,48.73945598869081,main,bright,5909,True,True,True,True,
43,6043,6043,39633228239208648,171.69510907188115,48.830650104355854,main,bright,5606,True,True,True,True,
44,6044,6044,39633228553783561,200.2774487739678,48.82224869055171,main,bright,11035,True,True,True,True,
45,6045,6045,39633228562173884,201.1318384456716,48.78370624341528,main,bright,11035,True,True,True,True,
46,6046,6046,39633228566365292,201.27624839212177,48.788752063927255,main,bright,11033,True,True,True,True,
47,6047,6047,39633228570558665,201.5681864140413,48.820071467465155,main,bright,11036,True,True,True,True,
48,6048,6048,39633228620892751,206.4036354066336,48.810422544599,main,bright,10731,True,True,True,True,
49,6049,6049,39633228755108045,218.21987788481903,48.82179646914379,main,bright,11392,True,True,True,True,
50,6050,6050,39633228763498460,219.1562244638461,48.76063832280314,main,bright,11306,True,True,True,True,
51,6051,6051,39633229384254981,275.0235030725534,48.70091419938072,main,bright,15077,True,True,False,False,Galaxy size processing returned None
52,6052,6052,39633229434585315,279.46547196633344,48.858449156659574,main,bright,15068,True,True,True,True,
53,6053,6053,39633231724678724,126.8085824969903,48.893845857022434,main,bright,6615,True,False,False,False,Galaxy size processing returned None
54,6054,6054,39633231930196159,145.0775703241106,49.055431313509416,main,bright,5868,True,True,True,True,
55,6055,6055,39633232093776774,160.20072330012007,48.87903512565066,main,bright,5927,True,True,True,True,
56,6056,6056,39633232106358532,161.21703975659136,48.90626254667246,main,bright,5936,True,True,True,True,
57,6057,6057,39633232131526013,163.6619297532482,48.9178170665384,sv1,bright,5916,True,True,True,True,
58,6058,6058,39633232160884301,166.1464123158064,48.9947765266468,main,bright,5911,True,True,True,True,
59,6059,6059,39633232320269213,180.7150376777553,49.05886680664256,main,bright,10987,True,True,True,True,
60,6060,6060,39633232362212987,184.5540721696497,48.94275003972151,main,bright,10983,True,True,True,True,
61,6061,6061,39633232559342967,202.14883558167645,48.97032707162782,main,bright,11036,True,True,True,True,
62,6062,6062,39633232739699689,218.6251611346184,48.96582403122969,main,bright,11392,True,True,True,True,
63,6063,6063,39633232764864622,220.87562065870864,49.00129583852373,main,bright,11310,True,True,True,True,
64,6064,6064,39633232911665678,234.18418003930617,48.94222366197508,main,bright,9964,True,True,True,True,
65,6065,6065,39633232915858719,234.4218153926778,48.92530859354956,main,bright,9964,True,True,True,True,
66,6066,6066,39633233003942301,242.65646548483673,48.95897201702824,main,dark,9943,True,True,True,True,
67,6067,6067,39633233196879609,260.0898717314601,48.91765901708998,main,bright,9707,True,True,True,True,
68,6068,6068,39633233247209218,264.45015710249214,49.090720816204914,main,bright,9712,True,True,True,True,
69,6069,6069,39633233326903611,271.8462458192007,48.9513624666808,main,bright,15084,True,True,True,True,
70,6070,6070,39633235570853959,115.3696555028382,49.2672456299702,main,dark,6976,True,True,True,True,
71,6071,6071,39633235696681009,126.61134630331377,49.22231110901501,main,bright,6615,True,True,True,True,
72,6072,6072,39633236044809493,158.40884884181744,49.21595803980103,main,bright,5932,True,True,True,True,
73,6073,6073,39633236187416266,171.41203284508936,49.35922871749538,sv2,bright,5612,True,True,True,True,
74,6074,6074,39633236199997873,172.42570049609807,49.28390651396395,main,bright,5613,True,True,True,True,
75,6075,6075,39633236199999124,172.5687572443406,49.24031838503762,main,bright,5607,True,True,True,True,
76,6076,6076,39633236451656773,195.35648751794585,49.17124309327343,main,bright,11052,True,True,True,True,
77,6077,6077,39633236514571189,201.08421263185613,49.170440869896495,main,bright,11038,True,True,True,True,
78,6078,6078,39633236611040657,209.86410787265424,49.215470503469994,main,bright,10727,True,True,True,True,
79,6079,6079,39633236770424677,224.42167846020791,49.282421746522296,main,bright,11314,True,True,True,True,
80,6080,6080,39633236862700724,232.9467165448631,49.140817922629594,main,bright,9963,True,True,True,True,
81,6081,6081,39633237248574159,267.75858297853387,49.31806986743473,main,dark,9692,True,True,True,True,
82,6082,6082,39633237273739743,270.0308881998302,49.23382781476253,main,bright,15083,True,True,True,True,
83,6083,6083,39633237340850044,276.2278736887435,49.15222370739015,main,bright,15089,True,True,True,True,
84,6084,6084,39633239463168120,109.95457474508956,49.39315069482795,main,bright,6939,True,True,True,True,
85,6085,6085,39633239672883604,129.1936680694679,49.43395912026707,main,bright,7297,True,True,True,True,
86,6086,6086,39633239844850505,144.97523359795707,49.57800955744037,main,bright,5868,True,True,True,True,
87,6087,6087,39633239932930507,153.00286131910266,49.61703368309271,main,bright,5853,True,True,True,True,
88,6088,6088,39633240050369737,163.63099091334047,49.40955752446922,main,bright,5918,True,True,True,True,
89,6089,6089,39633240113283215,169.2653364611919,49.509456966896344,main,bright,5953,True,True,True,True,
90,6090,6090,39633240302027944,186.6501643932789,49.46965899337337,main,bright,10971,True,True,True,True,
91,6091,6091,39633240352359621,191.2706374542639,49.5443680879863,main,bright,11138,True,True,True,True,
92,6092,6092,39633240356555131,191.7987116140073,49.41510362635461,main,bright,11136,True,True,True,True,
93,6093,6093,39633240373333150,193.40406973481004,49.56223054484408,main,bright,11051,True,True,True,True,
94,6094,6094,39633240553685934,209.6315584087529,49.5370552332467,main,bright,10733,True,True,True,True,
95,6095,6095,39633240553687808,209.7885240299728,49.37628764345085,main,bright,10727,True,True,True,True,
96,6096,6096,39633240557883651,210.31188576558364,49.54995915972588,main,bright,10738,True,True,True,True,
97,6097,6097,39633240570462506,211.115062208176,49.49581397473453,main,bright,10738,True,True,True,True,
98,6098,6098,39633240595630047,213.64390944467212,49.479213950581574,main,bright,10718,True,True,True,True,
99,6099,6099,39633240645960749,218.09310422977936,49.53854351459205,main,bright,11394,True,True,True,True,
100,6100,6100,39633240654350415,218.95526751871049,49.43247584968268,main,bright,11393,True,True,True,True,
101,6101,6101,39633240658542868,219.16881387300603,49.53117760192124,main,bright,11393,True,True,True,True,
102,6102,6102,39633240679516574,221.3394093033674,49.439681883506495,main,bright,11310,True,True,True,True,
103,6103,6103,39633241061197352,256.11722025589796,49.54517337228924,main,dark,10013,True,True,True,True,
104,6104,6104,39633241304470517,278.6057422498546,49.55913812915262,main,bright,15068,True,True,True,True,
105,6105,6105,39633241308663356,278.85959253203634,49.44791502265999,main,bright,15069,True,True,True,True,
106,6106,6106,39633241346410591,282.2182112291487,49.49848455111152,main,bright,15233,True,True,True,True,
107,6107,6107,39633243321928204,103.490162950892,49.73599423599367,main,bright,6958,True,True,True,True,
108,6108,6108,39633243330318106,104.38653104012457,49.74499372988474,main,dark,6958,True,True,True,True,
109,6109,6109,39633243347096113,105.95914383159833,49.74851774124056,main,bright,6957,True,True,True,True,
110,6110,6110,39633243397426967,110.56792420592082,49.870987224906195,main,bright,6942,True,True,True,True,
111,6111,6111,39633243590365238,128.3353405839312,49.65917262705302,main,bright,7296,True,True,True,True,
112,6112,6112,39633243871381104,153.96545943994613,49.77872492488802,main,bright,6018,True,True,True,True,
113,6113,6113,39633244051736151,170.50185984346493,49.75199898365707,main,bright,5614,True,True,True,True,
114,6114,6114,39633244064317911,171.56803919420082,49.75014443907845,sv2,bright,5614,True,True,True,True,
115,6115,6115,39633244139816208,178.5791974200881,49.83321159748513,main,bright,5599,True,True,True,True,
116,6116,6116,39633244148204780,179.37940788519538,49.6832147167224,main,bright,5597,True,True,True,True,
117,6117,6117,39633244345337973,197.520411252935,49.67548833621201,main,bright,11058,True,True,True,True,
118,6118,6118,39633244345340010,197.72138137210897,49.84975163358117,main,bright,11058,True,True,True,True,
119,6119,6119,39633244362113186,198.90179093962612,49.76237533872069,main,bright,11057,True,True,True,True,
120,6120,6120,39633244387279555,201.26067924460153,49.657823007765025,main,bright,11038,True,True,True,True,
121,6121,6121,39633244395669049,202.15565017565203,49.851375260593706,main,bright,11037,True,True,True,True,
122,6122,6122,39633244408252983,203.4096804157799,49.86502349385452,main,bright,11080,True,True,True,True,
123,6123,6123,39633244743797873,234.23704804522455,49.63611918492514,main,bright,9966,True,True,True,True,
124,6124,6124,39633244957706560,253.8134817296784,49.642866553108384,main,bright,10014,True,True,True,True,
125,6125,6125,39633245020621334,259.65445218077497,49.7501152026822,main,bright,10049,True,True,True,True,
126,6126,6126,39633245033203627,260.7356589396028,49.642275069593786,main,bright,9710,True,True,True,True,
127,6127,6127,39633245117092545,268.6432886618766,49.7949184852631,main,bright,9693,True,True,True,True,
128,6128,6128,39633245200975000,276.0560115871397,49.78381655653984,main,bright,15089,True,True,True,True,
129,6129,6129,39633245200976208,276.1518632690254,49.71093425528921,main,bright,15089,True,True,True,True,
130,6130,6130,39633247314904491,110.85579799939153,49.952996712969224,main,bright,6942,True,True,True,True,
131,6131,6131,39633247658838455,142.6571876272232,50.070448467435554,main,bright,7233,True,True,True,True,
132,6132,6132,39633247826611435,158.24334149011037,49.92779616393517,main,bright,5935,True,True,True,True,
133,6133,6133,39633247893719736,164.43216630551805,49.97187430638124,main,bright,5918,True,True,True,True,
134,6134,6134,39633247935661071,168.09797544314122,49.89979507141765,main,bright,5954,True,True,True,True,
135,6135,6135,39633248086655557,181.9958863251291,49.91356185009134,main,bright,10989,True,True,True,True,
136,6136,6136,39633248346702813,206.05274854409592,49.92234152016658,main,bright,11073,True,True,False,False,Galaxy size processing returned None
137,6137,6137,39633248938101364,260.77360530404457,50.080623265272166,main,bright,9710,True,True,True,True,
138,6138,6138,39633249026181842,268.8750914585323,50.07388425447303,main,bright,9695,True,True,True,True,
139,6139,6139,39633249126843571,278.01766149515504,50.09704094857822,main,bright,15071,True,True,True,True,
140,6140,6140,39633251123335371,103.21263768044494,50.14586357959139,main,bright,7044,True,True,True,True,
141,6141,6141,39633251223997279,112.46531926385995,50.17797902803681,main,dark,6941,True,True,True,True,
142,6142,6142,39633251450488668,133.41981923900585,50.312490910583755,main,bright,7224,True,True,True,True,
143,6143,6143,39633251681174613,154.81608612318314,50.199634688556465,main,bright,6019,True,True,True,True,
144,6144,6144,39633251744091107,160.86502873608973,50.20495039713139,main,bright,5938,True,True,True,True,
145,6145,6145,39633251752479020,161.55647094844372,50.26549244314962,main,bright,5939,True,True,True,True,
146,6146,6146,39633251966387894,181.37303746359163,50.256689233269256,main,bright,10991,True,True,True,True,
147,6147,6147,39633252016718766,185.94987980573063,50.19793862693464,main,bright,10996,True,True,True,True,
148,6148,6148,39633252020912364,186.26451082711617,50.25224468526156,main,bright,10996,True,True,True,True,
149,6149,6149,39633252033497773,187.69877973103493,50.34347758555859,main,bright,10975,True,True,True,True,
150,6150,6150,39633252108995809,194.75828755101463,50.12557408562139,main,bright,11055,True,True,True,True,
151,6151,6151,39633252150938751,198.6281539246746,50.26915540486942,main,bright,11057,True,True,False,False,Galaxy size processing returned None
152,6152,6152,39633252159326815,199.39431119575016,50.17864278334104,main,bright,11060,True,True,True,True,
153,6153,6153,39633252205462923,203.54205384614636,50.261303968214136,main,bright,11080,True,True,True,True,
154,6154,6154,39633252209656217,203.80098554149453,50.28578841901163,main,bright,11074,True,True,True,True,
155,6155,6155,39633252209656947,203.89192329506983,50.27297248878306,main,bright,11074,True,True,True,True,
156,6156,6156,39633252276767438,210.28654159533752,50.27006656741362,main,bright,10744,True,True,True,True,
157,6157,6157,39633252306127630,213.0386130898923,50.3648851402901,main,bright,10740,True,True,True,True,
158,6158,6158,39633252318710066,214.12576266215103,50.315831459103386,main,bright,10718,True,True,True,True,
159,6159,6159,39633252335485828,215.54286724365028,50.156198725575265,main,bright,10717,True,True,True,True,
160,6160,6160,39633252335488566,215.8409180577326,50.288176443323856,main,bright,10717,True,True,True,True,
161,6161,6161,39633252473898353,228.45044023948975,50.34425707580686,main,bright,11295,True,True,True,True,
162,6162,6162,39633252813638154,260.1321684922556,50.24011567977603,main,bright,10052,True,True,True,True,
163,6163,6163,39633252868161798,264.95327135422474,50.13575760196239,main,dark,9715,True,True,True,True,
164,6164,6164,39633252968825833,274.35686645466353,50.247356563794526,main,bright,15091,True,True,True,True,
165,6165,6165,39633255011454302,104.76143317410283,50.393880316314686,main,dark,6959,True,False,True,True,
166,6166,6166,39633255040811597,107.263620637352,50.6048310732425,main,bright,6963,True,True,True,True,
167,6167,6167,39633255086949731,111.6443621247316,50.57591488757971,main,bright,6943,True,True,True,True,
168,6168,6168,39633255275692540,129.17497049390315,50.612165058144,main,bright,7302,True,True,True,True,
169,6169,6169,39633255623819746,161.6540256603534,50.37926531725349,main,bright,5939,True,True,True,True,
170,6170,6170,39633255623819746,161.6540256603534,50.37926531725349,main,dark,5939,True,True,True,True,
171,6171,6171,39633255648986604,164.1243660762583,50.60241523611299,main,bright,5940,True,True,True,True,
172,6172,6172,39633255678347998,166.98392226094586,50.55167253954673,main,bright,5960,True,True,True,True,
173,6173,6173,39633255992920492,196.30216402022964,50.55207507184844,main,bright,11064,True,True,False,False,Galaxy size processing returned None
174,6174,6174,39633256009697103,197.83545755751345,50.46150042594678,main,bright,11059,True,True,True,True,
175,6175,6175,39633256080999501,204.3867181277456,50.53748286511383,main,bright,11075,True,True,True,True,
176,6176,6176,39633256131330930,209.0358216605199,50.40372434396432,main,bright,10744,True,True,True,True,
177,6177,6177,39633256194245325,214.8941690790223,50.42912334236949,main,bright,10719,True,True,True,True,
178,6178,6178,39633256341047644,228.7560098037237,50.51835077054455,main,bright,11295,True,True,True,True,
179,6179,6179,39633256353630142,229.9162690853748,50.491818515109784,main,bright,11336,True,True,True,True,
180,6180,6180,39633256584314938,251.2204812760363,50.51182691775023,main,dark,10040,True,True,True,True,
181,6181,6181,39633256777255134,269.405380987607,50.58255244540441,main,bright,9695,True,True,True,True,
182,6182,6182,39633256794033906,271.0911478063824,50.53813880969097,main,bright,15087,True,True,True,True,
183,6183,6183,39633256794033906,271.0911478063824,50.53813880969097,main,dark,15087,True,True,True,True,
184,6184,6184,39633256823392266,273.65921834876394,50.472012051503704,main,bright,15091,True,True,False,False,Galaxy size processing returned None
185,6185,6185,39633256915665736,282.1858385402096,50.43831913752296,main,bright,15236,True,True,False,False,Galaxy size processing returned None
186,6186,6186,39633259105092779,127.31728930700925,50.754676704628025,main,bright,7305,True,True,True,True,
187,6187,6187,39633259113482058,128.21317110664182,50.68434645533583,main,bright,7299,True,True,True,True,
188,6188,6188,39633259532913991,167.7253983798839,50.722404535696135,main,bright,5960,True,True,True,True,
189,6189,6189,39633259579048856,171.83458089234497,50.64497611264225,main,bright,5957,True,True,True,True,
190,6190,6190,39633259579048856,171.83458089234497,50.64497611264225,sv2,bright,5957,True,True,True,True,
191,6191,6191,39633259583244566,172.38177492535624,50.81794776171323,sv2,bright,5615,True,True,True,True,
192,6192,6192,39633259876844489,199.80393548457897,50.74001412864244,main,bright,11060,True,True,True,True,
193,6193,6193,39633259893622162,201.44647099074447,50.75458607686259,main,bright,11039,True,True,True,True,
194,6194,6194,39633260522768601,260.55814207058114,50.683195934038686,main,bright,10052,True,True,True,True,
195,6195,6195,39633260610849046,268.7985304431532,50.70531022437616,main,bright,9695,True,True,True,True,
196,6196,6196,39633260619238959,269.71771036288715,50.85775443464773,main,dark,9695,True,False,True,True,
197,6197,6197,39633262661863553,101.86289663062148,50.93996827240535,main,bright,7046,True,True,True,True,
198,6198,6198,39633262661863553,101.86289663062148,50.93996827240535,main,dark,7046,True,True,True,True,
199,6199,6199,39633262670251081,102.55227064710331,51.11009796818904,main,bright,7045,True,True,True,True,
200,6200,6200,39633262724779870,107.94943036570233,51.0002629721403,main,bright,6966,True,True,True,True,
201,6201,6201,39633262775108512,112.45185108000533,50.97885521192968,main,dark,6984,True,True,True,True,
202,6202,6202,39633263303590016,162.20769028123613,51.09852251975933,main,dark,5945,True,True,True,True,
203,6203,6203,39633263421032915,173.55033861011736,51.08669381113837,sv2,bright,5626,True,True,True,True,
204,6204,6204,39633263492335366,180.2193341099706,50.96948330037978,main,bright,10991,True,True,True,True,
205,6205,6205,39633263555251069,186.25146445264872,50.92386589550758,main,bright,10997,True,True,True,True,
206,6206,6206,39633263572025510,187.5322782637391,51.07457903345632,main,bright,11146,True,True,True,True,
207,6207,6207,39633263668494968,196.6967473138911,51.09023250738265,main,bright,11065,True,True,True,True,
208,6208,6208,39633263748187367,204.2652816541897,50.90002242753064,main,bright,11075,True,True,True,True,
209,6209,6209,39633263752380571,204.5404388751308,50.98830497790793,main,bright,11075,True,True,True,True,
210,6210,6210,39633263827880312,211.92307509044377,51.01783484640113,main,bright,10742,True,True,False,False,Galaxy size processing returned None
211,6211,6211,39633264314418438,257.6683752575697,51.124397422784654,main,bright,10056,True,True,True,True,
212,6212,6212,39633264532523859,278.33640392735606,50.950476223024395,main,bright,15242,True,True,True,True,
213,6213,6213,39633264532523859,278.33640392735606,50.950476223024395,main,dark,15242,True,True,True,True,
214,6214,6214,39633266591927506,113.42811985825662,51.29037441276709,main,bright,6985,True,True,True,True,
215,6215,6215,39633266604507745,114.34799573115431,51.16607086198288,main,dark,6979,True,True,True,True,
216,6216,6216,39633266604510206,114.60612174339248,51.354440455502846,main,bright,6982,True,True,True,True,
217,6217,6217,39633266742922129,127.78063508211174,51.318804116393586,main,bright,7305,True,True,True,True,
218,6218,6218,39633267095242905,161.14811871715852,51.35867448885608,main,bright,5945,True,True,True,True,
219,6219,6219,39633267216878675,172.75545718480234,51.29159526813866,main,bright,5957,True,True,True,True,
220,6220,6220,39633267451759199,195.06516764754457,51.15655537541989,main,bright,11066,True,True,True,True,
221,6221,6221,39633267455951831,195.2525711784788,51.22914942285185,main,bright,11066,True,True,True,True,
222,6222,6222,39633267514671204,200.71974579592575,51.36089215467544,main,bright,11104,True,True,True,True,
223,6223,6223,39633267590171308,208.17956092166588,51.22588979177043,main,bright,10746,True,True,True,True,
224,6224,6224,39633267611142301,210.09886811254484,51.14929507380266,main,bright,10745,True,True,True,True,
225,6225,6225,39633267661475821,215.02685821152176,51.35062056145311,sv3,dark,11402,True,False,True,True,
226,6226,6226,39633267678252247,216.58470997608285,51.30342816311047,sv3,bright,11401,True,True,True,True,
227,6227,6227,39633267686638976,217.19396792714895,51.34647675417765,sv3,dark,11401,True,True,True,True,
228,6228,6228,39633267749555078,223.25889996925545,51.17350995893785,main,bright,11320,True,True,True,True,
229,6229,6229,39633267753747186,223.47546448984704,51.25484379048251,main,bright,11321,True,True,True,True,
230,6230,6230,39633268168986496,263.20537917442175,51.19567459759806,main,dark,9722,True,True,True,True,
231,6231,6231,39633268231898642,268.97616089131753,51.363471923433195,main,bright,9717,True,True,True,True,
232,6232,6232,39633268240289518,269.92286506632854,51.31921870908537,main,bright,9717,True,True,True,True,
233,6233,6233,39633268299009983,275.4638524873103,51.29443357839461,main,bright,15093,True,True,True,True,
234,6234,6234,39633268349342119,280.26009837721256,51.279723808215024,main,bright,15241,True,True,True,True,
235,6235,6235,39633270266134674,102.41339178107106,51.414809108887994,main,bright,7045,True,True,True,True,
236,6236,6236,39633270341634846,109.86543298046676,51.57482439546264,main,bright,6965,True,True,True,True,
237,6237,6237,39633270354217143,111.03522992852182,51.614043110216855,main,bright,6986,True,True,True,True,
238,6238,6238,39633270601680799,134.5721470819537,51.42956127331626,main,bright,7225,True,True,True,True,
239,6239,6239,39633270622654140,136.7647702796827,51.50072374014357,main,bright,7223,True,True,True,True,
240,6240,6240,39633270903672190,163.56849896400894,51.415017611090434,main,bright,5942,True,True,True,True,
241,6241,6241,39633270920449098,165.15274442499611,51.52882699326328,main,bright,5941,True,True,True,True,
242,6242,6242,39633270949809658,167.98735950997633,51.478672286099744,main,bright,5963,True,True,True,True,
243,6243,6243,39633270970777730,169.61174329696593,51.589614602749165,sv1,bright,5964,True,True,True,True,
244,6244,6244,39633270970777817,169.62225889711863,51.486865234479986,main,bright,5964,True,True,True,True,
245,6245,6245,39633271004332689,172.87384096547623,51.50826270706681,main,bright,5957,True,True,True,True,
246,6246,6246,39633271016915477,174.05962110404303,51.55069146358143,main,bright,5626,True,True,True,True,
247,6247,6247,39633271071443856,179.52271619558462,51.62442239843008,sv2,bright,5621,True,True,True,True,
248,6248,6248,39633271235021171,195.077495401189,51.42164586332392,main,bright,11066,True,True,True,True,
249,6249,6249,39633271318907881,203.12128173877383,51.525809654694704,main,bright,11081,True,False,True,True,
250,6250,6250,39633271381821859,209.0692845237145,51.474068651399925,main,bright,10746,True,True,True,True,
251,6251,6251,39633271398598265,210.62706905108195,51.425334993007674,main,bright,10745,True,True,True,True,
252,6252,6252,39633271436346486,214.1102670343785,51.42856984458153,sv3,dark,10741,True,True,True,True,
253,6253,6253,39633271440540277,214.47077049755885,51.486847062026555,main,bright,11424,True,True,True,True,
254,6254,6254,39633271453124403,215.81545758558676,51.5788964596922,sv3,bright,11402,True,True,True,True,
255,6255,6255,39633271583147103,228.1288983399842,51.40875961621547,main,bright,11317,True,True,True,True,
256,6256,6256,39633271969022670,264.8614271614351,51.38892483303201,main,bright,9723,True,True,True,True,
257,6257,6257,39633271985801833,266.6211115818676,51.50781971676226,main,bright,9724,True,True,True,True,
258,6258,6258,39633272120021572,279.52440263253396,51.55334152835054,main,bright,15241,True,True,True,True,
259,6259,6259,39633272132604715,280.73637125109997,51.43859430773971,main,bright,15238,True,True,True,True,
260,6260,6260,39633272140991308,281.38814457257513,51.39779633799379,main,bright,15238,True,True,False,False,Galaxy size processing returned None
261,6261,6261,39633274292668418,127.4804895303602,51.77931720227612,main,bright,7308,True,True,True,True,
262,6262,6262,39633274309445322,129.06018021112106,51.70024416431303,main,bright,7302,True,True,True,True,
263,6263,6263,39633274699515227,166.46630041926872,51.68043465132344,main,bright,5984,True,True,True,True,
264,6264,6264,39633274754041843,171.75089157850408,51.687941957164895,main,bright,5959,True,True,True,True,
265,6265,6265,39633274770818668,173.3404992114798,51.84640233895392,main,bright,5968,True,True,True,True,
266,6266,6266,39633274812761834,177.3756310975128,51.66078985982716,main,bright,5628,True,True,True,True,
267,6267,6267,39633274812761834,177.3756310975128,51.66078985982716,sv2,dark,5628,True,True,True,True,
268,6268,6268,39633274846317729,180.7370452980171,51.84840565640408,main,bright,11003,True,True,True,True,
269,6269,6269,39633274934398479,189.22700646731707,51.62816422681856,main,bright,11145,True,True,True,True,
270,6270,6270,39633275014087768,196.62539106161893,51.66136104207687,main,bright,11068,True,True,True,True,
271,6271,6271,39633275081197603,203.1910607589189,51.628790602739514,main,bright,11081,True,True,True,True,
272,6272,6272,39633275106364500,205.6663650730529,51.683095960687986,main,bright,11079,True,True,True,True,
273,6273,6273,39633275198637782,214.40607216397848,51.81673468060591,main,bright,11424,True,True,True,True,
274,6274,6274,39633275198638002,214.42824417867163,51.67596424387205,sv3,dark,11424,True,True,True,True,
275,6275,6275,39633275202831110,214.7081531992812,51.8691155116712,sv3,bright,11424,True,True,True,True,
276,6276,6276,39633275240580814,218.44583004785616,51.68850961574348,main,bright,11404,True,True,True,True,
277,6277,6277,39633275639041133,256.80853810639,51.67416984831866,main,bright,10080,True,True,True,True,
278,6278,6278,39633275714535796,263.78839560309166,51.86109566567562,main,bright,10064,True,True,True,True,
279,6279,6279,39633275764870900,268.97482165385867,51.64335365096261,main,bright,9719,True,True,True,True,
280,6280,6280,39633275769062383,269.10272201363614,51.67392238632344,main,bright,9719,True,True,True,True,
281,6281,6281,39633275873922684,279.32326804727734,51.82514555225948,main,dark,15244,True,True,False,False,Galaxy size processing returned None
282,6282,6282,39633277786522252,103.19423691325088,51.970479409362945,main,bright,7056,True,True,True,True,
283,6283,6283,39633278101095536,133.60483427204542,51.93722931428915,main,bright,7227,True,True,True,True,
