Index,TARGETID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,objName,gPSFMag,rPSFMag,iPSFMag,zPSFMag,yPSFMag,gPSFMagErr,rPSFMagErr,iPSFMagErr,zPSFMagErr,yPSFMagErr,gKronMag,rKronMag,iKronMag,zKronMag,yKronMag,gKronMagErr,rKronMagErr,iKronMagErr,zKronMagErr,yKronMagErr,gKronRad,rKronRad,iKronRad,zKronRad,yKronRad,gexpTime,rexpTime,iexpTime,zexpTime,yexpTime,distance,Index,processing_index,original_index
24,39628022919202498,214.8030535735824,9.841231102674188,main,bright,8362,PSO J214.8031+09.8412,19.220399856567383,18.352500915527344,17.934200286865234,17.674999237060547,17.45359992980957,0.0051310001872479916,0.0027729999274015427,0.002228999976068735,0.002991999965161085,0.005222000181674957,18.32659912109375,17.269899368286133,16.86389923095703,16.601699829101562,16.37529945373535,0.005611000116914511,0.0028959999326616526,0.0025569999124854803,0.003350999904796481,0.00660100020468235,5.741219997406006,6.508240222930908,6.120659828186035,5.9114298820495605,5.958829879760742,1197.0,1072.0,1703.0,900.0,1200.0,0.2305564900622689,2922,2922,2922
25,39628022990504432,219.06403782879568,9.757154930317746,main,dark,8357,PSO J219.0640+09.7572,21.609699249267578,20.14739990234375,19.478599548339844,19.165800094604492,18.911300659179688,0.030592000111937523,0.011269000358879566,0.006655000150203705,0.012001000344753265,0.021731000393629074,21.15239906311035,19.629600524902344,19.003799438476562,18.600500106811523,18.360599517822266,0.037905000150203705,0.014177000150084496,0.009169000200927258,0.015412000007927418,0.026621999219059944,2.927370071411133,3.1456000804901123,3.306649923324585,3.444849967956543,3.2904300689697266,878.0,712.0,1144.0,540.0,860.0,0.00958845319790462,2923,2923,2923
26,39628023049227628,222.73059885390987,9.73921313456454,main,dark,8342,PSO J222.7306+09.7392,22.052400588989258,20.329200744628906,19.505300521850586,19.193899154663086,19.01930046081543,0.06016800180077553,0.015393000096082687,0.008803999982774258,0.01119299978017807,0.02227500081062317,21.622100830078125,19.683900833129883,18.83639907836914,18.45319938659668,18.114999771118164,0.07283700257539749,0.0192709993571043,0.011277000419795513,0.014000000432133675,0.025211000815033913,2.887279987335205,3.564970016479492,3.7655398845672607,3.648390054702759,3.838279962539673,964.0,912.0,1395.0,780.0,920.0,0.020310043139652942,2924,2924,2924
27,39628023263135972,235.63260069275483,9.770744495366587,main,bright,8277,PSO J235.6326+09.7707,21.292800903320312,19.7539005279541,19.210800170898438,18.951099395751953,18.757600784301758,0.03350299969315529,0.007984999567270279,0.005396000109612942,0.008085000328719616,0.016951000317931175,20.996200561523438,19.260799407958984,18.73979949951172,18.44569969177246,18.341899871826172,0.041384998708963394,0.011843999847769737,0.008352000266313553,0.011706000193953514,0.025717999786138535,3.444540023803711,4.173079967498779,4.031280040740967,3.515889883041382,2.99141001701355,989.0,1100.0,1845.0,900.0,900.0,0.009298007027536376,2925,2925,2925
28,39628023430912330,245.88630487813992,9.69607277826731,main,dark,31638,PSO J245.8863+09.6961,22.14189910888672,20.338899612426758,19.687999725341797,19.346900939941406,19.149200439453125,0.048806000500917435,0.013735000044107437,0.008004000410437584,0.012872000224888325,0.022583000361919403,,,18.851299285888672,,,,,0.010067000053822994,,,,,4.5340800285339355,,,989.0,1352.0,1845.0,780.0,760.0,0.01357344346829252,2926,2926,2926
29,39628023598680008,255.86782435428825,9.746839166339166,main,bright,31580,PSO J255.8678+09.7468,22.371000289916992,20.72920036315918,19.979299545288086,19.65060043334961,19.4414005279541,0.07891400158405304,0.01553799957036972,0.008175999857485294,0.017007999122142792,0.029743000864982605,22.3075008392334,20.721599578857422,19.855300903320312,19.625699996948242,19.52869987487793,0.10154999792575836,0.02260800078511238,0.012848000042140484,0.025011999532580376,0.04569900035858154,2.0784900188446045,2.3035099506378174,2.8443100452423096,2.3379499912261963,2.2098300457000732,1118.0,1440.0,2610.0,810.0,950.0,0.009514738820912897,2927,2927,2927
30,39628023682574532,261.12527397957086,9.690066493923371,main,dark,31913,PSO J261.1253+09.6901,22.912799835205078,20.860200881958008,20.127500534057617,19.68160057067871,19.481800079345703,0.16572999954223633,0.024003000929951668,0.010745000094175339,0.01920199953019619,0.0383870005607605,,20.752899169921875,19.98270034790039,19.518600463867188,,,0.02993600070476532,0.014494000002741814,0.025219999253749847,,,2.205810070037842,2.44950008392334,2.327970027923584,,989.0,960.0,2370.0,780.0,900.0,0.031230265700679473,2928,2928,2928
31,39628024617899725,317.58671375985443,9.725042004072565,main,bright,12393,PSO J317.5867+09.7250,21.757600784301758,20.11479949951172,19.47599983215332,19.23189926147461,19.077299118041992,0.04190399870276451,0.013249999843537807,0.008820000104606152,0.011448999866843224,0.022324999794363976,,19.885700225830078,19.183000564575195,18.97319984436035,18.911699295043945,,0.01668900065124035,0.012370999902486801,0.014661000110208988,0.02998100034892559,,2.4372200965881348,2.7720398902893066,2.4626500606536865,2.228450059890747,731.0,800.0,1665.0,630.0,870.0,0.03941309894312712,2929,2929,2929
32,39628024806642577,329.0322144766882,9.765341355268216,main,bright,19372,PSO J329.0322+09.7653,21.675800323486328,20.182600021362305,19.4507999420166,19.320199966430664,19.079999923706055,0.03008599951863289,0.009573999792337418,0.005799000151455402,0.01878499984741211,0.02901799976825714,21.437999725341797,19.78019905090332,19.050600051879883,18.76180076599121,18.779800415039062,0.041131000965833664,0.012849999591708183,0.008279000408947468,0.02363700047135353,0.036906998604536057,2.3905200958251953,2.9044899940490723,3.368959903717041,2.9694199562072754,2.547719955444336,774.0,640.0,1890.0,600.0,640.0,0.022382570970114635,2930,2930,2930
33,39628024911498917,335.336026697312,9.647298936311229,main,bright,19350,PSO J335.3360+09.6473,21.580400466918945,20.025800704956055,19.40719985961914,19.182100296020508,18.896299362182617,0.04427500069141388,0.013784999959170818,0.006167999934405088,0.014405000023543835,0.02619200013577938,21.38920021057129,19.991100311279297,19.236000061035156,19.025100708007812,18.84779930114746,0.05775599926710129,0.019063999876379967,0.00824700016528368,0.019468000158667564,0.037257999181747437,2.723330020904541,2.3825600147247314,2.4415700435638428,2.420959949493408,2.525899887084961,860.0,880.0,2070.0,780.0,760.0,0.014433748599663843,2931,2931,2931
34,39628024911498917,335.336026697312,9.647298936311229,main,bright,19350,PSO J335.3360+09.6473,21.52910041809082,20.0226993560791,19.422800064086914,19.17919921875,18.934999465942383,0.044456999748945236,0.013949999585747719,0.006076000165194273,0.01431300025433302,0.02602599933743477,21.401899337768555,19.988100051879883,19.252500534057617,19.035999298095703,18.863300323486328,0.058288998901844025,0.019039999693632126,0.007778000086545944,0.019310999661684036,0.036795999854803085,2.7235500812530518,2.3863699436187744,2.2705800533294678,2.384089946746826,2.4735100269317627,688.0,760.0,1755.0,540.0,580.0,0.014433748599663843,2931,2931,2931
35,39628024945052448,337.3377819586153,9.854132042098689,main,bright,19392,PSO J337.3378+09.8541,20.14859962463379,18.59939956665039,18.24449920654297,17.950899124145508,17.719600677490234,0.014837999828159809,0.004110000096261501,0.0028069999534636736,0.0050130002200603485,0.00648800004273653,20.28260040283203,16.60689926147461,15.83080005645752,15.626299858093262,15.355299949645996,0.019161000847816467,0.0026910000015050173,0.0020469999872148037,0.003957999870181084,0.004821999929845333,2.0711700916290283,8.663800239562988,13.046799659729004,10.617899894714355,10.064299583435059,731.0,1000.0,1530.0,660.0,700.0,0.19064327579184648,2932,2932,2932
36,39628024949245230,337.50417479212166,9.644674052903891,main,bright,19392,PSO J337.5042+09.6447,21.72209930419922,20.182899475097656,19.54800033569336,19.168800354003906,18.969100952148438,0.04290800169110298,0.01144499983638525,0.0077760000713169575,0.012431999668478966,0.023228999227285385,,,,,18.61590003967285,,,,,0.031644001603126526,,,,,2.6595699787139893,860.0,980.0,1710.0,660.0,760.0,0.01788453588494556,2933,2933,2933
37,39628025125407083,348.18545634281605,9.633767969893684,main,bright,19285,PSO J348.1855+09.6338,21.89889907836914,20.24489974975586,19.635799407958984,19.30340003967285,19.131000518798828,0.05858499929308891,0.010994999669492245,0.00722600007429719,0.013148999772965908,0.022299999371170998,21.820499420166016,19.914199829101562,19.179000854492188,18.859699249267578,18.73069953918457,0.07542199641466141,0.014906000345945358,0.010142999701201916,0.01672299951314926,0.029853999614715576,2.429110050201416,3.183109998703003,3.152060031890869,2.9601900577545166,2.6076200008392334,1075.0,1720.0,1425.0,1080.0,990.0,0.004125516066332861,2934,2934,2934
38,39628025234457341,354.7232509697772,9.766806584600284,main,bright,19610,PSO J354.7233+09.7668,21.242700576782227,19.951499938964844,19.21809959411621,18.921199798583984,18.69580078125,0.02779100090265274,0.01014699973165989,0.006027999799698591,0.01176500041037798,0.016295000910758972,20.89240074157715,19.448699951171875,18.800399780273438,18.566999435424805,18.375200271606445,0.035905998200178146,0.012927000410854816,0.009050000458955765,0.017232999205589294,0.02298099920153618,3.068619966506958,3.699769973754883,3.7463300228118896,3.358299970626831,2.6088600158691406,688.0,1320.0,1125.0,720.0,700.0,0.027277296179541576,2935,2935,2935
39,39628025234457341,354.7232509697772,9.766806584600284,main,bright,19610,PSO J354.7233+09.7668,21.270299911499023,19.903499603271484,19.253599166870117,18.95549964904785,18.742700576782227,0.028596999123692513,0.010129000060260296,0.006163000129163265,0.01169699989259243,0.016466999426484108,20.944599151611328,19.4606990814209,18.797300338745117,18.57710075378418,18.392900466918945,0.037317998707294464,0.013003000058233738,0.00916100014001131,0.016999000683426857,0.023134000599384308,3.0236499309539795,3.6270298957824707,3.7349300384521484,3.3157100677490234,2.5968101024627686,688.0,1640.0,1215.0,720.0,840.0,0.027277296179541576,2935,2935,2935
40,39628025414815659,5.812759389907475,9.890142221208428,main,dark,19568,PSO J005.8128+09.8901,21.481700897216797,19.85420036315918,19.26219940185547,18.70170021057129,18.44099998474121,0.045628998428583145,0.009630000218749046,0.006515000015497208,0.008063999935984612,0.012807000428438187,21.003400802612305,19.42020034790039,18.5403995513916,18.197200775146484,18.01759910583496,0.05270000174641609,0.01261099986732006,0.009336000308394432,0.01135099958628416,0.01897899992763996,3.2198400497436523,3.551179885864258,4.095699787139893,3.647049903869629,3.2991299629211426,774.0,1040.0,990.0,690.0,940.0,0.020128494623296078,2936,2936,2936
41,39628025427398486,6.588443173134224,9.88093853349412,main,dark,19546,PSO J006.5885+09.8810,22.175600051879883,20.981599807739258,20.1072998046875,19.577699661254883,19.3257999420166,0.09400500357151031,0.026662999764084816,0.012311999686062336,0.018239999189972878,0.03141999989748001,21.838899612426758,20.78809928894043,,,,0.11761300265789032,0.032471999526023865,,,,3.021470069885254,2.494800090789795,,,,903.0,1200.0,1350.0,750.0,1120.0,0.046925976790387985,2937,2937,2937
42,39628025737773287,25.109559877257595,10.037553269099204,main,dark,18284,PSO J025.1096+10.0375,21.745500564575195,20.27560043334961,19.624000549316406,19.26930046081543,19.144100189208984,0.05635099858045578,0.019029000774025917,0.009108999744057655,0.011022999882698059,0.024303000420331955,21.468900680541992,19.864900588989258,19.344100952148438,18.882400512695312,18.857999801635742,0.07593200355768204,0.02447899989783764,0.0123070003464818,0.015332999639213085,0.03193200007081032,3.1826400756835938,3.04328989982605,2.690609931945801,3.0470800399780273,2.299949884414673,688.0,560.0,1170.0,570.0,640.0,0.014080743224814883,2938,2938,2938
43,39628027386138653,124.91057926304671,10.075085067626654,main,dark,4267,PSO J124.9106+10.0751,22.55150032043457,20.847200393676758,19.894399642944336,19.721900939941406,19.4325008392334,0.09301300346851349,0.015502999536693096,0.01525100041180849,0.018856000155210495,0.04222000017762184,22.185400009155273,20.236499786376953,19.3346004486084,18.97439956665039,18.361499786376953,0.12071999907493591,0.017916999757289886,0.018015999346971512,0.022617999464273453,0.040105000138282776,2.924570083618164,3.4533801078796387,3.6600399017333984,3.2484099864959717,3.4667301177978516,1014.0,1300.0,1275.0,660.0,730.0,0.01756081530430956,2940,2940,2940
44,39628027549714310,134.719412892854,9.977773350445194,main,dark,4288,PSO J134.7194+09.9778,22.016700744628906,20.59950065612793,19.894500732421875,19.64550018310547,19.31760025024414,0.08696100115776062,0.019468000158667564,0.015832999721169472,0.024399999529123306,0.04728600010275841,21.76799964904785,,19.68079948425293,19.38249969482422,18.98069953918457,0.09281399846076965,,0.021754000335931778,0.03216399997472763,0.06077999994158745,2.2591800689697266,,2.9989800453186035,2.735569953918457,2.774660110473633,817.0,1302.0,1725.0,810.0,710.0,0.041927983450305836,2941,2941,2941
