Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index,original_index
0,39633217086554723,253.83788879600417,47.99017722238272,main,dark,10003,3640437,1.1248649954795837,0.47768618152084724,249.96863,1.1847658115461308,1.1853481503642518,0.0,4.36890566911592e-05,6000,6000
1,39633217262719709,269.8011600281221,47.93381539128683,main,bright,9599,3884462,1.0554900169372559,0.44822534068559095,229.08441,0.7981179042902735,0.7985101970392505,0.0,0.00011179093936979686,6001,6001
2,39633217329824465,275.451383661487,47.98958901464589,main,bright,15077,3885362,1.0618250370025635,0.4509155760089548,233.96628,0.9587932089152866,1.0379545074423384,0.11800717292246521,6.834889497320159e-05,6002,6002
3,39633219607330856,118.25396346119857,48.2125910286378,main,bright,6633,4441438,1.1011099815368652,0.4675983559169989,190.23746,0.8443374959498852,0.8464421035845611,0.00413566371061469,0.00013667705853717536,6004,6004
4,39633219854796782,140.57242820260157,48.28744174154553,main,bright,7189,4600223,1.127560019493103,0.47883065284433807,190.57594,1.0600760241278457,1.0762363385741056,0.03052446968240974,6.64647657639616e-05,6005,6005
5,39633219959653468,149.80407830816188,48.13215766864554,main,bright,5849,4600428,1.3347200155258179,0.5668034032334202,250.24791,1.1613758225376016,1.1619564208249202,0.000447754237885456,0.00017833909775693478,6006,6006
6,39633220039344518,156.82658268904763,48.1796453429362,main,bright,5929,4599426,1.119504988193512,0.47540999600196554,235.32451,1.403647590798878,1.404454886314133,0.0,0.0013274627797846873,6007,6007
7,39633220135814156,165.52859691471565,48.160664315621034,main,bright,5910,4462108,1.1701599955558777,0.4969211970252692,266.05215,1.1143627577414166,1.11620487867834,0.0018142479131133538,0.00018983250372596678,6008,6008
8,39633220366499873,185.9876981530273,48.16540344432831,main,bright,10981,3884695,1.3013099431991577,0.5526154518453043,170.32686,1.0058650969132228,1.1817348179224922,0.2743932751194986,5.425634074248109e-05,6009,6009
9,39633220454581205,193.9472019562963,48.177603172761934,main,bright,11050,3483466,1.233709990978241,0.5239083952854777,172.87592,0.7805101328546697,0.7807489095681153,0.0015146588801467908,3.5101110580760465e-05,6010,6010
10,39633220475555073,196.04628988939,48.27683265924493,main,bright,11052,3431137,1.188330054283142,0.5046373105200588,166.71495,1.0782472849814444,1.0835053667669736,0.009879924738223966,5.1097666452629834e-05,6011,6011
11,39633220509107120,198.78432219382464,48.3482584080054,main,bright,11045,3884821,1.1538699865341187,0.490003467130735,175.17177,0.9770740840208358,0.9776639586510819,0.0,4.874775662177215e-05,6012,6012
12,39633220551050528,202.55790431625675,48.2414846477764,main,bright,11030,3884914,1.1595649719238281,0.492421904752636,120.94594,0.7654892686267827,0.8349905606628815,0.16001201312151858,2.6786797993419232e-05,6013,6013
13,39633220559438823,203.2826714854462,48.14748258813397,main,bright,11030,3884913,1.1508049964904785,0.48870188569987033,197.42291,0.9857898709033388,1.0596158569252148,0.13427318573960711,4.8323686481519055e-05,6014,6014
14,39633220584604034,205.48648039479392,48.363611090722614,main,bright,11072,3884909,1.1264599561691284,0.4783634989629636,170.64775,0.7724476246018773,0.7918365292943023,0.047283932337567,4.362256667341412e-05,6015,6015
15,39633220584606820,205.7798305591172,48.186831809613466,main,bright,10730,3884909,1.0852199792861938,0.4608504932579385,245.23048,0.9123448687115949,0.9894512341076299,0.04993042464744846,5.461596665365764e-05,6016,6016
16,39633220651714889,211.67125018935008,48.22558364493878,main,bright,10725,3430331,1.0376850366592407,0.44066426173368267,170.67155,1.2885506176358923,1.2891839690007358,0.0,7.471554084794384e-05,6017,6017
17,39633221155031020,256.52457009345665,48.22999529931421,main,bright,10005,3885297,1.068120002746582,0.45358880182818545,170.2258,1.8557604056024704,1.9103021350778286,0.06518411205491303,0.0005272742086839068,6019,6019
18,39633221192780942,259.9853395619474,48.23817333384392,main,dark,9705,3885291,1.0688600540161133,0.4539030726664573,183.47522,2.446355491374955,3.424354451100016,0.48106664711496094,0.00023463311225264965,6020,6020
19,39633223558366418,111.35805335090063,48.52275301450118,main,bright,6937,4453657,1.1248300075531006,0.4776713235164927,212.6607,0.9413897125355468,1.0299263340890605,0.1106359364078533,0.0004565774833407427,6021,6021
20,39633223843579094,136.91853992375044,48.62438918184705,main,bright,7195,4600239,1.1562600135803223,0.4910184181675443,292.57138,1.0469537990137718,1.0722071026597133,0.048335885860451566,6.093092018064354e-05,6022,6022
21,39633223889716905,141.17229830673278,48.57766367528855,main,bright,7232,4600342,1.1679199934005737,0.4959699556936733,190.1381,1.0894350844500926,1.1011308983106978,0.01991020329844495,8.596219596135913e-05,6023,6023
22,39633223902298404,142.07601190504607,48.39697140351834,main,bright,5866,4600341,1.2530399560928345,0.5321170756707932,236.87183,1.0231148406771877,1.0898373477946404,0.11764711598384092,7.94563172506399e-05,6024,6024
23,39633224523055386,197.6885721827479,48.526916943983984,main,bright,11047,3884831,1.1640700101852417,0.4943350183559111,110.252464,0.8146966709342146,0.8830015231011924,0.15034981473267484,1.846301764204191e-05,6025,6025
